atleta_id,apelido,clube,posicao,status_pre,preco_open,pontos_num,variacao_num,ieo_gm_mean,iao_gm_mean,ied_gm_mean,ieg_gm_mean,ippc_gm_mean,iro_gm,irp_gm,XP_min_para_valorizacao,adversário,ranking_clube,fase,media_movel_mandante,media_movel_visitante,media_movel,prob_vitoria_mandante,prob_vitoria_visitante,prob_vitoria,prob_sg_mandante,prob_sg_visitante,prob_SG,odds_home,odds_away,odds,mando,XP_mandante,XP_visitante,XP
71227,Maicon,Santos,ZAG,Provável,15.91,10.5,1.49,50.0,0.0,58.62318840579709,32.22222222222222,0.3640776699029126,10.0,10.120481927710845,4.42,São Paulo,1,,5.25,0.0,5.25,,,,,,,,5.47,5.47,visitante,0.0,0.0,0.0
87242,Carlos de Pena,Internacional,ATA,Provável,4.11,10.3,3.05,30.49,0.0,34.27536231884058,30.317460317460323,4.858490566037734,24.63,13.604543653414344,0.98,Avaí,5,,0.0,10.3,10.3,89.51181563905844,,89.51181563905844,22.72029544251965,,22.72029544251965,1.49,,1.49,mandante,0.0,0.0,0.0
104513,Abner Vinícius,Athletico-PR,LAT,Provável,6.24,10.2,2.73,0.0,0.0,63.55072463768117,31.11111111111111,1.4529914529914527,0.0,14.724989172802074,1.49,América-MG,16,,5.1,0.0,5.1,,,,,,,,3.6,3.6,visitante,0.0,0.0,0.0
105208,Bento,Athletico-PR,GOL,Provável,6.01,10.0,2.71,0.0,0.0,24.78260869565217,70.31746031746032,1.5151515151515151,0.0,14.436263894904,1.69,América-MG,16,,5.0,0.0,5.0,,,,,,,,3.6,3.6,visitante,0.0,0.0,0.0
78077,Madson,Santos,LAT,Provável,9.31,9.7,2.21,0.0,0.0,52.39130434782609,32.22222222222222,0.6830985915492956,4.165,9.349397590361443,2.39,São Paulo,1,,4.85,0.0,4.85,,,,,,,,5.47,5.47,visitante,0.0,0.0,0.0
72951,Mercado,Internacional,ZAG,Provável,7.23,9.5,2.56,0.0,0.0,61.23188405797102,31.11111111111111,1.0171306209850106,0.0,12.547880068683133,1.58,Avaí,5,,0.0,9.5,9.5,89.51181563905844,,89.51181563905844,22.72029544251965,,22.72029544251965,1.49,,1.49,mandante,0.0,0.0,0.0
78445,Renê,Internacional,LAT,Provável,6.1,9.4,2.43,0.0,0.0,55.79710144927537,31.11111111111111,1.2806539509536787,0.0,12.415797120591732,1.23,Avaí,5,,0.0,9.4,9.4,89.51181563905844,,89.51181563905844,22.72029544251965,,22.72029544251965,1.49,,1.49,mandante,0.0,0.0,0.0
107498,André,Fluminense,MEI,Provável,7.64,9.2,1.1,0.0,0.0,54.78260869565217,30.317460317460323,0.7033639143730888,0.0,39.40042826552463,1.92,Coritiba,13,,9.2,0.0,9.2,,,,,,,,3.11,3.11,visitante,0.0,0.0,0.0
70666,Marllon,Cuiabá,ZAG,Provável,7.38,9.1,2.03,0.0,0.0,44.85507246376812,32.22222222222222,0.8504672897196262,5.555,12.893170869934824,1.61,Atlético-GO,4,,0.0,0.0,,0.4380166926672371,,0.4380166926672371,13.095588910926775,,13.095588910926775,2.26,,2.26,mandante,0.0,0.0,0.0
73347,Elvis,Goiás,MEI,Provável,5.72,8.9,1.82,43.48,0.0,28.043478260869566,30.317460317460323,1.1410256410256412,11.11,21.872695994101747,1.36,Atlético-MG,18,,0.0,0.0,,0.01355840460590111,,0.01355840460590111,0.09270040424884682,,0.09270040424884682,6.83,,6.83,mandante,0.0,0.0,0.0
107645,Fabián Bustos,Santos,TEC,Provável,10.17,8.65,1.69,0.0,0.0,23.11594202898551,30.317460317460323,0.5100235849056604,0.0,8.337349397590362,,São Paulo,1,,4.325,0.0,4.325,,,,,,,,5.47,5.47,visitante,0.0,0.0,0.0
110415,Ângelo,Santos,ATA,Provável,6.32,8.1,1.89,50.0,0.0,30.94202898550725,30.317460317460323,0.9142212189616252,6.665,7.807228915662651,1.31,São Paulo,1,,4.05,0.0,4.05,,,,,,,,5.47,5.47,visitante,0.0,0.0,0.0
93882,Cleiton,Bragantino,GOL,Provável,10.23,8.0,1.19,0.0,0.0,24.20289855072464,87.77777777777777,0.44247787610619466,0.0,16.666666666666668,3.06,Ceará,7,,4.0,0.0,4.0,,76.40767954344645,76.40767954344645,,9.796365492746757,9.796365492746757,,3.47,3.47,visitante,0.0,0.0,0.0
85425,João Paulo,Santos,GOL,Provável,16.13,8.0,0.7,0.0,0.0,25.869565217391305,87.30158730158729,0.2592352559948153,0.0,7.710843373493977,3.98,São Paulo,1,,4.0,0.0,4.0,,,,,,,,5.47,5.47,visitante,0.0,0.0,0.0
51413,Walter,Cuiabá,GOL,Provável,13.61,8.0,1.16,0.0,0.0,25.869565217391305,73.96825396825399,0.321285140562249,0.0,11.334655709832814,3.34,Atlético-GO,4,,0.0,8.0,8.0,0.4380166926672371,,0.4380166926672371,13.095588910926775,,13.095588910926775,2.26,,2.26,mandante,0.0,0.0,0.0
81091,Jair,Atlético-MG,MEI,Provável,7.25,7.8,1.79,0.0,0.0,61.81159420289855,30.317460317460323,0.7142857142857143,2.94,12.078042737689689,1.53,Goiás,2,,7.8,0.0,7.8,,90.0914853215436,90.0914853215436,,80.97892490050056,80.97892490050056,,1.54,1.54,visitante,0.0,0.0,0.0
91688,Eduardo,Avaí,MEI,Provável,4.77,7.8,2.07,37.88,0.0,20.43478260869565,30.317460317460323,1.4444444444444446,14.35,14.563106796116505,1.41,Internacional,6,,7.8,0.0,7.8,,3.2309278884386914,3.2309278884386914,,0.3776537189437584,0.3776537189437584,,7.23,7.23,visitante,0.0,0.0,0.0
104257,João Lucas,Cuiabá,LAT,Provável,7.29,7.4,1.72,0.0,0.0,39.27536231884058,32.22222222222222,0.6642728904847397,0.0,10.484556531595352,1.73,Atlético-GO,4,,0.0,7.4,7.4,0.4380166926672371,,0.4380166926672371,13.095588910926775,,13.095588910926775,2.26,,2.26,mandante,0.0,0.0,0.0
96678,Bustos,Internacional,LAT,Provável,8.45,7.2,1.26,50.0,0.0,51.15942028985507,31.11111111111111,0.5006954102920723,6.25,9.5099722625809,2.51,Avaí,5,,0.0,7.2,7.2,89.51181563905844,,89.51181563905844,22.72029544251965,,22.72029544251965,1.49,,1.49,mandante,0.0,0.0,0.0
91708,Nino,Fluminense,ZAG,Provável,14.47,7.1,0.34,0.0,0.0,51.30434782608695,32.53968253968254,0.2512384996461429,11.785,30.406852248394014,3.92,Coritiba,13,,7.1,0.0,7.1,,,,,,,,3.11,3.11,visitante,0.0,0.0,0.0
96468,Daniel,Internacional,GOL,Provável,6.3,7.0,1.57,0.0,0.0,24.78260869565217,52.85714285714286,0.7399577167019028,0.0,9.245806366398098,1.46,Avaí,5,,0.0,7.0,7.0,89.51181563905844,,89.51181563905844,22.72029544251965,,22.72029544251965,1.49,,1.49,mandante,0.0,0.0,0.0
68698,Bruno Silva,Avaí,MEI,Provável,7.41,7.0,1.32,0.0,0.0,43.55072463768116,30.317460317460323,0.5747126436781609,7.175,13.069454817027633,2.28,Internacional,6,,7.0,0.0,7.0,,3.2309278884386914,3.2309278884386914,,0.3776537189437584,0.3776537189437584,,7.23,7.23,visitante,0.0,0.0,0.0
87225,Pedro Henrique,Athletico-PR,ZAG,Provável,5.9,6.9,1.57,0.0,0.0,37.971014492753625,31.11111111111111,0.7967667436489607,6.25,9.96102208748376,1.57,América-MG,16,,3.45,0.0,3.45,,,,,,,,3.6,3.6,visitante,0.0,0.0,0.0
106824,Welington ,São Paulo,LAT,Provável,10.94,6.9,1.23,90.325,0.0,29.20289855072464,31.42857142857143,0.35530381050463444,2.63,13.630975898854206,2.73,Santos,11,,0.0,0.0,,,,,,,,1.65,,1.65,mandante,0.0,0.0,0.0
97908,Luís Oyama,Botafogo,MEI,Provável,6.95,6.7,1.35,0.0,0.0,51.88405797101449,30.317460317460323,0.5982142857142858,9.775,22.25174360677516,1.92,Juventude,12,,0.0,0.0,,,,,,,,1.92,,1.92,mandante,0.0,0.0,0.0
63354,Rodrigo Moledo,Internacional,ZAG,Provável,6.2,6.4,1.24,0.0,0.0,29.20289855072464,31.11111111111111,0.6451612903225807,12.13,8.453308677849689,1.47,Avaí,5,,0.0,6.4,6.4,89.51181563905844,,89.51181563905844,22.72029544251965,,22.72029544251965,1.49,,1.49,mandante,0.0,0.0,0.0
85423,Valdívia,Cuiabá,MEI,Provável,5.58,6.4,1.34,0.0,0.0,29.63768115942029,30.317460317460323,0.7547169811320755,22.22,9.067724567866252,1.37,Atlético-GO,4,,0.0,6.4,6.4,0.4380166926672371,,0.4380166926672371,13.095588910926775,,13.095588910926775,2.26,,2.26,mandante,0.0,0.0,0.0
37281,Mano Menezes,Internacional,TEC,Provável,6.12,6.31,1.03,0.0,0.0,23.11594202898551,30.317460317460323,0.6198428290766208,0.0,8.334434024567427,,Avaí,5,,0.0,0.0,,89.51181563905844,,89.51181563905844,22.72029544251965,,22.72029544251965,1.49,,1.49,mandante,0.0,0.0,0.0
86970,Eduardo Bauermann,Santos,ZAG,Provável,10.06,6.0,0.92,0.0,0.0,41.231884057971016,32.22222222222222,0.3282275711159737,0.0,5.783132530120483,2.47,São Paulo,1,,3.0,0.0,3.0,,,,,,,,5.47,5.47,visitante,0.0,0.0,0.0
37424,Pintado,Cuiabá,TEC,Provável,7.08,5.88,1.22,0.0,0.0,23.11594202898551,30.317460317460323,0.5017064846416381,0.0,8.330971946727118,,Atlético-GO,4,,0.0,5.88,5.88,0.4380166926672371,,0.4380166926672371,13.095588910926775,,13.095588910926775,2.26,,2.26,mandante,0.0,0.0,0.0
70696,Fábio Carille,Athletico-PR,TEC,Provável,5.77,5.77,1.09,0.0,0.0,23.11594202898551,30.317460317460323,0.6164529914529915,0.0,8.329724267359607,,América-MG,16,,2.885,0.0,2.885,,,,,,,,3.6,3.6,visitante,0.0,0.0,0.0
39148,Hulk,Atlético-MG,ATA,Provável,21.19,5.6,-1.86,79.66999999999999,21.428571428571427,16.44927536231884,30.317460317460323,0.12147505422993493,14.18,8.671415298854134,4.95,Goiás,2,,5.6,0.0,5.6,,90.0914853215436,90.0914853215436,,80.97892490050056,80.97892490050056,,1.54,1.54,visitante,0.0,0.0,0.0
71071,Antonio Mohamed,Atlético-MG,TEC,Provável,11.8,5.38,0.25,0.0,0.0,23.11594202898551,30.317460317460323,0.2329004329004329,0.0,8.33075255497058,,Goiás,2,,5.38,0.0,5.38,,90.0914853215436,90.0914853215436,,80.97892490050056,80.97892490050056,,1.54,1.54,visitante,0.0,0.0,0.0
95352,Orejuela,Athletico-PR,LAT,Provável,6.26,5.3,0.77,0.0,0.0,41.15942028985507,31.11111111111111,0.482695810564663,0.0,7.65121986429912,1.63,América-MG,16,,2.65,0.0,2.65,,,,,,,,3.6,3.6,visitante,0.0,0.0,0.0
88033,Alan Empereur,Cuiabá,ZAG,Provável,6.86,5.3,0.96,0.0,0.0,27.971014492753625,32.22222222222222,0.4491525423728813,0.0,7.509209407764239,1.99,Atlético-GO,4,,0.0,5.3,5.3,0.4380166926672371,,0.4380166926672371,13.095588910926775,,13.095588910926775,2.26,,2.26,mandante,0.0,0.0,0.0
100943,Conti,América-MG,ZAG,Provável,3.26,5.3,1.37,0.0,0.0,43.69565217391305,30.317460317460323,1.4021164021164023,0.0,16.69291338582677,0.85,Athletico-PR,14,,0.0,5.3,5.3,,,,,,,2.17,,2.17,mandante,0.0,0.0,0.0
60852,Uendel,Cuiabá,LAT,Provável,4.47,5.3,0.47,0.0,0.0,21.44927536231884,31.11111111111111,0.6625,5.555,7.509209407764239,0.92,Atlético-GO,4,,0.0,0.0,,0.4380166926672371,,0.4380166926672371,13.095588910926775,,13.095588910926775,2.26,,2.26,mandante,0.0,0.0,0.0
106822,Rodrigo Nestor,São Paulo,MEI,Provável,6.48,5.0,0.74,0.0,0.0,19.42028985507246,30.317460317460323,0.4355400696864111,15.07,9.877518767285656,1.21,Santos,11,,0.0,0.0,,,,,,,,1.65,,1.65,mandante,0.0,0.0,0.0
102928,Canobbio,Athletico-PR,ATA,Provável,4.69,4.8,1.07,0.0,0.0,34.20289855072464,30.317460317460323,0.6629834254143646,12.5,6.92940666955392,1.02,América-MG,16,,2.4,0.0,2.4,,,,,,,,3.6,3.6,visitante,0.0,0.0,0.0
100084,Igor Gomes,São Paulo,MEI,Provável,7.07,4.7,0.63,0.0,0.0,39.130434782608695,30.317460317460323,0.36490683229813664,7.175,9.284867641248518,2.05,Santos,11,,0.0,0.0,,,,,,,,1.65,,1.65,mandante,0.0,0.0,0.0
102310,Matheus Felipe,Athletico-PR,ZAG,Provável,2.01,4.6,1.33,0.0,0.0,25.94202898550725,31.11111111111111,3.382352941176472,0.0,6.640681391655838,0.55,América-MG,16,,2.3,0.0,2.3,,,,,,,,3.6,3.6,visitante,0.0,0.0,0.0
107172,Patrick de Paula,Botafogo,MEI,Provável,6.14,4.6,0.66,0.0,0.0,37.46376811594203,30.317460317460323,0.4197080291970803,19.55,15.277316506144135,1.84,Juventude,12,,0.0,0.0,,,,,,,,1.92,,1.92,mandante,0.0,0.0,0.0
88881,Gustavo Morínigo,Coritiba,TEC,Provável,9.99,4.53,0.36,0.0,0.0,23.11594202898551,30.317460317460323,0.23520249221183803,0.0,8.337934842628382,,Fluminense,10,,0.0,0.0,,,,,,,,2.43,,2.43,mandante,0.0,0.0,0.0
77774,Eduardo Barroca,Avaí,TEC,Provável,6.87,4.46,0.66,0.0,0.0,23.11594202898551,30.317460317460323,0.35909822866344604,0.0,8.327109783420465,,Internacional,6,,4.46,0.0,4.46,,3.2309278884386914,3.2309278884386914,,0.3776537189437584,0.3776537189437584,,7.23,7.23,visitante,0.0,0.0,0.0
108946,Victor Sá,Botafogo,ATA,Provável,10.51,4.4,-0.35,45.455,28.57142857142857,57.68115942028986,30.317460317460323,0.20257826887661146,12.41,14.613085353703092,3.77,Juventude,12,,0.0,0.0,,,,,,,,1.92,,1.92,mandante,0.0,0.0,0.0
89840,Calleri,São Paulo,ATA,Provável,27.18,4.3,-1.93,47.62,21.428571428571427,15.28985507246377,30.317460317460323,0.07385778083132942,26.795,8.494666139865664,7.54,Santos,11,,0.0,0.0,,,,,,,,1.65,,1.65,mandante,0.0,0.0,0.0
99440,Baralhas,Atlético-GO,MEI,Provável,6.44,4.3,0.47,0.0,0.0,60.43478260869566,30.317460317460323,0.3601340033500837,6.25,11.944444444444445,2.12,Cuiabá,17,,4.3,0.0,4.3,,86.02754092025005,86.02754092025005,,96.76310731471165,96.76310731471165,,3.55,3.55,visitante,0.0,0.0,0.0
97341,Rogério Ceni,São Paulo,TEC,Provável,11.79,4.22,-0.01,0.0,0.0,23.11594202898551,30.317460317460323,0.1788135593220339,0.0,8.336625839589095,,Santos,11,,0.0,0.0,,,,,,,,1.65,,1.65,mandante,0.0,0.0,0.0
63058,Willian Farias,Coritiba,MEI,Provável,7.45,4.2,0.43,0.0,0.0,57.68115942028986,30.317460317460323,0.29914529914529914,0.0,7.7305356156819425,2.33,Fluminense,10,,0.0,0.0,,,,,,,,2.43,,2.43,mandante,0.0,0.0,0.0
51042,Apodi,Goiás,MEI,Provável,5.53,4.0,0.29,40.325,0.0,29.78260869565217,30.317460317460323,0.38167938931297707,3.845,9.830425165888425,2.07,Atlético-MG,18,,0.0,4.0,4.0,0.01355840460590111,,0.01355840460590111,0.09270040424884682,,0.09270040424884682,6.83,,6.83,mandante,0.0,0.0,0.0
96725,Saravia,Botafogo,LAT,Provável,6.62,4.0,0.11,0.0,0.0,50.5072463768116,30.317460317460323,0.30721966205837176,2.63,13.28462304882099,2.28,Juventude,12,,0.0,0.0,,,,,,,,1.92,,1.92,mandante,0.0,0.0,0.0
82792,Maurício Barbieri,Bragantino,TEC,Provável,10.6,4.0,-0.41,0.0,0.0,23.11594202898551,30.317460317460323,0.18165304268846505,0.0,8.333333333333334,,Ceará,7,,2.0,0.0,2.0,,76.40767954344645,76.40767954344645,,9.796365492746757,9.796365492746757,,3.47,3.47,visitante,0.0,0.0,0.0
38877,Mariano,Atlético-MG,LAT,Provável,7.66,3.9,-0.05,0.0,0.0,55.07246376811594,31.42857142857143,0.2529182879377432,0.0,6.039021368844844,2.07,Goiás,2,,3.9,0.0,3.9,,90.0914853215436,90.0914853215436,,80.97892490050056,80.97892490050056,,1.54,1.54,visitante,0.0,0.0,0.0
91151,Everaldo ,América-MG,ATA,Provável,9.01,3.8,-0.09,35.715,0.0,41.15942028985507,30.317460317460323,0.2087912087912088,12.145,11.968503937007876,3.04,Athletico-PR,14,,0.0,3.8,3.8,,,,,,,2.17,,2.17,mandante,0.0,0.0,0.0
95556,Raniele,Avaí,MEI,Provável,9.03,3.8,0.18,43.48,28.57142857142857,29.05797101449275,30.317460317460323,0.2146892655367232,9.35,7.0948469006721435,2.79,Internacional,6,,3.8,0.0,3.8,,3.2309278884386914,3.2309278884386914,,0.3776537189437584,0.3776537189437584,,7.23,7.23,visitante,0.0,0.0,0.0
63289,Edenílson,Internacional,MEI,Provável,11.46,3.7,-1.42,0.0,0.0,36.44927536231884,30.317460317460323,0.1436335403726708,15.075,4.887069079381852,3.0,Avaí,5,,0.0,0.0,,89.51181563905844,,89.51181563905844,22.72029544251965,,22.72029544251965,1.49,,1.49,mandante,0.0,0.0,0.0
68817,Paulo Miranda,Juventude,ZAG,Provável,3.0,3.6,0.87,0.0,0.0,36.95652173913044,30.317460317460323,0.8450704225352114,2.78,13.2013201320132,0.91,Botafogo,19,,3.6,0.0,3.6,,,,,,,,4.16,4.16,visitante,0.0,0.0,0.0
50301,Everton,Cuiabá,MEI,Provável,11.61,3.5,-0.18,45.455,28.57142857142857,43.04347826086956,30.317460317460323,0.14843087362171334,11.11,4.958911873051856,3.19,Atlético-GO,4,,0.0,3.5,3.5,0.4380166926672371,,0.4380166926672371,13.095588910926775,,13.095588910926775,2.26,,2.26,mandante,0.0,0.0,0.0
92180,Jair Ventura,Goiás,TEC,Provável,3.23,3.39,0.64,0.0,0.0,23.11594202898551,30.317460317460323,0.6544401544401545,0.0,8.33128532809044,,Atlético-MG,18,,0.0,3.39,3.39,0.01355840460590111,,0.01355840460590111,0.09270040424884682,,0.09270040424884682,6.83,,6.83,mandante,0.0,0.0,0.0
71691,Óscar Ruíz,Juventude,ATA,Provável,9.1,3.3,-0.15,50.0,14.285714285714285,31.3768115942029,30.317460317460323,0.17837837837837836,6.945,12.101210121012102,2.2,Botafogo,19,,3.3,0.0,3.3,,,,,,,,4.16,4.16,visitante,0.0,0.0,0.0
78605,Gabriel,Internacional,MEI,Provável,3.78,3.3,0.46,0.0,0.0,32.02898550724637,30.317460317460323,0.4969879518072289,2.94,4.358737287016246,1.22,Avaí,5,,0.0,3.3,3.3,89.51181563905844,,89.51181563905844,22.72029544251965,,22.72029544251965,1.49,,1.49,mandante,0.0,0.0,0.0
84382,Danilo Barcelos,Goiás,LAT,Provável,3.84,3.2,0.68,0.0,0.0,39.20289855072464,30.317460317460323,0.5063291139240507,3.845,7.864340132710738,0.89,Atlético-MG,18,,0.0,3.2,3.2,0.01355840460590111,,0.01355840460590111,0.09270040424884682,,0.09270040424884682,6.83,,6.83,mandante,0.0,0.0,0.0
60825,Felipe Azevedo,América-MG,ATA,Provável,6.74,3.1,-0.31,45.455,28.57142857142857,29.130434782608692,30.317460317460323,0.2198581560283688,12.145,9.763779527559056,2.7,Athletico-PR,14,,0.0,3.1,3.1,,,,,,,2.17,,2.17,mandante,0.0,0.0,0.0
86143,Wanderson,Atlético-GO,ZAG,Provável,3.1,3.1,0.66,0.0,0.0,44.63768115942029,30.317460317460323,0.6352459016393442,0.0,8.61111111111111,0.99,Cuiabá,17,,3.1,0.0,3.1,,86.02754092025005,86.02754092025005,,96.76310731471165,96.76310731471165,,3.55,3.55,visitante,0.0,0.0,0.0
37656,Fábio,Fluminense,GOL,Provável,10.33,3.0,-0.51,0.0,0.0,25.28985507246377,51.746031746031754,0.13837638376383765,0.0,12.847965738758033,3.03,Coritiba,13,,3.0,0.0,3.0,,,,,,,,3.11,3.11,visitante,0.0,0.0,0.0
101077,Umberto Louzer,Atlético-GO,TEC,Provável,4.86,3.0,0.44,0.0,0.0,23.11594202898551,30.317460317460323,0.3393665158371041,0.0,8.333333333333334,,Cuiabá,17,,3.0,0.0,3.0,,86.02754092025005,86.02754092025005,,96.76310731471165,96.76310731471165,,3.55,3.55,visitante,0.0,0.0,0.0
103295,Eric Ramires,Bragantino,MEI,Provável,5.29,2.8,0.11,0.0,0.0,34.13043478260869,30.317460317460323,0.2702702702702703,4.545,5.833333333333334,1.13,Ceará,7,,1.4,0.0,1.4,,76.40767954344645,76.40767954344645,,9.796365492746757,9.796365492746757,,3.47,3.47,visitante,0.0,0.0,0.0
100333,Paulinho Bóia,América-MG,ATA,Provável,6.71,2.8,-0.31,25.51,0.0,13.18840579710145,30.317460317460323,0.19943019943019946,19.645,8.818897637795276,2.73,Athletico-PR,14,,0.0,2.8,2.8,,,,,,,2.17,,2.17,mandante,0.0,0.0,0.0
80129,Jadson,Juventude,MEI,Provável,8.1,2.8,-0.18,0.0,0.0,48.91304347826088,30.317460317460323,0.16908212560386476,0.0,10.267693436010267,2.44,Botafogo,19,,2.8,0.0,2.8,,,,,,,,4.16,4.16,visitante,0.0,0.0,0.0
103347,Matheus Alexandre,Coritiba,LAT,Provável,6.18,2.7,0.23,0.0,0.0,34.710144927536234,31.42857142857143,0.22689075630252106,0.0,4.969630038652678,1.81,Fluminense,10,,0.0,0.0,,,,,,,,2.43,,2.43,mandante,0.0,0.0,0.0
39850,Vagner Mancini,América-MG,TEC,Provável,5.24,2.65,-0.09,0.0,0.0,23.11594202898551,30.317460317460323,0.24859287054409004,0.0,8.346456692913385,,Athletico-PR,14,,0.0,2.65,2.65,,,,,,,2.17,,2.17,mandante,0.0,0.0,0.0
94916,Nacho Fernández,Atlético-MG,MEI,Provável,9.32,2.6,-0.67,0.0,0.0,23.768115942028984,30.317460317460323,0.13013013013013014,8.295,4.026014245896563,1.69,Goiás,2,,2.6,0.0,2.6,,90.0914853215436,90.0914853215436,,80.97892490050056,80.97892490050056,,1.54,1.54,visitante,0.0,0.0,0.0
101314,Ademir,Atlético-MG,ATA,Provável,11.38,2.6,-0.75,28.410000000000004,0.0,32.46376811594203,30.317460317460323,0.10717230008244023,9.45,4.026014245896563,3.23,Goiás,2,,2.6,0.0,2.6,,90.0914853215436,90.0914853215436,,80.97892490050056,80.97892490050056,,1.54,1.54,visitante,0.0,0.0,0.0
88037,Luís Castro,Botafogo,TEC,Provável,6.9,2.51,-0.23,0.0,0.0,23.11594202898551,30.317460317460323,0.1760168302945301,0.0,8.33610096313517,,Juventude,12,,0.0,0.0,,,,,,,,1.92,,1.92,mandante,0.0,0.0,0.0
104250,João Victor,Corinthians,ZAG,Provável,5.36,2.5,-0.14,0.0,0.0,34.565217391304344,31.42857142857143,0.2272727272727273,0.0,9.31445603576751,2.04,Fortaleza,3,,0.0,2.5,2.5,,,,,,,1.85,,1.85,mandante,0.0,0.0,0.0
79631,Cano,Fluminense,ATA,Provável,10.01,2.5,-0.45,0.0,0.0,23.11594202898551,30.317460317460323,0.11950286806883365,38.795,10.706638115631694,2.44,Coritiba,13,,2.5,0.0,2.5,,,,,,,,3.11,3.11,visitante,0.0,0.0,0.0
62977,Ganso,Fluminense,MEI,Provável,4.97,2.5,0.02,0.0,0.0,36.81159420289855,30.317460317460323,0.2525252525252525,0.0,10.706638115631694,1.21,Coritiba,13,,2.5,0.0,2.5,,,,,,,,3.11,3.11,visitante,0.0,0.0,0.0
60969,Patric,América-MG,LAT,Provável,5.84,2.5,0.0,0.0,0.0,43.55072463768116,30.317460317460323,0.21404109589041093,10.0,7.874015748031495,1.84,Athletico-PR,14,,0.0,2.5,2.5,,,,,,,2.17,,2.17,mandante,0.0,0.0,0.0
106681,Léo Pereira,Atlético-GO,ATA,Provável,5.27,2.4,0.17,0.0,0.0,24.20289855072464,30.317460317460323,0.2352941176470588,10.415,6.666666666666668,1.54,Cuiabá,17,,2.4,0.0,2.4,,86.02754092025005,86.02754092025005,,96.76310731471165,96.76310731471165,,3.55,3.55,visitante,0.0,0.0,0.0
86675,Rodrigo Soares,Juventude,LAT,Provável,1.53,2.3,0.59,0.0,0.0,30.36231884057971,30.317460317460323,1.2234042553191489,0.0,8.434176751008433,0.51,Botafogo,19,,2.3,0.0,2.3,,,,,,,,4.16,4.16,visitante,0.0,0.0,0.0
87211,Eduardo Baptista,Juventude,TEC,Provável,6.1,2.27,-0.11,0.0,0.0,23.11594202898551,30.317460317460323,0.18276972624798712,0.0,8.324165749908326,,Botafogo,19,,2.27,0.0,2.27,,,,,,,,4.16,4.16,visitante,0.0,0.0,0.0
77713,Vítor Pereira,Corinthians,TEC,Provável,10.54,2.24,-0.86,0.0,0.0,23.11594202898551,30.317460317460323,0.09824561403508776,0.0,8.34575260804769,,Fortaleza,3,,0.0,2.24,2.24,,,,,,,1.85,,1.85,mandante,0.0,0.0,0.0
101254,Alef Manga,Coritiba,ATA,Provável,9.08,2.2,-0.36,37.035,57.14285714285714,29.78260869565217,30.317460317460323,0.11652542372881355,6.895,4.049328179642924,2.5,Fluminense,10,,0.0,0.0,,,,,,,,2.43,,2.43,mandante,0.0,0.0,0.0
106931,Clayton,Coritiba,ATA,Provável,2.78,2.2,-0.22,0.0,0.0,19.78260869565217,30.317460317460323,0.3666666666666667,11.11,4.049328179642924,0.88,Fluminense,10,,0.0,0.0,,,,,,,,2.43,,2.43,mandante,0.0,0.0,0.0
71602,João Paulo,América-MG,LAT,Provável,2.41,2.1,0.39,0.0,0.0,35.28985507246377,30.317460317460323,0.5198019801980198,3.57,6.6141732283464565,0.73,Athletico-PR,14,,0.0,2.1,2.1,,,,,,,2.17,,2.17,mandante,0.0,0.0,0.0
97867,Léo Ortiz,Bragantino,ZAG,Provável,11.67,2.0,-1.67,50.0,14.285714285714285,35.72463768115942,31.42857142857143,0.07496251874062969,6.925,4.166666666666667,3.4,Ceará,7,,1.0,0.0,1.0,,76.40767954344645,76.40767954344645,,9.796365492746757,9.796365492746757,,3.47,3.47,visitante,0.0,0.0,0.0
91422,César,Juventude,GOL,Provável,2.5,2.0,0.29,0.0,0.0,23.11594202898551,48.57142857142857,0.4524886877828054,0.0,7.3340667400073345,0.84,Botafogo,19,,2.0,0.0,2.0,,,,,,,,4.16,4.16,visitante,0.0,0.0,0.0
72290,Jailson,América-MG,GOL,Provável,4.3,2.0,-0.07,0.0,0.0,23.11594202898551,54.60317460317461,0.2288329519450801,0.0,6.299212598425197,1.34,Athletico-PR,14,,0.0,2.0,2.0,,,,,,,2.17,,2.17,mandante,0.0,0.0,0.0
40006,Abel Braga,Fluminense,TEC,Provável,10.61,1.95,-0.91,0.0,0.0,23.11594202898551,30.317460317460323,0.08463541666666667,0.0,8.351177730192722,,Coritiba,13,,1.95,0.0,1.95,,,,,,,,3.11,3.11,visitante,0.0,0.0,0.0
105647,Maurício,Internacional,MEI,Provável,4.35,1.8,-0.11,0.0,0.0,38.6231884057971,30.317460317460323,0.20179372197309414,5.88,2.377493065645225,1.4,Avaí,5,,0.0,1.8,1.8,89.51181563905844,,89.51181563905844,22.72029544251965,,22.72029544251965,1.49,,1.49,mandante,0.0,0.0,0.0
38398,Renato Augusto,Corinthians,MEI,Provável,6.09,1.8,-0.35,0.0,0.0,20.94202898550725,30.317460317460323,0.13975155279503107,20.0,6.706408345752608,1.06,Fortaleza,3,,0.0,1.8,1.8,,,,,,,1.85,,1.85,mandante,0.0,0.0,0.0
