"atleta_id","nome_txt","apelido_txt","preco_editorial_num","foto_txt"
37958,"Luiz Felipe Ventura dos Santos","Felipe",19.00,"http://s.glbimg.com/es/sde/f/2010/12/29/db502432b86e7f959bae9a41d6614924_FORMATO.jpeg"
37984,"Mário Lúcio Duarte Costa","Aranha",2.00,"http://s.glbimg.com/es/sde/f/2010/11/16/29edd57d71463b95027cabace9775785_FORMATO.jpeg"
37993,"Almir Lopes de Luna","Almir",5.00,"http://s.glbimg.com/es/sde/f/2012/05/22/87384febb5a73c3ab410d67608345bbd_FORMATO.jpeg"
38019,"Claudio Andres del Transito Maldonado Ri","Maldonado",4.00,"http://s.glbimg.com/es/sde/f/2010/11/12/1031b11185060f0fc62e77b3eed49be9_FORMATO.jpeg"
38021,"Wendel Geraldo Maurício e Silva","Wendel",8.00,"http://s.glbimg.com/es/sde/f/2012/07/10/b1a91c65d03e21568a4e3ebd67475eaa_FORMATO.jpeg"
38022,"Fábio Alves Felix","Fabinho",3.00,"http://s.glbimg.com/es/sde/f/2010/11/17/bf02b6ab545b8ee4505f3c5d29b0eae5_FORMATO.jpeg"
38026,"Kleber de Carvalho Correa Silva","Kleber",13.00,"http://s.glbimg.com/es/sde/f/2010/11/18/bd1b91d0c36ae65083eb9542e4b5483c_FORMATO.jpeg"
38032,"Cleber Santana Loureiro","Cleber Santana",7.00,"http://s.glbimg.com/es/sde/f/2010/11/16/d62b76339f9fc8004b8d395386badcf9_FORMATO.jpeg"
38037,"Luciano da Silva","Triguinho",2.00,"http://s.glbimg.com/es/sde/f/2011/08/22/e92611573e4555d90b27dfd7ff318bfc_FORMATO.jpeg"
38043,"Alessandro da Conceição Pinto","Alessandro",4.00,"http://s.glbimg.com/es/sde/f/2010/11/12/d36e8306d2bedf305bcd0aa193760a07_FORMATO.jpeg"
38055,"Rogério Ceni","Rogério Ceni",15.00,"http://s.glbimg.com/es/sde/f/2010/11/16/26a2befe651824215d84a88996adb9d9_FORMATO.jpeg"
38060,"Willamis de Souza Silva","Souza",5.00,"http://s.glbimg.com/es/sde/f/2010/11/19/0fd93cc5f4a331866d75c043fce8020f_FORMATO.jpeg"
38061,"Edcarlos Conceição Santos","Edcarlos",6.00,"http://s.glbimg.com/es/sde/f/2010/11/17/4b4fa3d79a230adc743ff371534d7e64_FORMATO.jpeg"
38064,"Denilson Pereira Neves","Denilson",10.00,"http://s.glbimg.com/es/sde/f/2011/08/11/295ced2620291052d9ff5427c8d13b90_FORMATO.jpeg"
38067,"Danilo Gabriel de Andrade","Danilo",17.00,"http://s.glbimg.com/es/sde/f/2010/11/17/edf2d5d20b565f4a4527dcb1763c8f6e_FORMATO.jpeg"
38069,"Richarlyson Barbosa Felisbino","Richarlyson",15.00,"http://s.glbimg.com/es/sde/f/2010/11/16/9243d24ad7803da2b6fb00e11a6c8fa7_FORMATO.jpeg"
38072,"Roberto Volpatto Neto","Roberto",1.00,"http://s.glbimg.com/es/sde/f/2012/05/23/638d9cde6b3b350cca656393d5acbd89_FORMATO.jpeg"
38074,"Ygor Maciel Santiago","Ygor",5.00,"http://s.glbimg.com/es/sde/f/2011/08/10/d10b8a1f53cb978c2f9efcfe79f1a759_FORMATO.jpeg"
38081,"Manoel Morais Amorim","Morais",5.00,"http://s.glbimg.com/es/sde/f/2011/09/26/5a9d78719c0788f9ef58d2ca7f88f299_FORMATO.jpeg"
38097,"Enrico Cardoso Nazaré","Enrico",6.00,"http://s.glbimg.com/es/sde/f/2011/08/11/a0d2dc04cf3ad1ea5995a09c67072d88_FORMATO.jpeg"
38100,"Severino dos Ramos Durval da Silva","Durval",4.00,"http://s.glbimg.com/es/sde/f/2010/11/17/d9a033d330258e89eea60ea7054698f2_FORMATO.jpeg"
38108,"Jorge Henrique de Souza","Jorge Henrique",18.00,"http://s.glbimg.com/es/sde/f/2010/11/17/ffa626b8f2895499aaeff5da08bfcd66_FORMATO.jpeg"
38109,"Jefferson de Oliveira Galvão","Jefferson",21.00,"http://s.glbimg.com/es/sde/f/2010/11/12/056d1f4685ab7f0241b6f87a782397af_FORMATO.jpeg"
38125,"Claussio dos Santos Dimas","Pituca",6.00,"http://s.glbimg.com/es/sde/f/2011/08/11/24fa9c30382cbf32a5660cea01d9272c_FORMATO.jpeg"
38133,"Juio Cesar de Souza Santos","Julio Cesar",10.00,"http://s.glbimg.com/es/sde/f/2010/11/17/bdeccffa2f8d84854e6bd3443a6660c3_FORMATO.jpeg"
38138,"João Alves de Assis Silva","Jô",6.00,"http://s.glbimg.com/es/sde/f/2011/08/11/b0a6c8bed22058370a47c87c8f5e7fef_FORMATO.jpeg"
38139,"Deyvison Rogério da Silva","Bobô",3.00,"http://s.glbimg.com/es/sde/f/2011/09/14/f8384a5567ea4f1f815a9207c3f01171_FORMATO.jpeg"
38140,"Fernando Buttenbender Prass","Fernando Prass",23.00,"http://s.glbimg.com/es/sde/f/2010/11/12/1e2f8daaca47444ba657136ad8167dbe_FORMATO.jpeg"
38150,"Marcos Vicente dos Santos","Marquinhos",12.00,"http://s.glbimg.com/es/sde/f/2010/11/17/b4aa9e3fb5b22be71d740ec4ba77c946_FORMATO.jpeg"
38162,"Frederico Chaves Guedes","Fred",29.00,"http://s.glbimg.com/es/sde/f/2010/11/12/8601f811427dd5279bbeae2322637921_FORMATO.jpeg"
38169,"Edson Bastos Barreto","Edson Bastos",2.00,"http://s.glbimg.com/es/sde/f/2011/08/10/748132003d6fe1a4aae52ef389524e4f_FORMATO.jpeg"
38178,"Roberto César Zardin Rodrigues","Roberto",8.00,"http://s.glbimg.com/es/sde/f/2010/12/30/12a8cc270c35ce79b67f0c73994d6b93_FORMATO.jpeg"
38186,"Adriano Laaber","Adrianinho",3.00,"http://s.glbimg.com/es/sde/f/2012/09/26/a35bf0abdd4c26f66774cde4ab3b9feb_FORMATO.jpeg"
38187,"Fellype Gabriel de Melo e Silva","Fellype Gabriel",15.00,"http://s.glbimg.com/es/sde/f/2012/01/10/eb809a7c917447b965ef56061f694481_FORMATO.jpeg"
38189,"Antônio Caio da Silva Souza","Caio",8.00,"http://s.glbimg.com/es/sde/f/2011/08/12/a6e075cffe8b416ff9c634d66fef92e9_FORMATO.jpeg"
38192,"Gabriel Rodrigues dos Santos","Gabriel",5.00,"http://s.glbimg.com/es/sde/f/2010/11/19/930fefb9ed027ed50167c5cc9ba1fbd1_FORMATO.jpeg"
38194,"Antônio Carlos dos Santos Aguiar","Antônio Carlos",13.00,"http://s.glbimg.com/es/sde/f/2010/11/12/6ffc3b9069e94e5b71bd59d1374113cd_FORMATO.jpeg"
38196,"Maicon Thiago Pereira de Souza","Maicon",6.00,"http://s.glbimg.com/es/sde/f/2011/08/10/b013db1acd00e8d156c99b7f798b6437_FORMATO.jpeg"
38198,"Rodrigo Bonifácio da Rocha","Rodrigo Tiuí",9.00,"http://s.glbimg.com/es/sde/f/2012/04/04/54e9f15c982346f94c67ee959d972d67_FORMATO.jpeg"
38219,"Alex Raphael Meschini","Alex",23.00,"http://s.glbimg.com/es/sde/f/2011/08/11/850cbd64fc12250f1fb75ef152b81008_FORMATO.jpeg"
38221,"Raphael Coutinho Barcellos dos Santos","Coutinho",1.00,"http://s.glbimg.com/es/sde/f/2011/08/10/f13a8710316c60abd2aa4d0097e88b65_FORMATO.jpeg"
38227,"Cícero João de Cezare","Cicinho",8.00,"http://s.glbimg.com/es/sde/f/2012/06/22/fffad22b1ebc9199d3fd256e1db66d4e_FORMATO.jpeg"
38229,"Fábio Santos Romeu","Fábio Santos",9.00,"http://s.glbimg.com/es/sde/f/2010/11/19/2ca6d3e31c31d7829ba4cbd65c3a808b_FORMATO.jpeg"
38243,"Leonardo Lourenço Bastos","Léo",4.00,"http://s.glbimg.com/es/sde/f/2010/11/17/3a06baf5de07f53e60b3ae19ffd8a286_FORMATO.jpeg"
38244,"Deivid de Souza","Deivid",7.00,"http://s.glbimg.com/es/sde/f/2010/11/12/0b4e3594848a22827640c1450082be33_FORMATO.jpeg"
38247,"William Júnior Salles de Lima Souza","William",10.00,"http://s.glbimg.com/es/sde/f/2011/08/11/ea7431fb7c2ded0aa1f69714a22c26d5_FORMATO.jpeg"
38253,"Diego de Souza Gama Silva","Diego Souza",8.00,"http://s.glbimg.com/es/sde/f/2012/04/04/fe93a038847489b1b83873b1a6f04e18_FORMATO.jpeg"
38277,"Thiago Neves Augusto","Thiago Neves",24.00,"http://s.glbimg.com/es/sde/f/2011/08/10/a5a33d83689909b2141658f0d1ddab08_FORMATO.jpeg"
38279,"Wellington Pereira do Nascimento","Wellington Paulista",18.00,"http://s.glbimg.com/es/sde/f/2010/11/17/6477e7fe022f0b0366e633ce50ba2d9c_FORMATO.jpeg"
38287,"Roger Rodrigues da Silva","Roger",10.00,"http://s.glbimg.com/es/sde/f/2011/08/11/ecfd3a9eef47c9931e6e6376b263a96f_FORMATO.jpeg"
38311,"Márcio Rodrigues Araújo","Márcio Araújo",8.00,"http://s.glbimg.com/es/sde/f/2010/11/18/6dced5ad19c0a8bdfab05fd4a2850f6a_FORMATO.jpeg"
38315,"Jadson Rodrigues da Silva","Jadson",20.00,"http://s.glbimg.com/es/sde/f/2012/01/17/53de1466b6d31a939d3775f6ac534ee7_FORMATO.jpeg"
38329,"Gustavo Lazzaretti de Araújo","Gustavo Lazzaretti",3.00,"http://s.glbimg.com/es/sde/f/2011/08/12/945d02859b24ea174abb53e789c61026_FORMATO.jpeg"
38357,"Luís Fernando Lojudice Martinez","Martinez",7.00,"http://s.glbimg.com/es/sde/f/2012/05/22/54fd88373d6b721601079e0826ccb098_FORMATO.jpeg"
38369,"Ibson Barreto da Silva","Ibson",18.00,"http://s.glbimg.com/es/sde/f/2011/08/11/ac037f2aff45bd872ca51b877e7622e7_FORMATO.jpeg"
38385,"Joilson Rodrigues Macedo","Joilson",3.00,"http://s.glbimg.com/es/sde/f/2010/11/19/0e4090337e0e939861a9ec06984ba312_FORMATO.jpeg"
38394,"Thiago Heleno Henrique Ferreira","Thiago Heleno",3.00,"http://s.glbimg.com/es/sde/f/2010/11/17/dc125f0aa1d1d2f1708793bc891bef12_FORMATO.jpeg"
38400,"Vinícius Pacheco dos Santos","Vinícius Pacheco",5.00,"http://s.glbimg.com/es/sde/f/2012/09/04/faae96c14102848645a89cd266e01de1_FORMATO.jpeg"
38405,"Cláudio Mejolaro","Cláudio Pitbull",6.00,"http://s.glbimg.com/es/sde/f/2012/08/22/446c20e3ba50ea02283394fbdc6b2c2e_FORMATO.jpeg"
38407,"Márcio Luiz Silva Lopes Santos Souza","Márcio",8.00,"http://s.glbimg.com/es/sde/f/2011/08/11/feb73c14751d0cb526afbd8029fe7e3c_FORMATO.jpeg"
38421,"Rafael da Silva Francisco","Rafinha",15.00,"http://s.glbimg.com/es/sde/f/2011/08/10/eb3cf0f3f8d1cc76a0b66451f0d9a4f2_FORMATO.jpeg"
38425,"Fábio Ferreira da Silva","Fábio Ferreira",9.00,"http://s.glbimg.com/es/sde/f/2010/11/16/34839076152a62f8e9777827ad045815_FORMATO.jpeg"
38431,"Diego Cavalieri","Diego Cavalieri",12.00,"http://s.glbimg.com/es/sde/f/2010/12/07/47c6c9c4cd158dccf96adca5f0269618_FORMATO.jpeg"
38432,"Wendel Santana Pereira Santos","Wendel Santos",4.00,"http://s.glbimg.com/es/sde/f/2011/08/11/5522c8c706ca9cea9fac72932bb810e4_FORMATO.jpeg"
38435,"Jorge Luís Valdivia Toro","Valdivia",16.00,"http://s.glbimg.com/es/sde/f/2010/11/18/858ace8430f2495ec926174fe338f9e7_FORMATO.jpeg"
38440,"Lucas Pierre Santos Oliveira","Pierre",13.00,"http://s.glbimg.com/es/sde/f/2010/11/18/a3c32e0abdf4657c4748d7acc2f6b94f_FORMATO.jpeg"
38446,"Claudinei Cardoso Felix da Silva","Nei",15.00,"http://s.glbimg.com/es/sde/f/2010/11/18/10541ad67adb47d28d12bd16c06a8cba_FORMATO.jpeg"
