"atleta_rodada_id","atleta_id","rodada_id","clube_id","posicao_id","status_id","pontos_num","preco_num","variacao_num","media_num","jogos_num"
20796,62024,23,283,2,2,6.90,6.04,0.89,2.50,10
20797,81905,23,266,5,2,0.00,8.47,0.00,3.92,5
20798,81923,23,262,3,6,0.00,8.70,0.00,5.00,1
20799,38421,23,283,4,6,1.40,7.55,-0.28,2.01,9
20800,80080,23,285,5,6,0.00,6.00,0.00,0.00,0
20801,37851,23,282,4,7,2.10,8.96,0.11,2.98,10
20802,38763,23,1,4,6,0.00,2.62,0.00,-1.80,1
20803,87291,23,344,4,6,-0.70,2.86,-0.22,1.04,7
20804,90307,23,293,5,6,-0.50,1.84,-0.40,0.82,5
20805,95560,23,283,5,6,0.00,2.00,0.00,0.00,0
20806,95855,23,294,4,6,0.00,2.00,0.00,0.00,0
20807,88651,23,263,5,6,-0.50,0.82,0.03,-1.12,4
20808,80403,23,316,5,2,1.60,2.54,0.30,0.65,4
20809,95861,23,262,2,6,0.00,2.00,0.00,0.00,0
20810,73580,23,1,6,6,0.00,9.27,0.00,2.01,5
20811,38021,23,303,4,7,-0.70,7.33,-0.49,2.77,8
20812,80318,23,283,2,6,0.00,3.14,0.00,2.35,2
20813,68953,23,262,5,6,-2.50,8.18,-2.74,4.68,4
20814,50407,23,266,4,2,0.00,6.20,0.00,0.93,3
20815,74083,23,262,4,6,0.00,2.60,0.00,-0.13,3
20816,68872,23,285,1,6,0.00,3.44,0.00,-0.20,6
20817,61188,23,276,5,6,0.00,6.45,0.00,1.03,4
20818,38617,23,266,5,6,0.00,8.64,0.00,1.78,5
20819,79170,23,287,5,6,3.50,2.39,0.83,0.40,4
20820,68821,23,293,2,2,-1.90,5.35,-1.17,2.02,4
20821,87342,23,284,3,2,2.30,6.89,0.41,1.00,2
20822,38064,23,283,4,6,0.00,6.85,0.00,1.20,1
20823,51042,23,292,2,2,3.30,6.60,0.89,2.20,3
20824,72886,23,292,5,7,-2.10,1.92,-0.56,-0.43,3
20825,68895,23,266,5,7,5.70,8.01,1.27,4.23,6
20826,95937,23,266,5,6,0.00,2.00,0.00,0.00,0
20827,84709,23,285,5,7,2.50,9.62,0.22,0.52,5
20828,95950,23,266,4,6,0.00,7.17,0.00,2.50,1
20829,38909,23,262,4,7,3.20,10.48,-0.94,7.37,3
20830,51707,23,327,3,6,0.00,2.60,0.00,0.00,0
20831,80537,23,327,5,6,0.00,2.75,-0.60,1.07,7
20832,83004,23,282,4,6,0.00,6.50,0.00,0.43,4
20833,87361,23,327,4,6,0.00,0.79,0.00,-1.65,2
20834,96024,23,283,1,6,0.00,5.00,0.00,0.00,0
20835,96055,23,294,4,6,0.50,2.56,-0.44,0.50,1
20836,62137,23,327,6,7,-0.75,6.06,-0.50,1.76,7
20837,72603,23,294,1,6,0.00,2.00,0.00,0.00,0
20838,91866,23,293,3,6,0.00,2.00,0.00,0.00,0
20839,94924,23,293,4,6,0.00,2.00,0.00,0.00,0
20840,72871,23,287,4,7,0.40,6.11,-1.70,2.95,7
20841,37281,23,283,6,7,5.22,9.02,0.27,3.89,7
20842,89839,23,276,5,7,6.30,12.13,0.38,5.90,7
20843,96201,23,316,5,6,0.00,2.00,0.00,0.00,0
20844,90587,23,293,2,6,0.00,2.00,0.00,0.00,0
20845,96076,23,293,5,2,-0.30,3.46,-0.50,0.88,5
20846,96328,23,277,4,6,0.00,4.00,0.00,0.00,0
20847,90899,23,293,5,2,5.30,6.92,1.47,2.86,7
20848,85069,23,293,4,6,0.00,2.65,0.00,0.70,1
20849,95997,23,327,4,6,0.40,1.91,-0.13,0.75,4
20850,69047,23,292,4,6,0.00,2.47,0.00,0.82,4
20851,87350,23,276,2,7,0.00,8.08,0.00,1.64,5
20852,37424,23,1,6,6,0.00,12.30,0.00,3.60,2
20853,86189,23,293,5,6,0.00,4.00,0.00,0.00,0
20854,96340,23,284,4,6,0.00,4.00,0.00,0.00,0
20855,79193,23,303,4,6,1.70,2.97,-0.42,1.28,5
20856,96342,23,285,4,6,0.00,4.50,0.00,0.00,0
20857,88898,23,1,6,6,0.00,11.14,0.00,2.30,2
20858,37984,23,303,1,7,6.70,7.42,1.02,3.27,4
20859,36856,23,285,6,7,1.49,7.64,-0.09,1.38,4
20860,96349,23,294,3,6,0.00,2.00,0.00,0.00,0
20861,39355,23,294,6,7,8.13,11.63,1.28,4.77,4
20862,89339,23,1,6,6,0.00,8.50,0.00,3.56,1
20863,92180,23,263,6,7,4.29,11.14,0.72,4.22,4
20864,71656,23,316,4,6,0.00,4.00,0.00,0.00,0
20865,73347,23,316,4,6,0.00,3.40,0.00,1.40,1
20866,79343,23,344,6,7,4.79,7.72,1.21,1.72,3
20867,38365,23,287,3,6,0.00,5.00,0.00,0.00,0
20868,70018,23,327,5,7,0.00,5.62,0.00,4.00,1
20869,73854,23,327,2,6,0.00,3.00,0.00,0.00,0
20870,96433,23,282,4,6,0.00,2.00,0.00,0.00,0
20871,94767,23,316,6,7,5.05,12.11,0.70,5.15,2
20872,63128,23,276,3,6,0.00,5.00,0.00,0.00,0
20873,86932,23,264,5,7,-1.80,5.02,-1.98,-1.80,1
20874,89150,23,264,4,6,1.20,2.90,-0.10,1.20,1
20875,91359,23,287,3,6,0.00,2.00,0.00,0.00,0
20876,38356,23,293,5,6,0.00,10.00,0.00,0.00,0
20877,96468,23,285,1,6,0.00,2.00,0.00,0.00,0
20878,70958,23,276,4,6,0.00,5.00,0.00,0.00,0
20879,90331,23,284,1,6,0.00,3.00,0.00,0.00,0
20880,96524,23,263,2,6,0.00,3.00,0.00,0.00,0
20881,86323,23,277,5,6,0.00,2.45,-0.55,0.00,1
20882,38960,23,287,5,2,0.00,8.00,0.00,0.00,0
20883,95798,23,263,4,6,0.00,2.00,0.00,0.00,0
20884,96532,23,282,2,6,0.00,2.00,0.00,0.00,0
20885,84817,23,276,5,6,0.00,6.00,0.00,0.00,0
20886,96558,23,276,5,6,0.00,2.00,0.00,0.00,0
20887,81898,24,327,4,7,-1.60,7.14,-0.96,1.51,18
20888,78632,24,283,2,6,0.00,6.03,0.00,1.37,8
20889,69033,24,327,4,6,0.00,6.13,0.00,0.25,2
20890,62119,24,1,5,6,0.00,2.09,0.00,-0.42,8
20891,51476,24,315,4,6,0.00,8.69,-0.96,2.34,9
20892,37941,24,1,5,6,0.00,4.38,0.00,1.45,10
20893,81881,24,327,1,7,0.70,5.44,0.69,0.95,23
20894,84379,24,1,2,6,0.00,5.00,0.00,0.00,0
20895,73863,24,327,4,6,0.00,7.99,0.00,2.11,15
20896,89101,24,327,5,6,0.00,3.43,0.00,1.16,11
20897,38822,24,327,4,7,-0.90,3.21,-0.28,1.12,20
20898,68956,24,327,4,6,-2.80,3.52,-0.88,2.12,10
20899,51549,24,1,3,6,0.00,4.96,0.00,2.58,9
20900,88387,24,327,3,6,-0.50,6.96,-0.01,1.96,14
20901,60794,24,327,2,7,1.50,3.76,0.08,1.41,11
20902,82653,24,1,5,6,0.00,7.18,0.00,2.18,13
20903,38350,24,327,1,6,0.00,3.00,0.00,0.00,0
20904,51702,24,327,3,5,-0.30,2.22,-0.11,1.23,13
20905,84382,24,327,2,7,-0.80,4.63,0.40,2.24,21
20906,91928,24,327,4,6,0.00,3.00,0.00,0.00,0
20907,93886,24,327,4,6,0.00,2.71,0.00,0.95,8
20908,84555,24,327,1,6,0.00,2.00,0.00,0.00,0
20909,39152,24,327,2,7,9.70,2.95,2.12,0.51,10
20910,82740,24,1,3,6,0.00,2.30,0.00,1.14,9
20911,90635,24,327,4,6,0.00,2.56,0.00,1.78,4
20912,70165,24,1,5,6,0.00,2.00,0.00,0.00,0
20913,93884,24,327,2,6,0.00,1.00,0.00,0.00,0
20914,87402,24,327,3,6,0.00,1.00,0.00,0.00,0
20915,93883,24,327,3,6,0.00,1.34,0.00,1.23,6
20916,93885,24,327,4,5,0.00,1.00,0.00,0.00,0
20917,90637,24,327,4,6,0.00,1.00,0.00,0.00,0
20918,94933,24,327,5,6,0.00,0.77,0.00,-0.30,1
20919,39431,24,1,6,6,0.00,5.19,0.00,2.10,5
20920,73649,24,282,5,7,2.90,21.86,0.10,2.03,9
20921,38246,24,282,5,7,11.70,22.93,1.51,5.60,20
20922,63013,24,282,2,7,0.00,17.32,0.00,5.22,12
20923,68925,24,282,3,7,3.40,17.93,0.31,3.48,17
20924,52950,24,282,1,7,-8.60,9.72,-3.60,1.98,21
20925,79826,24,1,2,6,0.00,11.83,0.00,3.39,10
20926,71829,24,282,4,2,-0.80,12.23,-1.45,4.57,14
20927,81770,24,282,5,5,0.00,5.37,0.00,0.62,16
20928,63219,24,282,5,5,0.00,11.02,0.00,4.43,4
20929,85027,24,282,5,5,0.00,8.55,0.00,1.54,16
20930,50369,24,282,4,2,0.00,5.52,-0.92,1.00,7
20931,51318,24,282,4,5,0.00,8.47,0.00,3.06,14
20932,81223,24,282,3,5,0.00,5.44,0.00,1.96,12
20933,60969,24,282,2,5,0.00,11.11,0.00,4.36,13
20934,81682,24,282,4,2,0.00,13.49,0.00,8.95,7
20935,79042,24,282,3,6,0.00,10.03,0.00,4.42,5
20936,84851,24,282,4,2,-0.10,4.62,-1.02,1.42,11
20937,69240,24,282,4,5,0.00,3.38,0.00,1.22,4
20938,82758,24,282,5,6,0.00,5.94,0.00,1.28,9
20939,37659,24,1,1,6,0.00,4.00,0.00,0.00,0
20940,61211,24,282,2,3,-1.60,8.03,-1.20,3.47,15
20941,78994,24,285,4,6,1.00,6.19,0.63,1.85,10
20942,85418,24,282,1,6,0.00,5.30,0.00,4.15,2
20943,38061,24,282,3,3,-2.00,7.58,0.05,1.43,6
20944,70987,24,1,5,6,0.00,4.19,0.00,2.18,5
20945,68979,24,282,1,6,0.00,1.82,0.00,1.00,1
20946,79553,24,292,2,6,0.00,1.49,0.00,-0.60,1
20947,84926,24,282,4,6,0.00,1.09,0.00,-0.08,4
20948,93882,24,282,1,6,0.00,1.00,0.00,0.00,0
20949,87393,24,282,3,7,0.00,8.53,0.00,2.65,6
20950,68952,24,287,5,7,0.70,14.49,-2.29,4.89,16
20951,68930,24,287,5,7,3.80,15.94,-0.06,2.97,22
20952,60784,24,282,4,7,5.80,10.88,0.99,3.08,19
20953,37613,24,287,5,6,0.00,6.29,0.00,1.54,17
20954,95022,24,282,4,6,0.00,1.00,0.00,0.00,0
20955,68725,24,287,2,3,1.00,12.98,-1.09,5.43,23
20956,95023,24,282,5,6,0.00,1.00,0.00,0.00,0
20957,72071,24,287,4,6,0.00,6.15,0.00,1.90,16
20958,73766,24,1,6,7,0.00,14.61,0.00,5.86,1
20959,71571,24,287,1,6,0.00,4.66,0.00,2.10,18
20960,39144,24,287,4,5,0.00,6.89,0.00,2.00,9
20961,82463,24,293,4,7,1.90,13.96,-0.28,2.77,21
20962,63000,24,287,3,6,0.00,7.66,0.00,2.22,19
20963,62128,24,1,5,6,0.00,7.91,0.00,1.73,19
20964,70058,24,287,4,6,0.00,1.42,0.00,0.14,14
20965,69705,24,293,4,5,0.00,7.05,0.00,2.81,12
20966,88087,24,287,3,7,-0.60,3.95,-0.14,1.07,20
20967,80374,24,287,2,5,0.00,3.52,0.00,2.33,7
20968,71631,24,293,1,7,4.00,5.20,0.65,2.18,18
20969,63058,24,287,4,7,0.70,7.06,0.01,3.21,20
20970,38394,24,293,3,7,3.30,8.72,-0.07,3.14,20
20971,91100,24,287,4,5,0.00,2.16,0.00,0.26,8
20972,68893,24,293,5,7,3.80,9.52,0.86,2.98,18
20973,68913,24,1,5,6,0.00,5.00,0.00,0.00,0
20974,70111,24,287,3,5,0.00,4.00,0.00,0.00,0
20975,84890,24,287,2,7,0.00,4.62,-0.14,2.62,15
20976,86842,24,1,5,6,0.00,7.24,0.00,2.28,9
20977,86859,24,287,4,6,0.00,1.79,0.00,0.45,9
20978,71162,24,1,4,6,0.00,6.89,0.00,1.88,15
20979,68962,24,315,4,7,10.30,7.58,2.40,3.63,14
20980,71117,24,287,5,6,0.80,2.96,0.45,2.22,18
20981,86764,24,293,2,5,0.00,6.17,0.08,3.17,21
20982,37604,24,293,3,7,0.00,3.31,0.00,3.47,14
20983,92207,24,287,1,7,7.40,4.50,1.57,4.12,7
20984,69018,24,293,4,5,0.00,7.98,0.00,5.28,8
20985,86861,24,287,3,6,0.00,3.00,0.00,0.00,0
20986,83266,24,293,4,6,0.00,3.62,0.00,1.39,15
20987,85400,24,287,4,7,0.00,2.79,0.00,1.23,10
20988,91950,24,287,4,6,0.00,3.03,0.00,3.10,1
20989,70928,24,1,5,6,0.00,2.65,0.00,0.60,1
20990,81543,24,287,3,5,0.00,2.00,0.00,0.00,0
20991,80431,24,1,2,6,0.00,2.03,0.00,1.30,4
20992,91102,24,287,4,6,0.00,2.18,-1.95,1.72,9
20993,93146,24,287,4,6,0.00,1.77,0.00,1.00,1
20994,69138,24,293,5,7,14.90,5.90,3.00,2.27,20
20995,89676,24,287,5,6,0.00,2.50,0.00,4.47,3
20996,77773,24,1,3,6,0.00,4.00,0.00,0.00,0
20997,91101,24,287,1,6,0.00,1.00,0.00,0.00,0
20998,70216,24,287,1,6,0.00,1.00,0.00,0.00,0
20999,90309,24,287,4,6,0.00,0.98,0.00,1.11,7
21000,92614,24,287,5,6,0.00,0.78,0.00,-0.30,1
21001,50645,24,1,2,6,0.00,4.64,0.00,2.67,4
21002,90892,24,287,1,6,0.00,2.00,0.00,0.00,0
21003,39850,24,1,6,6,2.13,6.83,-0.11,2.87,24
21004,87213,24,316,2,6,0.00,4.10,0.00,2.56,5
21005,80129,24,344,4,7,0.00,2.19,-0.34,0.10,7
21006,83335,24,1,5,6,0.00,3.74,0.00,1.55,4
21007,69012,24,293,1,6,0.00,3.21,0.00,3.25,6
21008,83528,24,1,3,6,0.00,3.00,0.00,0.00,0
21009,80281,24,293,3,5,0.00,0.92,0.00,-0.77,4
21010,69177,24,293,2,7,5.10,5.23,-0.57,3.71,17
21011,79646,24,293,2,6,0.00,3.00,0.00,0.00,0
21012,74078,24,293,4,7,3.40,3.68,0.19,2.49,17
21013,92085,24,293,4,6,0.00,2.55,0.00,0.92,8
21014,90406,24,1,5,6,0.00,3.00,0.00,0.00,0
21015,79334,24,1,3,6,0.00,2.00,0.00,0.00,0
21016,71116,24,344,2,6,0.00,1.46,0.00,0.34,5
21017,50292,24,1,4,6,0.00,2.00,0.00,0.00,0
21018,85984,24,1,4,6,0.00,2.00,0.00,0.00,0
21019,86765,24,1,4,6,0.00,2.00,0.00,0.00,0
21020,86760,24,293,1,6,0.00,1.00,0.00,0.00,0
21021,91687,24,293,4,5,0.00,0.89,0.00,0.40,2
21022,95127,24,293,4,7,-1.80,0.97,-0.56,1.96,5
21023,92811,24,293,5,6,0.00,1.00,0.00,0.00,0
21024,95126,24,293,5,2,0.00,0.81,-0.09,0.00,6
21025,36943,24,293,6,7,3.30,7.49,0.50,2.99,24
21026,38109,24,263,1,5,0.00,18.00,0.00,0.00,0
21027,72362,24,263,4,5,0.00,13.58,0.00,4.83,13
21028,94068,24,263,5,6,0.00,6.28,0.00,1.22,12
21029,84592,24,263,5,6,0.00,4.89,0.00,1.03,11
21030,92128,24,263,5,6,0.00,4.22,0.00,-0.58,4
21031,93414,24,263,3,3,3.90,5.99,0.17,2.08,4
21032,61985,24,263,4,5,0.00,5.72,0.00,2.37,12
21033,82474,24,263,4,6,0.00,4.62,0.00,0.62,4
21034,79578,24,263,5,5,1.40,8.44,0.01,5.56,16
21035,86972,24,263,3,7,5.40,6.72,0.71,3.65,15
21036,89840,24,276,5,6,0.00,16.66,0.00,2.64,5
21037,55348,24,263,2,5,0.00,9.64,0.00,4.42,19
21038,62977,24,1,4,6,0.00,12.90,0.00,4.26,7
21039,68698,24,263,4,7,-3.30,6.91,-1.06,2.82,21
21040,89885,24,263,4,6,0.00,2.84,0.00,1.78,12
21041,37607,24,276,4,6,0.00,10.59,0.00,0.36,11
21042,83772,24,263,5,7,0.60,10.01,-1.47,4.33,22
21043,73800,24,276,3,2,0.00,10.65,0.00,1.47,6
21044,72037,24,263,3,2,0.00,2.37,0.00,1.32,15
21045,70916,24,263,2,7,6.80,6.84,0.09,3.97,17
21046,71123,24,276,4,7,1.70,7.47,-0.48,2.79,18
21047,90399,24,263,4,5,0.00,9.26,0.00,3.12,17
21048,93697,24,263,4,6,0.00,3.18,-0.18,1.39,11
21049,88269,24,1,5,6,0.00,9.88,0.00,2.53,15
21050,73540,24,292,5,7,4.10,9.49,0.40,4.31,18
21051,79973,24,263,1,6,0.00,6.22,0.00,2.33,6
21052,51299,24,263,3,7,7.80,5.88,0.86,2.78,14
21053,38062,24,276,3,6,0.00,10.17,0.00,1.91,12
21054,91783,24,263,2,2,0.00,4.15,0.00,4.07,3
21055,91222,24,263,4,6,0.00,2.23,0.00,0.45,2
21056,42499,24,276,2,5,0.00,7.82,0.00,2.76,13
21057,80224,24,263,4,6,0.00,3.00,0.00,0.00,0
21058,50347,24,1,5,6,0.00,6.56,0.00,2.37,12
21059,89492,24,263,1,6,0.00,2.00,0.00,0.00,0
21060,71227,24,276,3,7,2.60,9.51,0.23,3.56,21
21061,90336,24,1,2,6,0.00,2.00,0.00,0.00,0
21062,71032,24,263,4,6,0.00,2.00,0.00,0.00,0
21063,84324,24,1,4,6,0.00,2.30,0.00,3.30,1
21064,50324,24,276,4,7,10.90,8.24,1.26,4.51,12
21065,51175,24,276,1,7,4.00,9.64,-0.10,3.92,23
21066,93795,24,1,1,6,0.00,1.00,0.00,0.00,0
21067,89493,24,1,3,6,0.00,1.00,0.00,0.00,0
21068,68932,24,276,1,5,0.00,11.54,0.00,10.70,1
21069,93797,24,263,2,6,0.00,1.00,0.00,0.00,0
21070,50408,24,276,3,5,0.00,5.00,0.00,0.00,0
21071,38451,24,276,2,5,0.00,3.65,0.00,0.54,8
21072,94067,24,1,4,6,0.00,1.00,0.00,0.00,0
21073,50421,24,276,4,7,4.00,3.54,0.64,1.95,13
21074,50413,24,263,5,6,0.00,3.82,0.00,1.23,6
21075,71549,24,276,5,7,11.30,9.28,1.20,3.22,18
21076,41273,24,276,6,7,6.15,10.02,0.67,3.56,22
21077,84554,24,276,3,6,0.00,11.04,0.00,4.23,3
21078,77967,24,276,2,7,0.00,2.68,0.00,0.32,8
21079,82768,24,315,1,7,17.00,16.80,2.65,3.45,18
21080,51683,24,315,5,7,3.10,14.59,-0.96,4.42,20
21081,61135,24,315,5,6,0.00,3.22,0.00,2.08,10
21082,63014,24,315,4,7,-2.10,5.27,-1.62,1.48,15
21083,38032,24,315,4,7,1.80,5.40,-0.50,2.34,22
21084,69008,24,315,3,6,0.00,6.00,0.00,0.00,0
21085,84684,24,315,5,6,1.20,8.13,0.02,2.39,18
21086,77777,24,276,4,6,0.00,5.45,0.00,2.52,13
21087,85297,24,1,5,6,0.00,2.94,0.00,0.00,1
21088,50393,24,315,3,7,2.40,5.96,0.35,3.05,21
21089,92087,24,276,3,2,-2.10,5.76,-0.17,2.13,9
21090,69782,24,315,2,7,3.60,9.11,0.44,2.89,17
21091,68951,24,315,4,7,0.00,5.44,0.00,1.49,20
21092,83760,24,315,2,5,0.00,3.35,0.00,2.15,4
21093,62129,24,276,4,5,0.00,3.00,0.00,0.00,0
21094,79892,24,315,4,6,0.00,3.94,0.00,0.00,1
21095,85629,24,276,4,6,0.00,2.44,-0.25,1.35,4
21096,62056,24,315,5,7,8.60,6.83,0.82,4.23,14
21097,71043,24,276,1,6,0.00,2.00,0.00,0.00,0
21098,71603,24,276,3,6,0.00,2.00,0.00,0.00,0
21099,52897,24,315,1,6,0.00,4.00,0.00,0.00,0
21100,50361,24,315,3,6,0.00,5.40,0.00,2.74,5
21101,87486,24,276,2,6,3.70,5.90,0.82,2.23,14
21102,94931,24,276,4,5,0.00,10.60,0.00,3.56,5
21103,87482,24,315,2,7,8.00,6.09,1.64,1.89,21
21104,78991,24,315,4,5,0.00,3.41,0.00,0.90,4
21105,91260,24,276,1,6,0.00,1.00,0.00,0.00,0
21106,89226,24,276,3,6,0.00,1.00,0.00,0.00,0
21107,68881,24,1,4,6,0.00,2.67,0.00,-1.10,1
21108,85931,24,315,4,5,0.00,4.94,0.00,2.59,14
21109,92663,24,276,5,6,0.00,1.00,0.00,0.00,0
21110,91972,24,1,5,6,0.00,1.00,0.00,0.00,0
21111,71799,24,1,5,6,0.00,9.53,0.00,3.77,14
21112,78361,24,1,6,6,0.00,12.69,0.00,3.64,18
21113,78895,24,315,3,5,0.00,7.33,0.00,2.52,12
21114,74074,24,315,2,6,0.00,5.53,0.00,3.40,5
21115,94004,24,1,4,6,0.00,2.07,0.00,-0.90,1
21116,73513,24,266,4,2,8.00,3.39,1.44,0.74,10
21117,70759,24,315,4,5,0.00,2.38,0.00,1.56,7
21118,93566,24,1,5,6,0.00,3.00,0.00,0.00,0
21119,87201,24,1,3,6,0.00,2.00,0.00,0.00,0
21120,86740,24,1,2,6,0.00,2.00,0.00,0.00,0
21121,94249,24,315,5,6,0.00,1.26,0.00,0.58,4
21122,93881,24,1,3,6,0.00,1.00,0.00,0.00,0
21123,94003,24,315,3,6,0.00,1.00,0.00,0.00,0
21124,90777,24,315,2,6,0.00,1.00,0.00,0.00,0
21125,90634,24,315,4,6,0.00,0.88,0.00,0.35,2
21126,37788,24,315,1,6,0.00,1.12,0.00,-0.18,5
21127,94288,24,315,4,6,0.00,1.00,0.00,0.00,0
21128,91743,24,315,5,6,0.00,1.00,0.00,0.00,0
21129,94286,24,315,5,6,0.00,1.00,0.00,0.00,0
21130,37245,24,1,6,6,0.00,9.44,0.00,3.37,10
21131,38910,24,277,5,7,0.00,23.07,0.00,4.99,7
21132,80583,24,277,4,7,0.00,14.37,0.00,1.21,13
21133,42234,24,264,1,7,-4.00,17.06,-2.20,1.86,17
21134,83257,24,1,5,6,0.00,10.99,0.00,5.10,11
21135,73375,24,1,3,6,0.00,23.60,0.00,4.97,7
21136,62121,24,277,1,7,3.70,14.17,-0.26,4.94,23
21137,54395,24,1,4,6,0.00,10.35,0.00,2.16,10
21138,42500,24,264,2,7,4.20,22.77,-0.11,4.85,22
21139,38908,24,277,4,7,9.90,13.33,1.36,2.57,24
21140,81148,24,277,4,6,0.00,6.00,0.00,1.57,4
21141,68690,24,1,5,6,0.00,6.75,0.00,1.25,11
21142,50294,24,264,4,5,0.00,12.16,0.00,1.90,21
21143,87192,24,277,2,7,7.80,10.45,0.88,3.31,17
21144,77500,24,264,3,6,0.00,10.41,0.00,0.79,12
21145,70046,24,277,2,7,0.00,14.94,0.00,3.68,23
21146,68954,24,264,4,6,-0.30,10.74,-0.29,3.21,23
21147,37917,24,277,4,6,0.00,5.40,0.00,-0.35,4
21148,88323,24,264,5,6,0.70,10.14,0.04,4.71,17
21149,87552,24,277,4,7,13.70,15.67,2.10,6.07,24
21150,50317,24,277,3,7,0.00,7.22,0.00,2.46,9
21151,70944,24,1,4,6,0.00,16.26,0.00,5.62,21
21152,78248,24,277,3,7,3.40,5.87,0.80,2.70,21
21153,38067,24,264,4,5,0.00,7.09,0.00,1.88,6
21154,78765,24,1,4,6,0.00,5.88,0.00,0.84,11
21155,82787,24,277,5,6,0.00,5.61,0.00,1.60,15
21156,79035,24,277,3,5,6.30,7.55,0.67,3.85,19
21157,61149,24,264,5,7,1.20,7.10,-0.70,2.39,10
21158,60852,24,264,2,7,0.00,13.03,-1.01,3.79,24
21159,61033,24,264,4,7,7.30,8.77,-0.34,3.84,17
21160,89637,24,277,4,7,1.60,4.51,-0.05,1.21,17
21161,90566,24,277,4,6,0.00,2.55,0.00,-0.17,4
21162,54424,24,264,4,6,2.40,4.61,0.40,0.70,5
21163,80287,24,1,5,6,0.00,4.90,0.00,1.80,15
21164,78578,24,277,5,5,0.00,3.30,0.00,1.64,9
21165,93368,24,277,3,5,0.00,4.00,0.00,0.00,0
21166,89342,24,277,2,6,0.00,5.81,-0.77,6.09,9
21167,87887,24,264,3,7,0.30,3.84,0.80,1.73,17
21168,38523,24,284,2,7,3.50,11.19,0.44,4.45,19
21169,73974,24,277,4,5,0.00,3.22,0.00,0.40,1
21170,88597,24,1,4,6,0.00,3.50,0.00,1.40,1
21171,94154,24,303,4,7,2.40,4.24,0.49,1.24,10
21172,68938,24,264,4,7,3.60,7.09,-0.19,2.54,22
21173,68807,24,294,5,5,1.20,3.88,-1.38,2.59,7
21174,69040,24,277,1,6,0.00,4.45,0.00,4.50,2
21175,73635,24,264,5,5,0.00,4.68,0.00,4.75,2
21176,88225,24,277,2,6,-1.10,2.23,-0.77,-1.10,1
21177,50417,24,277,4,6,0.00,2.43,0.00,0.50,1
21178,51413,24,264,1,6,0.00,12.43,0.00,6.11,8
21179,50439,24,264,3,7,0.50,4.69,-1.63,4.02,6
21180,88002,24,287,4,6,5.00,3.43,0.81,1.55,12
21181,70986,24,277,4,6,0.00,6.08,0.00,4.30,12
21182,87228,24,264,2,6,0.00,4.86,0.00,5.00,1
21183,80944,24,264,4,7,10.10,5.30,-0.14,3.84,11
21184,94649,24,277,5,6,0.00,1.76,0.00,-0.05,2
21185,94044,24,277,1,6,0.00,2.00,0.00,0.00,0
21186,80286,24,264,1,6,0.00,3.00,0.00,0.00,0
21187,88224,24,277,3,6,0.00,2.00,0.00,0.00,0
21188,37608,24,264,4,6,0.00,2.87,0.00,1.54,8
21189,78235,24,277,4,6,0.00,2.00,0.00,0.00,0
21190,90370,24,1,4,6,0.00,2.00,0.00,0.00,0
21191,88140,24,264,5,6,0.00,2.00,0.00,0.00,0
21192,91808,24,264,1,6,0.00,0.78,0.00,0.00,1
21193,87225,24,264,3,5,0.00,1.86,0.00,2.41,8
21194,92630,24,1,5,6,0.00,1.00,0.00,0.00,0
21195,45125,24,1,6,6,0.00,14.14,0.00,4.06,8
21196,40179,24,294,5,5,0.00,18.45,0.00,4.32,19
21197,71055,24,1,4,6,0.00,2.00,0.00,0.00,0
21198,93376,24,277,4,6,0.00,2.00,0.00,0.00,0
21199,73465,24,294,3,7,2.20,13.43,-0.50,3.31,17
21200,72382,24,1,5,6,0.00,2.00,0.00,0.00,0
21201,85425,24,277,1,6,0.00,1.00,0.00,0.00,0
21202,94045,24,277,4,6,0.00,1.00,0.00,0.00,0
21203,37705,24,294,4,5,-2.30,15.67,-3.31,5.63,18
21204,92841,24,277,4,6,0.00,0.80,0.00,-0.60,1
21205,40990,24,277,6,7,4.34,12.06,0.34,3.99,24
21206,70929,24,284,5,2,0.00,9.08,0.00,2.61,9
21207,73511,24,266,4,6,0.00,8.59,0.00,0.15,6
21208,63194,24,294,2,7,0.00,13.59,0.00,4.61,14
21209,73085,24,294,5,7,2.50,7.00,-1.33,1.84,14
21210,92182,24,294,3,7,4.30,15.17,-0.57,4.14,23
21211,38230,24,344,5,5,0.00,19.75,0.00,2.55,20
21212,37790,24,285,2,6,-1.40,5.12,-0.42,1.35,9
21213,86485,24,344,5,7,14.10,22.75,2.33,5.08,21
21214,56102,24,294,4,7,1.30,5.84,0.71,1.29,22
21215,37601,24,344,1,7,1.70,7.31,0.31,2.44,24
21216,68917,24,294,5,6,0.00,7.53,0.00,1.31,11
21217,50284,24,294,1,7,4.00,11.31,-0.64,4.57,24
21218,80337,24,344,5,6,-1.00,8.36,-2.09,3.11,23
21219,68904,24,344,2,5,0.00,5.83,0.00,2.80,6
21220,83786,24,344,3,7,3.10,5.41,-0.33,3.22,13
21221,73991,24,294,3,5,0.00,4.14,-2.24,3.66,5
21222,37701,24,344,2,7,-0.60,7.90,-1.96,3.13,20
21223,70057,24,1,4,6,0.00,3.50,0.00,-0.02,10
21224,86820,24,1,2,6,0.00,5.00,0.00,0.00,0
21225,70132,24,294,4,7,1.20,4.11,0.15,1.01,11
21226,42247,24,344,3,7,1.40,1.83,-0.57,0.87,24
