"atleta_rodada_id","atleta_id","rodada_id","clube_id","posicao_id","status_id","pontos_num","preco_num","variacao_num","media_num","jogos_num"
9303,87864,11,1,4,6,0.00,5.00,0.00,0.00,0
9304,90535,11,293,4,6,0.00,1.00,0.00,0.00,0
9305,90587,11,293,2,6,0.00,4.00,0.00,0.00,0
9306,90959,11,293,4,2,1.20,5.71,-0.53,2.36,7
9307,91687,11,263,4,6,0.00,1.78,0.00,-0.15,4
9308,91783,11,293,2,6,0.00,3.00,0.00,0.00,0
9309,91866,11,293,3,7,0.00,3.48,0.00,2.41,10
9310,92085,11,293,5,6,0.00,4.00,0.00,0.00,0
9311,94068,11,293,5,6,0.00,4.48,0.00,1.30,3
9312,94509,11,293,4,7,-0.60,4.43,0.02,0.32,9
9313,95126,11,293,5,6,0.00,2.00,0.00,0.00,0
9314,95127,11,293,2,6,0.00,4.00,0.00,0.00,0
9315,95332,11,293,5,7,1.20,3.38,-0.26,2.15,2
9316,96591,11,293,2,6,0.00,2.48,0.00,1.95,4
9317,97879,11,293,4,6,0.00,2.00,0.00,0.00,0
9318,98352,11,293,4,6,3.00,5.94,0.52,2.19,8
9319,98874,11,293,5,6,0.00,2.00,0.00,0.00,0
9320,99021,11,293,2,6,0.00,1.00,0.00,0.00,0
9321,99411,11,293,4,6,0.00,1.00,0.00,0.00,0
9322,99460,11,293,1,6,0.00,1.00,0.00,0.00,0
9323,99461,11,293,3,6,0.00,1.00,0.00,0.00,0
9324,99832,11,293,2,6,0.00,1.00,0.00,0.00,0
9325,100459,11,293,3,6,0.00,1.00,0.00,0.00,0
9326,101434,11,1,4,6,0.00,1.00,0.00,0.00,0
9327,101678,11,293,4,6,0.00,1.00,0.00,0.00,0
9328,101686,11,293,4,6,0.00,1.00,0.00,0.00,0
9329,101960,11,293,5,6,0.00,1.00,0.00,0.00,0
9330,102253,11,293,3,6,0.00,1.00,0.00,0.00,0
9331,102290,11,293,1,6,0.00,1.00,0.00,0.00,0
9332,102301,11,293,4,6,0.00,1.00,0.00,0.00,0
9333,37245,11,1,6,6,0.00,9.25,0.00,4.13,9
9334,38001,11,265,1,6,0.00,3.92,0.00,4.13,3
9335,38573,11,265,4,6,0.00,7.00,0.00,0.00,0
9336,71719,11,265,4,7,-0.60,7.92,-0.15,3.07,10
9337,50402,11,265,5,7,-2.60,3.33,-1.20,-0.95,2
9338,68808,11,265,2,7,6.10,13.34,0.22,6.15,8
9339,68822,11,1,1,6,0.00,3.00,0.00,0.00,0
9340,70934,11,265,3,6,0.00,4.00,0.00,0.00,0
9341,71162,11,265,4,2,11.50,5.85,2.49,1.22,11
9342,74140,11,265,4,7,5.50,6.31,0.33,3.89,8
9343,74271,11,265,5,6,0.00,9.88,0.00,5.06,5
9344,77967,11,265,2,6,0.00,7.91,0.00,3.43,3
9345,78407,11,265,3,6,0.00,2.89,0.00,0.20,1
9346,78584,11,265,1,7,-6.00,1.66,-1.33,0.44,9
9347,79042,11,265,3,7,0.00,7.16,-0.12,3.94,7
9348,80189,11,265,3,7,1.80,7.30,-0.71,3.01,10
9349,80370,11,265,4,6,0.00,7.04,0.00,6.95,2
9350,82455,11,265,4,7,0.40,17.25,-1.75,6.70,11
9351,82647,11,265,4,2,8.40,5.63,1.35,2.93,10
9352,84585,11,265,4,6,8.40,5.30,1.62,1.91,7
9353,85626,11,265,2,7,0.60,8.60,0.15,3.37,9
9354,89273,11,1,2,6,0.00,5.11,0.00,6.40,3
9355,91929,11,265,3,6,0.00,4.01,0.00,2.67,4
9356,93369,11,265,3,6,0.00,3.61,0.00,4.50,1
9357,94966,11,265,1,6,0.00,1.00,0.00,0.00,0
9358,94971,11,265,4,6,0.00,1.00,0.00,0.00,0
9359,94975,11,265,4,5,0.00,1.89,0.00,1.05,2
9360,94980,11,265,5,6,0.50,1.60,-0.40,0.50,1
9361,94981,11,265,4,6,0.00,2.00,0.00,0.00,0
9362,95464,11,265,4,7,3.80,6.80,0.83,2.21,10
9363,95849,11,265,1,6,0.00,1.00,0.00,0.00,0
9364,96411,11,265,1,6,0.00,1.00,0.00,0.00,0
9365,99894,11,265,5,6,0.00,3.41,0.00,1.19,8
9366,101757,11,1,2,6,0.00,1.00,0.00,0.00,0
9367,38109,11,263,1,7,5.70,9.83,-0.16,3.34,9
9368,38928,11,263,4,6,0.00,4.00,0.00,0.00,0
9369,52674,11,263,2,6,0.00,8.20,0.00,4.22,6
9370,55348,11,263,2,6,0.00,4.00,0.00,0.00,0
9371,68901,11,263,5,7,1.70,3.89,0.21,1.59,7
9372,68930,11,263,5,7,18.40,9.14,3.07,4.68,11
9373,72168,11,263,4,5,0.00,10.00,0.00,0.00,0
9374,72362,11,263,4,7,5.70,9.13,1.01,3.46,11
9375,73721,11,263,4,5,0.00,3.80,0.00,1.67,4
9376,74061,11,263,1,5,0.00,14.65,0.00,8.05,2
9377,77500,11,263,3,5,0.00,4.96,0.00,4.75,2
9378,78497,11,354,2,6,1.40,4.19,-0.23,1.54,5
9379,80080,11,263,5,6,-0.50,5.44,-0.92,2.67,7
9380,80395,11,263,4,6,0.00,5.13,0.00,3.48,5
9381,84863,11,263,6,7,6.75,10.00,0.35,4.07,11
9382,85400,11,263,4,6,0.00,3.30,-0.83,2.65,2
9383,88125,11,263,2,5,0.00,1.00,0.00,0.00,0
9384,88669,11,263,5,6,0.00,5.86,0.00,5.50,1
9385,89492,11,263,1,6,0.00,1.00,0.00,0.00,0
9386,89493,11,263,3,7,2.40,10.09,-0.78,2.93,11
9387,89885,11,263,4,6,0.00,3.00,0.00,0.00,0
9388,90444,11,263,2,7,4.00,7.30,-0.76,4.93,6
9389,90715,11,263,4,7,2.20,3.63,0.06,0.98,8
9390,91508,11,263,4,7,14.60,11.00,1.85,6.28,9
9391,93414,11,263,3,2,0.00,4.90,0.00,1.02,9
9392,93797,11,263,2,7,1.90,6.51,-0.18,2.83,11
9393,94067,11,263,4,2,17.30,15.85,2.29,6.62,9
9394,95638,11,263,3,2,3.50,6.69,-1.31,3.50,1
9395,95798,11,263,4,6,0.00,4.17,0.00,1.70,5
9396,97352,11,263,5,6,0.00,2.55,0.00,2.70,1
9397,98484,11,263,3,6,0.00,2.00,0.00,0.00,0
9398,99903,11,263,5,6,0.00,1.00,0.00,0.00,0
9399,99915,11,263,5,6,0.00,4.93,0.00,3.00,3
9400,101073,11,263,3,6,0.00,1.00,0.00,0.00,0
9401,37319,11,1,6,7,0.00,5.35,0.00,3.19,6
9402,37717,11,354,1,6,0.00,3.00,0.00,0.00,0
9403,37899,11,354,1,5,0.00,4.00,0.00,0.00,0
9404,38178,11,1,5,6,0.00,3.46,0.00,0.53,3
9405,38588,11,354,5,6,5.00,6.18,0.88,3.45,6
9406,39572,11,1,2,6,0.00,4.00,0.00,0.00,0
9407,50877,11,354,4,3,0.00,5.00,0.00,0.00,0
9408,51194,11,354,3,7,1.30,4.64,-0.25,3.02,5
9409,60825,11,354,5,7,15.10,6.75,2.72,2.42,9
9410,68956,11,1,2,6,0.00,2.41,0.00,0.50,1
9411,70118,11,354,4,7,1.50,1.98,0.31,0.14,5
9412,70162,11,354,4,6,0.00,2.00,0.00,0.00,0
9413,70925,11,354,4,5,0.00,4.23,0.00,1.94,9
9414,71937,11,354,4,5,0.00,6.25,0.00,3.69,7
9415,72294,11,354,1,7,-1.00,8.50,-1.55,3.53,11
9416,72359,11,354,3,7,2.00,7.23,-0.27,2.84,10
9417,73466,11,354,4,7,-2.30,6.82,-1.37,4.54,7
9418,73487,11,354,3,6,0.00,4.00,0.00,0.00,0
9419,77529,11,1,2,6,0.00,7.00,0.00,0.00,0
9420,78475,11,354,5,6,0.00,4.00,0.00,0.00,0
9421,78577,11,354,4,7,1.90,4.54,0.29,1.66,8
9422,78897,11,354,4,7,7.30,3.22,1.48,1.35,4
9423,79336,11,354,5,6,0.00,2.00,0.00,0.00,0
9424,79967,11,1,2,6,0.00,4.87,0.00,2.72,5
9425,80975,11,354,2,6,0.00,3.59,0.00,1.73,7
9426,82469,11,354,5,6,0.00,4.08,0.00,0.08,4
9427,83963,11,1,4,6,0.00,2.00,0.00,0.00,0
9428,84509,11,354,3,5,0.00,7.36,0.00,3.14,9
9429,86536,11,354,4,6,0.00,5.55,0.00,2.71,8
9430,86750,11,1,4,6,0.00,2.00,0.00,0.00,0
9431,89930,11,292,4,6,0.00,5.60,0.00,1.70,3
9432,91644,11,354,4,6,0.00,3.00,0.00,0.00,0
9433,92171,11,354,5,6,0.00,3.86,0.00,0.77,6
9434,92496,11,267,4,6,1.70,1.84,-0.16,1.70,1
9435,94503,11,354,5,6,1.50,3.30,-0.70,1.50,1
9436,99595,11,354,3,6,0.00,1.80,0.00,1.40,1
9437,101708,11,354,2,6,0.00,1.00,0.00,0.00,0
9438,102146,11,354,4,6,0.00,1.00,0.00,0.00,0
9439,37306,11,315,6,7,6.44,8.09,0.79,3.75,11
9440,38279,11,315,5,7,-1.10,9.92,-0.44,3.38,10
9441,38311,11,315,4,7,2.70,3.60,-0.27,1.86,10
9442,42232,11,315,4,6,0.00,4.43,0.00,1.62,7
9443,50313,11,315,4,7,4.40,5.32,0.37,3.06,8
9444,50645,11,315,2,7,5.50,5.67,0.92,4.02,4
9445,51042,11,315,2,6,11.40,8.68,1.86,3.84,11
9446,63110,11,315,4,6,0.00,3.70,0.00,0.00,1
9447,63128,11,315,3,7,5.00,8.08,0.43,3.69,11
9448,68917,11,315,5,6,0.00,3.79,0.00,1.80,3
9449,69008,11,315,3,5,0.00,2.00,0.00,0.00,0
9450,73918,11,315,4,7,4.10,8.55,0.30,3.62,11
9451,74060,11,315,4,7,2.00,5.43,-0.97,2.75,2
9452,78991,11,315,4,3,0.00,4.00,0.00,0.00,0
9453,79276,11,315,3,6,0.00,5.00,0.00,0.00,0
9454,79892,11,315,4,6,0.00,2.08,0.00,0.10,2
9455,80140,11,315,4,6,0.00,2.26,0.00,1.05,4
9456,80326,11,315,1,6,0.00,2.00,0.00,0.00,0
9457,80337,11,315,5,3,-3.10,8.66,-0.62,4.69,11
9458,81537,11,315,2,6,0.00,3.82,0.00,3.60,3
9459,81898,11,315,5,6,0.00,4.00,0.00,0.00,0
9460,83048,11,315,3,7,11.70,4.71,2.48,2.37,10
9461,86508,11,315,1,7,7.70,6.25,0.95,2.37,11
9462,86863,11,315,3,6,0.00,5.09,0.00,3.00,2
9463,90061,11,315,2,7,9.80,7.25,1.36,3.99,9
9464,90768,11,315,3,5,0.00,6.00,0.00,0.00,0
9465,90843,11,287,1,7,8.50,4.17,1.73,1.34,5
9466,94207,11,315,5,6,0.00,5.04,0.00,2.26,7
9467,94249,11,1,5,6,0.00,3.00,0.00,0.00,0
9468,94286,11,315,5,6,0.00,2.00,0.00,0.00,0
9469,97535,11,315,3,6,0.00,2.00,0.00,0.00,0
9470,98412,11,315,1,6,0.00,2.00,0.00,0.00,0
9471,98420,11,315,2,6,0.00,1.00,0.00,0.00,0
9472,98421,11,315,5,6,0.00,1.00,0.00,0.00,0
9473,99921,11,315,4,5,0.00,2.00,0.00,0.00,0
9474,101421,11,315,1,6,0.00,1.00,0.00,0.00,0
9475,101422,11,315,5,6,11.20,3.34,2.14,2.68,6
9476,101797,11,315,5,5,0.00,0.97,0.00,0.80,1
9477,38067,11,264,4,5,0.00,3.53,0.00,2.00,1
9478,38315,11,264,4,5,0.00,7.16,0.00,2.15,6
9479,42234,11,264,1,6,0.00,10.84,0.00,4.28,5
9480,42500,11,264,2,6,0.00,11.70,0.00,4.40,3
9481,50439,11,264,3,6,0.00,4.00,0.00,0.00,0
9482,50856,11,264,3,7,6.10,10.00,0.92,3.61,11
9483,51413,11,264,1,7,11.50,8.72,2.04,5.58,6
9484,52190,11,264,4,6,0.00,8.96,0.00,3.00,1
9485,61149,11,285,5,7,8.50,10.06,0.97,5.75,8
9486,68744,11,264,5,6,2.50,7.03,0.27,1.82,6
9487,68784,11,264,5,6,0.00,4.55,0.00,0.17,4
9488,68918,11,1,5,6,0.00,1.00,0.00,0.00,0
9489,68954,11,264,4,7,1.00,2.61,0.01,-0.14,8
9490,69047,11,264,4,6,0.00,3.31,0.00,3.47,3
9491,70666,11,264,3,6,0.00,7.00,0.00,0.00,0
9492,70696,11,1,6,6,0.00,12.97,0.00,4.76,6
9493,73281,11,264,4,6,0.00,6.70,0.00,2.60,2
9494,78605,11,264,4,7,2.90,11.48,-0.43,4.74,9
9495,80286,11,264,1,6,0.00,2.00,0.00,0.00,0
9496,83817,11,264,5,6,0.00,11.94,0.00,6.83,3
9497,86764,11,264,2,7,5.30,14.47,0.32,6.07,10
9498,87225,11,264,3,7,6.50,6.21,0.56,5.07,3
9499,87887,11,264,3,6,0.00,16.36,0.00,6.11,8
9500,88030,11,1,4,6,0.00,2.00,0.00,0.00,0
9501,88323,11,264,5,6,0.00,9.75,0.00,4.92,6
9502,89150,11,263,4,2,0.00,3.34,0.00,3.23,3
9503,91519,11,264,5,6,0.00,3.14,0.00,0.70,1
9504,91808,11,264,1,6,0.00,2.00,0.00,0.00,0
9505,93108,11,264,4,6,0.90,5.44,0.06,2.64,11
9506,94154,11,264,4,7,4.10,4.41,0.13,1.83,9
9507,94765,11,264,2,6,0.00,4.00,0.00,0.00,0
9508,94968,11,264,2,6,0.00,4.94,0.00,-0.80,1
9509,95820,11,264,3,6,0.00,2.00,0.00,0.00,0
9510,97315,11,264,2,7,10.60,5.79,1.87,3.79,9
9511,98706,11,264,4,7,-0.40,2.30,-0.16,0.82,10
9512,100430,11,264,5,6,0.00,2.99,-1.01,0.00,1
9513,100712,11,264,1,6,0.00,1.00,0.00,0.00,0
9514,101803,11,264,2,6,0.00,1.00,0.00,0.00,0
9515,37281,11,283,6,7,1.69,10.43,-0.37,4.17,11
9516,37656,11,283,1,7,-1.30,10.87,-0.68,5.71,10
9517,37694,11,283,4,7,-0.10,9.03,-1.11,3.03,7
9518,37798,11,283,5,7,-0.30,6.92,-1.41,3.94,9
9519,38162,11,283,5,5,0.00,16.00,0.00,0.00,0
9520,38277,11,283,4,2,1.50,9.11,-0.23,1.15,8
9521,38421,11,283,4,6,0.00,8.33,0.00,3.40,3
9522,38523,11,283,2,3,-3.40,6.76,-0.57,2.12,6
9523,38957,11,292,5,7,-0.10,3.50,-0.22,3.02,8
9524,42145,11,283,2,6,9.20,11.32,1.29,6.84,8
9525,50459,11,283,3,7,3.10,8.47,0.50,4.35,9
9526,60819,11,283,3,7,0.60,10.74,-1.22,7.21,9
9527,62104,11,283,4,2,2.20,5.09,0.63,1.17,10
9528,68698,11,283,4,7,2.70,6.80,0.36,2.67,8
9529,68886,11,283,3,6,0.00,6.00,0.00,0.00,0
9530,68928,11,283,1,6,0.00,7.71,0.00,10.50,1
9531,69014,11,283,3,6,0.00,4.94,0.00,2.70,2
9532,71066,11,283,4,6,0.00,3.46,0.00,0.37,6
9533,79578,11,283,5,7,1.70,2.38,-0.54,0.81,9
9534,79701,11,283,4,7,0.00,4.42,0.00,2.20,7
9535,80318,11,283,2,6,0.00,4.41,0.00,4.10,2
9536,80363,11,283,4,6,0.00,4.57,0.00,2.02,4
9537,82639,11,283,2,7,0.00,4.57,0.00,2.63,3
9538,84558,11,283,4,7,1.50,4.32,-0.26,1.30,8
9539,86797,11,283,5,6,2.20,6.52,-1.90,3.40,9
9540,87863,11,283,4,6,0.00,17.70,0.00,9.82,5
9541,89190,11,327,5,6,0.00,2.97,0.00,2.63,6
9542,90309,11,283,5,5,0.00,4.02,0.00,-0.30,2
9543,93869,11,283,1,6,0.00,3.00,0.00,0.00,0
9544,95260,11,283,2,6,0.00,1.00,0.00,0.00,0
9545,97653,11,283,3,6,0.00,8.07,0.00,5.40,2
9546,97856,11,292,4,6,0.00,3.00,0.00,0.00,0
9547,99670,11,283,3,6,0.00,3.00,0.00,0.00,0
9548,100158,11,283,2,6,0.00,1.00,0.00,0.00,0
9549,100159,11,283,4,6,0.00,1.00,0.00,0.00,0
9550,102137,11,283,1,6,0.00,1.00,0.00,0.00,0
9551,102340,11,283,3,6,0.00,1.00,0.00,0.00,0
9552,102342,11,283,5,6,-1.00,0.75,-0.12,-0.07,3
9553,36540,11,262,3,6,0.00,7.20,0.00,2.60,3
9554,36773,11,1,1,6,0.00,10.83,0.00,14.00,1
9555,38509,11,262,1,7,4.70,12.79,-0.81,7.25,9
9556,39355,11,1,6,6,0.00,10.00,0.00,0.00,0
9557,42501,11,262,3,5,0.00,8.57,0.00,4.95,4
9558,50301,11,276,4,7,0.50,9.69,-0.58,4.12,9
9559,51772,11,262,4,7,6.30,5.79,0.52,3.46,9
9560,52253,11,262,3,5,0.00,16.24,0.00,6.30,5
9561,62086,11,262,2,6,0.00,3.10,0.00,1.15,2
9562,70009,11,262,4,6,0.00,3.01,0.00,0.35,2
9563,70173,11,262,4,6,0.00,3.00,0.00,0.00,0
9564,71709,11,262,4,7,7.80,11.18,-0.60,5.60,8
9565,73896,11,262,5,6,0.00,5.03,0.00,1.50,3
9566,73992,11,262,2,7,8.70,14.06,0.34,6.87,11
9567,75295,11,262,5,3,0.00,13.78,0.00,8.05,2
9568,78086,11,262,1,6,0.00,3.35,0.00,-6.60,1
9569,78445,11,262,2,7,3.90,12.41,-0.23,6.92,10
9570,78478,11,262,4,6,5.30,4.67,0.09,2.73,3
9571,85586,11,262,4,6,0.00,7.85,0.00,5.50,6
9572,81905,11,262,5,7,-1.20,11.10,-1.81,2.16,11
9573,85300,11,262,5,5,0.00,5.00,0.00,0.00,0
9574,89827,11,262,5,2,2.20,3.87,-0.04,1.05,6
9575,91194,11,262,1,6,0.00,4.00,0.00,0.00,0
9576,91263,11,1,4,6,0.00,2.00,0.00,0.00,0
9577,92981,11,262,4,6,0.00,3.00,0.00,0.00,0
9578,94138,11,262,5,6,6.00,6.35,-0.01,5.42,4
9579,94214,11,262,3,7,4.50,8.84,0.16,5.83,9
9580,94930,11,262,4,7,0.00,21.30,0.00,8.90,9
9581,95738,11,262,2,6,0.00,7.34,0.00,9.75,2
9582,97902,11,262,3,6,0.00,1.00,0.00,0.00,0
9583,98333,11,262,1,6,0.00,3.00,0.00,0.00,0
9584,98515,11,262,5,6,0.00,2.00,0.00,0.00,0
9585,98517,11,262,4,2,-3.60,0.75,-0.34,-0.12,9
9586,99535,11,262,5,7,3.70,15.93,-0.80,6.62,11
9587,100065,11,262,5,6,0.00,2.59,0.00,0.35,2
9588,100125,11,262,3,7,10.00,5.26,1.27,7.85,4
9589,100126,11,262,2,6,0.00,2.00,0.00,0.00,0
9590,100127,11,262,2,6,0.00,1.00,0.00,0.00,0
9591,101573,11,262,4,6,0.00,2.00,0.00,0.00,0
9592,101574,11,262,1,6,0.00,1.00,0.00,0.00,0
9593,101575,11,262,5,6,0.00,1.00,0.00,0.00,0
9594,101576,11,1,4,6,0.00,1.00,0.00,0.00,0
9595,101577,11,262,2,6,0.00,1.00,0.00,0.00,0
9596,101592,11,262,3,6,0.00,1.00,0.00,0.00,0
9597,101594,11,262,4,6,0.00,2.00,0.00,0.00,0
9598,101596,11,262,5,6,0.00,1.00,0.00,0.00,0
9599,101598,11,262,3,6,0.00,1.00,0.00,0.00,0
9600,101597,11,262,2,6,0.00,1.00,0.00,0.00,0
9601,40006,11,266,6,7,4.19,11.41,0.35,4.38,11
9602,49673,11,266,1,7,-4.30,3.34,-2.08,2.49,11
9603,61985,11,266,4,6,0.00,2.92,0.00,-0.30,1
9604,63082,11,266,1,6,0.00,3.00,0.00,0.00,0
9605,68827,11,266,3,7,0.00,8.16,0.00,4.32,10
9606,68887,11,266,3,7,0.00,5.37,0.00,2.49,8
9607,69177,11,266,2,2,0.00,2.81,0.00,0.70,2
9608,80129,11,266,4,7,0.50,8.50,-0.47,3.06,11
9609,80188,11,266,5,5,0.00,6.65,0.00,4.16,8
9610,80313,11,266,2,2,7.80,9.26,1.39,6.53,9
9611,82515,11,1,3,6,0.00,4.00,0.00,0.00,0
9612,85004,11,266,1,6,0.00,2.00,0.00,0.00,0
9613,86444,11,266,5,2,3.90,5.51,0.72,3.39,8
9614,86711,11,266,4,7,10.40,17.24,1.67,5.98,11
9615,87877,11,266,4,2,2.00,8.09,0.45,2.75,11
9616,88393,11,266,2,7,2.20,9.53,-0.90,5.00,5
9617,91706,11,266,2,6,0.00,4.55,0.00,2.47,7
9618,92197,11,266,1,6,0.00,3.00,0.00,0.00,0
9619,92497,11,266,4,2,5.80,3.87,0.85,1.78,5
9620,93790,11,1,4,6,0.00,3.00,0.00,0.00,0
9621,94336,11,266,4,2,0.00,2.11,0.00,-0.50,1
9622,94583,11,266,5,7,11.90,15.59,1.55,8.31,9
9623,95263,11,266,4,6,0.00,1.00,0.00,0.00,0
9624,97452,11,266,5,5,0.00,3.00,0.00,0.00,0
9625,97527,11,266,5,3,-1.00,2.66,-0.53,0.90,5
9626,97528,11,266,3,6,0.00,3.74,0.00,2.12,4
9627,97803,11,266,3,6,0.40,4.71,-1.28,1.55,2
9628,99425,11,266,5,6,0.00,1.00,0.00,0.00,0
9629,99574,11,266,5,2,0.00,4.13,0.00,2.03,6
9630,101601,11,266,4,6,0.00,2.00,0.00,0.00,0
9631,101603,11,266,2,6,0.00,1.00,0.00,0.00,0
9632,101627,11,266,5,6,0.00,2.00,0.00,0.00,0
9633,102384,11,266,5,6,0.00,1.00,0.00,0.00,0
9634,37688,11,284,4,7,8.00,6.18,0.90,2.23,7
9635,37701,11,284,2,7,4.20,11.18,-0.67,5.80,6
9636,37770,11,284,1,7,11.00,16.88,2.46,4.91,10
9637,37851,11,284,4,6,0.00,2.92,0.00,0.47,3
9638,38196,11,284,4,5,0.00,7.85,0.00,3.54,9
9639,38738,11,284,4,6,0.00,7.00,0.00,0.00,0
9640,41929,11,284,6,7,5.71,14.90,0.32,5.13,11
9641,50328,11,284,2,5,0.00,2.98,0.00,0.50,2
9642,60859,11,284,5,2,-0.60,2.02,-0.53,-0.63,3
9643,68690,11,284,5,2,-0.80,7.29,-0.77,1.22,11
9644,68817,11,284,3,7,0.00,7.76,0.00,5.40,2
9645,68873,11,284,1,6,0.00,6.92,0.00,1.70,1
9646,71572,11,284,3,6,0.00,1.00,0.00,0.00,0
9647,71818,11,284,1,6,0.00,4.00,0.00,0.00,0
9648,71920,11,284,4,5,0.00,4.70,0.00,1.90,2
9649,72079,11,284,2,7,9.10,16.06,1.23,6.43,10
9650,72386,11,284,5,5,0.00,5.00,0.00,0.00,0
9651,72491,11,284,3,7,5.70,9.70,0.43,5.26,9
9652,78077,11,284,2,6,0.00,6.98,0.00,4.25,4
9653,78715,11,284,4,7,0.00,4.74,0.00,0.60,6
9654,80853,11,284,3,6,0.00,17.65,0.00,8.57,3
9655,81845,11,284,4,5,0.00,7.73,0.00,4.30,3
9656,86757,11,284,5,3,9.10,16.06,1.18,7.58,9
9657,86759,11,284,5,6,4.70,15.81,-0.11,5.16,8
9658,86973,11,284,2,6,0.00,2.90,0.00,6.50,2
9659,87008,11,284,1,6,0.00,3.00,0.00,0.00,0
9660,87342,11,284,3,6,10.30,14.18,-0.06,8.21,9
9661,87470,11,284,4,2,0.80,2.55,-1.25,3.22,4
9662,89227,11,284,4,6,0.00,2.00,0.00,0.00,0
9663,90290,11,284,4,6,0.00,4.30,0.00,1.63,6
9664,90532,11,284,4,7,1.10,15.02,-1.14,7.53,6
9665,90700,11,1,3,6,0.00,1.00,0.00,0.00,0
9666,91201,11,284,5,6,0.00,2.22,0.00,0.88,5
9667,92574,11,284,4,6,-0.50,2.14,-0.86,-0.50,1
9668,92617,11,284,5,6,0.00,2.00,0.00,0.00,0
9669,95622,11,284,5,6,0.00,1.00,0.00,0.00,0
9670,96340,11,284,4,7,0.70,2.01,-0.02,1.25,8
9671,98215,11,284,4,6,0.00,1.00,0.00,0.00,0
9672,98832,11,284,4,6,0.00,3.00,0.00,0.00,0
9673,99628,11,284,4,6,0.00,1.00,0.00,0.00,0
9674,99629,11,284,5,6,0.00,1.00,0.00,0.00,0
9675,99834,11,1,5,6,0.00,2.00,0.00,0.00,0
9676,99918,11,284,4,6,0.00,2.00,0.00,0.00,0
9677,100132,11,284,5,6,0.00,2.00,0.00,0.00,0
9678,100741,11,284,2,6,0.00,1.00,0.00,0.00,0
9679,100742,11,284,4,6,0.00,1.00,0.00,0.00,0
9680,100830,11,284,1,6,0.00,1.00,0.00,0.00,0
9681,100839,11,284,3,6,0.00,2.00,0.00,0.00,0
9682,100840,11,284,3,6,0.00,2.00,0.00,0.00,0
9683,100842,11,284,3,6,0.00,1.00,0.00,0.00,0
9684,100843,11,284,2,6,0.00,2.00,0.00,0.00,0
9685,100844,11,284,4,6,0.00,1.00,0.00,0.00,0
9686,101479,11,284,3,6,0.00,1.00,0.00,0.00,0
9687,101480,11,284,3,6,0.00,1.00,0.00,0.00,0
9688,101481,11,284,3,6,0.00,1.00,0.00,0.00,0
9689,101482,11,284,4,6,0.00,1.00,0.00,0.00,0
9690,101483,11,284,4,6,0.00,2.00,0.00,0.00,0
9691,101484,11,284,4,2,0.00,3.36,0.00,1.96,5
9692,101722,11,284,5,6,0.00,4.00,0.00,0.00,0
9693,38287,11,264,5,7,0.50,5.07,-0.81,1.52,8
9694,42213,11,1,4,6,0.00,3.00,0.00,0.00,0
9695,50898,11,285,3,6,0.00,5.00,0.00,0.00,0
9696,60852,11,285,2,6,0.00,4.17,0.00,-1.20,1
9697,62009,11,285,4,6,0.00,4.01,0.00,-0.50,1
9698,62023,11,285,4,5,0.00,6.68,0.00,0.72,4
9699,63289,11,285,4,7,-0.80,8.36,-0.99,2.52,8
9700,63354,11,285,3,7,2.00,11.87,-0.97,6.21,9
9701,68834,11,1,4,5,0.00,8.00,0.00,0.00,0
9702,68872,11,285,1,7,0.00,7.72,0.00,5.20,1
9703,68895,11,285,5,5,0.00,2.83,0.00,0.00,1
9704,68953,11,285,5,7,11.60,8.32,1.98,2.89,8
9705,69051,11,285,1,6,0.00,8.37,-1.02,4.24,9
9706,70742,11,285,4,6,0.00,2.00,0.00,0.00,0
9707,74074,11,292,2,5,0.00,3.96,0.00,2.75,6
9708,77809,11,285,5,7,1.90,2.69,-0.15,1.10,9
9709,78865,11,285,4,7,4.70,11.09,0.92,4.15,10
9710,79113,11,285,3,7,18.20,19.15,1.60,8.85,9
9711,79887,11,285,2,7,1.20,8.33,-1.26,4.68,5
9712,80393,11,354,4,6,0.00,3.73,0.00,2.22,4
9713,81798,11,285,5,6,-2.50,3.45,-0.56,1.85,7
9714,82626,11,285,3,6,0.00,4.00,0.00,0.00,0
9715,83433,11,285,4,3,2.10,15.48,-0.65,6.36,10
9716,84709,11,285,5,7,1.20,13.44,-0.83,3.91,8
9717,88368,11,285,4,6,0.00,4.24,0.00,1.97,4
9718,90458,11,1,5,6,0.00,4.00,0.00,0.00,0
9719,90846,11,285,3,5,0.00,2.61,0.00,0.60,2
9720,92273,11,285,6,7,4.21,10.94,-0.22,4.86,10
9721,93834,11,285,1,6,0.00,3.00,0.00,0.00,0
9722,96342,11,285,4,6,0.00,5.00,0.00,0.00,0
9723,96468,11,285,1,6,-1.50,0.75,-0.25,-1.50,1
9724,97133,11,285,2,6,0.00,4.00,0.00,0.00,0
9725,97783,11,285,2,6,0.00,3.00,0.00,0.00,0
9726,97868,11,285,2,7,-0.30,9.54,-2.04,4.18,9
9727,98593,11,285,5,6,0.00,1.00,0.00,0.00,0
9728,98595,11,285,4,5,0.00,1.83,0.00,1.02,5
9729,100598,11,1,5,6,0.00,1.00,0.00,0.00,0
9730,101857,11,285,5,6,0.00,0.74,0.00,-0.20,4
9731,102063,11,285,4,6,0.00,1.00,0.00,0.00,0
9732,37607,11,292,4,6,6.20,5.27,1.20,3.16,5
9733,37657,11,275,3,7,4.50,6.45,1.27,1.98,8
