,scout,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,minimo_para_valorizar,slug,apelido,apelido_abreviado,nome,foto,status
88,"{'DS': 5, 'FC': 6, 'FD': 1, 'FS': 5, 'PI': 2}",107109,6,262,4,7,7.7,13.02,0.91,6.84,5,,,Gomes,Gomes,João Victor Gomes da Silva,https://s.glbimg.com/es/sde/f/2022/04/25/292ab6b7a59ffca1fbdc8fa86227fde5_FORMATO.png,Provável
89,"{'A': 1, 'DS': 6, 'FC': 13, 'FD': 2, 'FF': 3, 'FS': 10, 'PI': 19}",91688,6,314,4,7,1.9,4.48,-0.06,2.7,6,,eduardo,Eduardo,Eduardo,Eduardo Jacinto de Biasi,https://s.glbimg.com/es/sde/f/2022/02/23/858c6708a8a4e0b1858d4429bdf68d77_FORMATO.png,Provável
90,{},104276,6,266,2,6,0.0,9.74,0.0,4.22,4,,,Calegari,Calegari,Lucas Felipe Calegari,https://s.glbimg.com/es/sde/f/2022/04/20/af7df060c7d357b2bbd0f6602c974e33_FORMATO.png,Nulo
91,"{'A': 1, 'DS': 4, 'FC': 7, 'FD': 3, 'FF': 3, 'FS': 5, 'G': 4, 'I': 8, 'PI': 10}",108422,6,263,5,7,9.6,13.63,0.77,7.73,6,,erison,Erison,Erison,Erison Danilo de Souza,https://s.glbimg.com/es/sde/f/2022/02/21/abf055dfab291f251335494fc009a2c0_FORMATO.png,Provável
92,"{'DS': 2, 'FC': 4, 'FF': 1, 'FS': 3, 'PI': 14}",80664,6,354,2,7,0.0,3.43,-0.52,0.7,3,,michel,Michel,Michel,Michel Macedo Rocha Machado,https://s.glbimg.com/es/sde/f/2022/02/22/11f3d7c7d8032d9b2141440fc46e9620_FORMATO.png,Provável
93,"{'CA': 2, 'DS': 12, 'FC': 9, 'FS': 11, 'PI': 28}",91733,6,356,4,7,4.8,6.02,0.76,2.48,5,,felipe,Felipe,Felipe,Luiz Antonio Ferreira Rodrigues,https://s.glbimg.com/es/sde/f/2022/02/25/a8b962d2aca19bf9d892471bebd26383_FORMATO.png,Provável
94,"{'DS': 1, 'FC': 2, 'FD': 1, 'FF': 1, 'FS': 2, 'G': 1, 'I': 1, 'PI': 4}",39148,6,282,5,6,11.1,21.9,1.31,9.3,5,,,Hulk,Hulk,Givanildo Vieira de Souza,https://s.glbimg.com/es/sde/f/2021/04/23/d9ed7fa34aa12e4ce8768c9c2a2b4560_FORMATO.png,Nulo
95,{},89284,6,262,6,7,5.26,9.74,0.34,4.91,5,,paulo-sousa,Paulo Sousa,P. Sousa,Paulo Manuel Carvalho Sousa,https://s.glbimg.com/es/sde/f/2021/12/29/c720dfbf4b03311b98345900861f7158_FORMATO.png,Provável
96,"{'DE': 1, 'GS': 2}",78584,6,314,1,7,-1.0,6.52,-1.0,2.67,6,,,Douglas Friedrich,D. Friedrich,Douglas Alan Schuck Friedrich,https://s.glbimg.com/es/sde/f/2022/02/21/7b6f0fbda2d34c444987ce7f2b8cc649_FORMATO.png,Provável
97,"{'A': 2, 'DS': 4, 'FD': 1, 'FS': 4, 'PI': 12}",87863,6,262,4,7,16.8,21.62,2.5,11.18,5,,,Arrascaeta,Arrascaeta,Giorgian Daniel de Arrascaeta Benedetti,https://s.glbimg.com/es/sde/f/2022/04/25/cc92618f5866aefc097fc6f6ad12eef6_FORMATO.png,Provável
98,"{'CA': 1, 'DS': 1, 'FC': 2, 'FD': 2, 'FF': 4, 'FS': 3, 'G': 1, 'I': 5, 'PI': 19}",83257,6,262,5,7,0.3,9.77,-0.68,2.46,5,,gabriel,Gabriel,Gabriel,Gabriel Barbosa Almeida,https://s.glbimg.com/es/sde/f/2022/04/25/8ce4db9e01696fbbc278bb084f675352_FORMATO.png,Provável
99,"{'CA': 1, 'FF': 1, 'PI': 4}",80287,6,276,5,2,-0.6,11.29,-1.55,6.28,4,,,Luciano,Luciano,Luciano da Rocha Neves,https://s.glbimg.com/es/sde/f/2022/03/01/aeb1926a6ddb270206f4ceffcf701d4b_FORMATO.png,Dúvida
100,"{'DS': 9, 'FF': 1, 'FS': 4, 'PI': 27, 'SG': 1}",102130,6,275,2,5,0.0,6.5,0.0,5.3,3,,piquerez,Piquerez,Piquerez,Joaquín Piquerez Moreira,https://s.glbimg.com/es/sde/f/2022/02/21/82bd262ef647de7255e8df06fdd8e3f2_FORMATO.png,Contundido
101,"{'CA': 1, 'DS': 3, 'FC': 6, 'FD': 1, 'FF': 4, 'FS': 2, 'PI': 24}",89274,6,262,4,6,-0.5,4.5,-0.26,0.76,5,,andreas-pereira,Andreas Pereira,A. Pereira,Andreas Hugo Hoelgebaum Pereira,https://s.glbimg.com/es/sde/f/2022/03/03/40c59abb9f6c36d4b05b496f4b0db755_FORMATO.png,Nulo
102,"{'DE': 21, 'DS': 1, 'GS': 3, 'SG': 3}",42234,6,264,1,7,1.0,11.12,-1.3,6.84,5,,cassio,Cássio,Cássio,Cássio Roberto Ramos,https://s.glbimg.com/es/sde/f/2022/04/27/cea7970cc55ced32c922d0eb160757ad_FORMATO.png,Provável
103,"{'DE': 17, 'GS': 6, 'SG': 2}",37656,6,266,1,7,1.0,9.59,-0.52,3.5,6,,fabio,Fábio,Fábio,Fábio Deivson Lopes Maciel,https://s.glbimg.com/es/sde/f/2022/04/20/aeae67450f0c19a81c7d356b86382594_FORMATO.png,Provável
104,{},104125,6,354,5,7,0.0,2.64,0.0,-0.2,1,,,Cléber,Cléber,Cléber Bomfim de Jesus,https://s.glbimg.com/es/sde/f/2022/02/22/89740a418c814d6271ac39fa501351e3_FORMATO.png,Provável
105,"{'CA': 1, 'DE': 23, 'GS': 6, 'SG': 2}",96468,6,285,1,7,4.0,7.78,0.22,4.33,6,,daniel,Daniel,Daniel,Daniel de Sousa Brito,https://s.glbimg.com/es/sde/f/2022/04/02/9ce578918b5a7d98112629368b0a657d_FORMATO.png,Provável
106,{},113203,6,280,3,6,0.0,3.13,0.0,2.7,2,,,Lomónaco,Lomónaco,Kevin Lomónaco,https://s.glbimg.com/es/sde/f/2022/04/12/1e49ba72de9713939a9bcb69f4e714f0_FORMATO.png,Nulo
107,"{'DE': 7, 'DS': 1, 'GS': 2}",91101,6,373,1,7,6.2,4.7,1.24,2.92,4,,,Ronaldo,Ronaldo,Ronaldo de Oliveira Strada,https://s.glbimg.com/es/sde/f/2022/03/03/cb6155829f59a86db540d1bc5bd52fa7_FORMATO.png,Provável
108,{},72372,6,286,1,6,0.0,7.0,0.0,0.0,0,,felipe-alves,Felipe Alves,F. Alves,Felipe Alves Raymundo,https://s.glbimg.com/es/sde/f/2022/03/03/4d0134ca36fbe16f9ac38c3ba359e6ac_FORMATO.png,Nulo
109,"{'CA': 1, 'DS': 1, 'FC': 1, 'FS': 1, 'PI': 3}",105336,6,354,4,7,0.1,0.81,-0.03,-0.14,5,,,Geovane,Geovane,Geovane da Silva de Souza,https://s.glbimg.com/es/sde/f/2022/02/22/51d0acc60547a33ee6200befb38c5cc6_FORMATO.png,Provável
110,"{'CA': 2, 'DE': 27, 'FS': 2, 'GS': 6, 'PC': 1, 'SG': 2}",93882,6,280,1,6,2.0,10.02,0.23,4.83,6,,cleiton,Cleiton,Cleiton,Cleiton Schwengber,https://s.glbimg.com/es/sde/f/2022/05/05/ec4a7cb649121dc08c2869bdcf6ef984_FORMATO.png,Nulo
111,{},85004,6,266,1,6,0.0,7.0,0.0,0.0,0,,marcos-felipe,Marcos Felipe,M. Felipe,Marcos Felipe de Freitas Monteiro,https://s.glbimg.com/es/sde/f/2022/04/20/ab25269795dde58cb608244ba84cb88d_FORMATO.png,Nulo
112,"{'DS': 5, 'FC': 2, 'FF': 2, 'FS': 2, 'PI': 6}",38750,6,262,2,5,0.0,6.79,0.0,3.7,2,,filipe-luis,Filipe Luís,F. Luís,Filipe Luís Kasmirski,https://s.glbimg.com/es/sde/f/2022/04/25/369bf71d74f60350b1da899775cdd41b_FORMATO.png,Contundido
113,"{'CA': 1, 'DS': 1, 'FC': 2, 'FD': 1, 'FF': 4, 'FS': 3, 'I': 3, 'PI': 12}",79188,6,356,5,7,-0.6,3.63,-0.65,0.8,5,,silvio-romero,Silvio Romero,S. Romero,Silvio Ezequiel Romero,https://s.glbimg.com/es/sde/f/2022/05/12/c5b6ac96aea31d2271156591230c8f4c_FORMATO.png,Provável
114,"{'A': 1, 'CA': 1, 'DS': 5, 'FC': 4, 'FD': 2, 'FF': 5, 'FS': 2, 'PI': 21}",85931,6,280,4,6,2.3,6.79,-0.89,3.52,4,,hyoran,Hyoran,Hyoran,Hyoran Kaue Dalmoro,https://s.glbimg.com/es/sde/f/2022/05/05/d656de14270c212a9409e2e8138e3b20_FORMATO.png,Nulo
115,"{'CA': 1, 'DS': 17, 'FC': 4, 'FD': 2, 'FF': 2, 'G': 1, 'GC': 1, 'I': 1, 'PI': 44}",93790,6,373,4,7,-2.7,5.85,-1.4,3.78,6,,marlon-freitas,Marlon Freitas,M. Freitas,Marlon Rodrigues Freitas,https://s.glbimg.com/es/sde/f/2022/03/03/85a5271ee9f81358e6e4009139db31e5_FORMATO.png,Provável
116,"{'DS': 4, 'FC': 1, 'FD': 1, 'FF': 1, 'FS': 2, 'G': 1, 'PI': 25}",38398,6,264,4,6,1.2,6.63,-1.34,2.6,5,,renato-augusto,Renato Augusto,R. Augusto,Renato Soares de Oliveira Augusto,https://s.glbimg.com/es/sde/f/2021/08/06/35684e60fd3427c98c6ffec1cb51d7d5_FORMATO.png,Nulo
117,"{'CA': 1, 'FC': 2, 'FD': 1, 'FS': 3, 'PI': 6}",62114,6,285,4,5,0.0,4.39,0.0,0.25,2,,taison,Taison,Taison,Taison Barcellos Freda,https://s.glbimg.com/es/sde/f/2021/05/14/e379ea8aa45369444909326de75a3863_FORMATO.png,Contundido
118,{},72580,6,327,1,6,0.0,7.0,0.0,0.0,0,,matheus-cavichioli,Matheus Cavichioli,M. Cavichioli,Matheus Fernando Cavichioli,https://s.glbimg.com/es/sde/f/2021/06/04/4b9a4cd7759d0ef36a25a02c4b9cf8a8_FORMATO.png,Nulo
119,"{'CA': 1, 'DS': 6, 'FC': 2, 'FD': 1, 'FF': 5, 'FS': 8, 'I': 2, 'PI': 30}",98909,6,293,5,2,3.3,6.61,0.26,2.32,5,,cuello,Cuello,Cuello,Tomás Esteban Cuello,https://s.glbimg.com/es/sde/f/2022/02/24/6bec1ac11713040382a43683f3ec06ba_FORMATO.png,Dúvida
120,{},38394,6,293,3,5,0.0,8.0,0.0,0.0,0,,thiago-heleno,Thiago Heleno,T. Heleno,Thiago Heleno Henrique Ferreira,https://s.glbimg.com/es/sde/f/2021/05/02/f69df2ecdf5d2a9d11697c61673c4358_FORMATO.png,Contundido
121,"{'A': 1, 'DS': 5, 'FC': 3, 'FF': 2, 'PI': 14, 'SG': 1}",79113,6,263,3,7,6.7,8.0,0.54,3.83,4,,victor-cuesta,Víctor Cuesta,V. Cuesta,Víctor Leandro Cuesta,https://s.glbimg.com/es/sde/f/2022/04/13/4f3258f391a28a24859ea19abee67739_FORMATO.png,Provável
122,"{'DS': 3, 'FC': 5, 'FD': 2, 'FF': 4, 'FS': 3, 'FT': 1, 'G': 1, 'PI': 30, 'PP': 1}",102878,6,293,4,7,0.0,7.31,0.0,2.64,5,,terans,Terans,Terans,Miguel David Terans Pérez  ,https://s.glbimg.com/es/sde/f/2021/06/22/9afbb795a2e1b8ea2d0c84725bf26e2b_FORMATO.png,Provável
123,"{'DS': 4, 'FC': 5, 'FS': 1, 'PI': 8}",82463,6,282,4,6,-0.2,3.67,-0.38,0.6,5,,otavio,Otávio,Otávio,Otávio Henrique Passos Santos,https://s.glbimg.com/es/sde/f/2022/02/27/4408faa1939fc9ce996ca6db75e58e52_FORMATO.png,Nulo
124,"{'CA': 1, 'FC': 2, 'FD': 1, 'FS': 2, 'PI': 4}",108201,6,327,4,6,0.0,2.21,0.0,0.2,1,,gustavo,Gustavo,Gustavo,Gustavo César Mendonça Gravino,https://s.glbimg.com/es/sde/f/2022/02/25/0386b196bc9d7576552344192f41a032_FORMATO.png,Nulo
125,"{'DS': 6, 'FS': 5, 'PI': 3}",85315,6,264,4,6,0.5,5.82,-0.59,3.13,3,,cantillo,Cantillo,Cantillo,Víctor Danilo Cantillo Jiménez,https://s.glbimg.com/es/sde/f/2022/04/27/c87878b94e3c0c01f4d753ca9ee6fa0c_FORMATO.png,Nulo
126,{},97453,6,327,1,5,0.0,3.0,0.0,0.0,0,,jori,Jori,Jori,Joriwinnyson Santos dos Anjos Rodrigues,https://s.glbimg.com/es/sde/f/2021/06/04/4b0b72b2d30e52cae1f658dbea101b5c_FORMATO.png,Contundido
127,{},82792,6,280,6,6,1.47,10.46,-0.28,4.51,6,,mauricio-barbieri,Maurício Barbieri,M. Barbieri,Maurício Nogueira Barbieri,https://s.glbimg.com/es/sde/f/2021/04/27/1cc4a56a4aefc5902e503c4834666651_FORMATO.png,Nulo
128,"{'FC': 2, 'FS': 1, 'PI': 1}",100763,6,276,4,5,0.0,7.41,0.0,-0.2,1,,gabriel-sara,Gabriel Sara,G. Sara,Gabriel Davi Gomes Sara,https://s.glbimg.com/es/sde/f/2022/03/01/b98717b5d5b0fef1f3992ca77376aa46_FORMATO.png,Contundido
129,"{'DS': 1, 'FD': 1, 'FS': 2, 'PI': 11}",50879,6,293,4,6,-0.3,4.03,-0.7,0.58,4,,marlos,Marlos,Marlos,Marlos Romero Bonfim,https://s.glbimg.com/es/sde/f/2022/02/21/5a0a36ab5f18930dc3a619724138d367_FORMATO.png,Nulo
130,"{'FC': 1, 'FF': 1, 'FS': 1}",38279,6,327,5,5,0.0,5.91,0.0,1.0,1,,wellington-paulista,Wellington Paulista,W. Paulista,Wellington Pereira do Nascimento,https://s.glbimg.com/es/sde/f/2022/02/25/12f12e3c03d86cbfec605b70666faaf3_FORMATO.png,Contundido
131,"{'DE': 19, 'GS': 5, 'SG': 1}",74061,6,263,1,7,2.0,6.59,-1.34,4.75,4,,gatito-fernandez,Gatito Fernández,G. Fernández,Roberto Junior Fernández Torres,https://s.glbimg.com/es/sde/f/2022/02/21/26f8f1373737a7203417427043ada896_FORMATO.png,Provável
132,"{'DS': 1, 'FC': 1, 'PI': 3}",71937,6,327,4,6,0.6,3.77,-1.23,0.6,1,,juninho-valoura,Juninho Valoura,J. Valoura,Paulo Roberto Valoura Júnior,https://s.glbimg.com/es/sde/f/2022/02/24/fd30c25ed61ca17e8b341cfc63c2e74e_FORMATO.png,Nulo
133,"{'DE': 9, 'FS': 1, 'GS': 5}",88916,6,373,1,6,0.0,5.03,0.0,2.25,2,,luan-polli,Luan Polli,L. Polli,Luan Polli Gomes,https://s.glbimg.com/es/sde/f/2022/03/03/2e38d3f9f2daa6056eed8d12909a007a_FORMATO.png,Nulo
134,"{'DS': 1, 'FC': 1, 'FD': 2, 'FF': 1, 'FS': 6, 'G': 1, 'PI': 22}",69705,6,276,4,6,9.5,7.17,1.5,3.22,4,,nikao,Nikão,Nikão,Maycon Vinícius Ferreira da Cruz,https://s.glbimg.com/es/sde/f/2022/03/01/6a7ca5b138f4ff481ca19603933a7507_FORMATO.png,Nulo
135,"{'DS': 2, 'FC': 4, 'FF': 1, 'PI': 16}",68833,6,277,4,7,0.6,4.21,-0.09,0.08,5,,ricardo-goulart,Ricardo Goulart,R. Goulart,Ricardo Goulart Pereira,https://s.glbimg.com/es/sde/f/2022/03/03/38ae8bd547bcc5a21f9bb3eaaa1d60c2_FORMATO.png,Provável
136,"{'A': 1, 'CA': 1, 'DS': 4, 'FC': 4, 'FS': 1, 'I': 2, 'PI': 8}",42116,6,266,5,7,6.3,4.69,1.36,1.18,6,,willian,Willian,Willian,Willian Gomes de Siqueira,https://s.glbimg.com/es/sde/f/2022/04/20/49ddf4ceba0c02ddb6fc62fb80ffa3dd_FORMATO.png,Provável
137,"{'DE': 22, 'GS': 5, 'SG': 2}",85425,6,277,1,7,3.0,14.03,0.02,4.5,6,,joao-paulo,João Paulo,J. Paulo,João Paulo Silva Martins,https://s.glbimg.com/es/sde/f/2022/03/03/9edc82b201e12a2a0b8dba4d87004195_FORMATO.png,Provável
138,{},50645,6,327,2,5,0.0,4.0,0.0,0.0,0,,eduardo,Eduardo,Eduardo,Carlos Eduardo Santos Oliveira,https://s.glbimg.com/es/sde/f/2022/02/25/a1ed845c0cda1af45df260be95a58b34_FORMATO.png,Contundido
139,"{'CA': 1, 'DS': 2, 'FC': 5, 'FD': 1, 'FF': 1, 'FS': 3, 'FT': 1, 'PI': 13}",90309,6,285,5,7,4.3,5.58,0.54,1.28,4,,david,David,David,David Correa da Fonseca,https://s.glbimg.com/es/sde/f/2022/02/22/2bd5fca2e1d0dc67b0755602e00a7e66_FORMATO.png,Provável
140,"{'DS': 7, 'FC': 3, 'FD': 1, 'FF': 2, 'PI': 35, 'SG': 1}",71602,6,327,2,6,0.0,3.6,0.0,2.36,5,,joao-paulo,João Paulo,J. Paulo,João Paulo Gomes da Costa,https://s.glbimg.com/es/sde/f/2022/04/10/e261c53cb607072efab6bcc6f7bd1836_FORMATO.png,Nulo
141,{},69012,6,262,1,5,0.0,11.0,0.0,0.0,0,,santos,Santos,Santos,Aderbar Melo dos Santos Neto,https://s.glbimg.com/es/sde/f/2022/04/14/cdf250518797f30f9cb6045061ee01ab_FORMATO.png,Contundido
142,"{'CA': 1, 'DS': 9, 'FC': 4, 'FD': 1, 'FF': 2, 'FS': 13, 'PI': 17, 'SG': 2}",91708,6,266,3,7,1.5,12.66,-0.22,4.37,6,,nino,Nino,Nino,Marcílio Florêncio Mota Filho,https://s.glbimg.com/es/sde/f/2021/08/19/015b905d655d90af1c6161f318175dee_FORMATO.png,Provável
143,{},104754,6,356,6,7,2.51,6.5,0.01,2.46,5,,juan-vojvoda,Juan Vojvoda,J. Vojvoda,Juan Pablo Vojvoda Rizzo,https://s.glbimg.com/es/sde/f/2021/05/04/b1ac9362e20bba2d6dc699906e1420cc_FORMATO.png,Provável
144,"{'DS': 3, 'FC': 3, 'FD': 4, 'FF': 4, 'FS': 8, 'FT': 1, 'G': 2, 'I': 2, 'PI': 37}",68920,6,275,5,7,4.6,11.98,-0.61,5.96,5,,dudu,Dudu,Dudu,Eduardo Pereira Rodrigues,https://s.glbimg.com/es/sde/f/2022/02/21/f77c90a60a3c8354d3235d1b61be9208_FORMATO.png,Provável
145,"{'A': 1, 'DS': 5, 'FC': 1, 'FD': 1, 'FF': 1, 'G': 1, 'I': 1, 'PI': 11, 'SG': 1}",71680,6,327,2,6,0.6,5.08,-1.77,6.13,4,,raul-caceres,Raúl Cáceres,R. Cáceres,Raúl Alejandro Cáceres Bogado,https://s.glbimg.com/es/sde/f/2022/02/24/641daa2c8e8e5423b42c703eb607615a_FORMATO.png,Nulo
146,"{'CA': 2, 'DS': 13, 'FC': 4, 'FD': 1, 'FF': 1, 'FS': 10, 'I': 1, 'PI': 47}",90061,6,354,2,7,3.8,8.2,0.63,2.92,5,,bruno-pacheco,Bruno Pacheco,B. Pacheco,Bruno de Jesus Pacheco,https://s.glbimg.com/es/sde/f/2022/02/22/557432fa07207d8e3aa6630ee0483cf0_FORMATO.png,Provável
147,"{'CV': 1, 'DS': 6, 'FC': 7, 'FD': 1, 'FF': 2, 'FS': 5, 'G': 1, 'PI': 18}",60825,6,327,5,6,0.0,5.58,0.0,2.72,5,,felipe-azevedo,Felipe Azevedo,F. Azevedo,Felipe Azevedo dos Santos,https://s.glbimg.com/es/sde/f/2022/02/25/32fc5d9f18e690ed6ef80d16faae95cc_FORMATO.png,Nulo
148,"{'CA': 2, 'DS': 8, 'FC': 9, 'FF': 2, 'FS': 2, 'PI': 38, 'SG': 2}",88423,6,280,2,6,-1.0,7.51,-1.56,3.43,4,,aderlan,Aderlan,Aderlan,Aderlan de Lima Silva,https://s.glbimg.com/es/sde/f/2022/05/05/e0f91d593be16e959e72ad0d5fc131a0_FORMATO.png,Nulo
149,"{'CA': 2, 'DS': 1, 'FC': 5, 'FD': 5, 'FF': 6, 'FS': 10, 'G': 2, 'I': 3, 'PI': 34}",90031,6,354,5,7,9.6,11.87,1.73,5.16,5,,mendoza,Mendoza,Mendoza,John Stiven Mendoza Valencia,https://s.glbimg.com/es/sde/f/2022/02/22/348289b85a309419d827269486e667c9_FORMATO.png,Provável
150,"{'DS': 5, 'FC': 2, 'FF': 1, 'FS': 1, 'G': 1, 'PI': 12, 'SG': 2}",97867,6,280,3,6,0.0,12.77,0.0,7.83,3,,leo-ortiz,Léo Ortiz,L. Ortiz,Leonardo Rech Ortiz,https://s.glbimg.com/es/sde/f/2022/05/05/460445523b5ae74d45009ede8f2a5e89_FORMATO.png,Nulo
151,"{'A': 1, 'CA': 1, 'DS': 5, 'FC': 5, 'FD': 1, 'FS': 5, 'I': 1, 'PI': 28, 'PS': 1}",82381,6,327,4,7,0.0,5.88,0.0,2.06,5,,juninho,Juninho,Juninho,Adilson dos Anjos Oliveira,https://s.glbimg.com/es/sde/f/2022/02/24/fb366714954149fbf7b493465bba1d9e_FORMATO.png,Provável
152,"{'FC': 1, 'PI': 8}",96684,6,276,5,6,-0.3,3.12,-0.6,-0.37,3,,rigoni,Rigoni,Rigoni,Emiliano Ariel Rigoni,https://s.glbimg.com/es/sde/f/2022/03/01/f8d5029ee4e43d0050ec116c23af5c56_FORMATO.png,Nulo
153,"{'DS': 2, 'FF': 1, 'FS': 2, 'PI': 12}",95799,6,280,5,6,0.2,5.21,-0.55,1.5,2,,artur,Artur,Artur,Artur Victor Guimarães,https://s.glbimg.com/es/sde/f/2022/05/05/5c98a0d6cc76edfef83280072bbd3832_FORMATO.png,Nulo
154,"{'FF': 1, 'FS': 1, 'PI': 6}",101708,6,277,2,6,0.0,5.12,0.0,0.7,1,,felipe-jonatan,Felipe Jonatan,F. Jonatan,Felipe Jonatan Rocha Andrade,https://s.glbimg.com/es/sde/f/2022/03/03/e7109f32d289e269f43592da6566c2e5_FORMATO.png,Nulo
155,"{'A': 1, 'FD': 3, 'FF': 2, 'FS': 9, 'G': 3, 'PI': 26}",89898,6,264,5,7,2.5,15.98,-0.08,6.02,6,,roger-guedes,Róger Guedes,R. Guedes,Róger Krug Guedes,https://s.glbimg.com/es/sde/f/2022/04/27/3af9c1a520b0f11a9c40163e925db245_FORMATO.png,Provável
156,"{'A': 2, 'CA': 1, 'DS': 8, 'FC': 2, 'FD': 2, 'FF': 2, 'FS': 9, 'I': 2, 'PI': 28}",42135,6,264,4,6,3.2,15.47,-0.1,3.92,6,,willian,Willian,Willian,Willian Borges da Silva,https://s.glbimg.com/es/sde/f/2021/09/09/58cf865acea9ec10e49e06337c7e7d4d_FORMATO.png,Nulo
157,"{'CA': 3, 'DS': 5, 'FC': 2, 'FD': 1, 'FF': 4, 'FS': 4, 'G': 2, 'I': 2, 'PI': 27, 'SG': 2}",71684,6,275,3,3,4.8,15.02,0.66,6.38,5,,gustavo-gomez,Gustavo Gómez,G. Gómez,Gustavo Raúl Gómez Portillo,https://s.glbimg.com/es/sde/f/2022/02/21/f210b8623194d0722dd0d76585950fb1_FORMATO.png,Suspenso
158,{},80079,6,327,1,6,0.0,2.0,0.0,0.0,0,,airton,Airton,Airton,Airton Moraes Michellon,https://s.glbimg.com/es/sde/f/2021/06/04/81208059e023912c79130d05f5ec68f0_FORMATO.png,Nulo
159,"{'A': 1, 'CA': 2, 'DS': 4, 'FC': 2, 'FF': 2, 'FS': 6, 'PI': 12}",68952,6,262,5,6,0.0,7.31,0.0,5.8,2,,marinho,Marinho,Marinho,Mário Sérgio Santos Costa,https://s.glbimg.com/es/sde/f/2022/04/25/b4786e494c8f4852f2ae91d6e0c57b2e_FORMATO.png,Nulo
160,"{'CA': 1, 'DS': 7, 'FC': 6, 'FS': 5, 'PI': 15, 'SG': 3}",104250,6,264,3,6,1.0,6.24,-0.72,3.6,6,,joao-victor,João Victor,J. Victor,João Victor da Silva Marcelino,https://s.glbimg.com/es/sde/f/2022/04/27/f3e5573d52686895a481f6eb2b0189bb_FORMATO.png,Nulo
161,"{'CA': 1, 'CV': 1, 'DS': 5, 'FC': 6, 'FD': 1, 'FS': 2, 'I': 1, 'PI': 17}",93886,6,327,4,7,0.0,0.77,0.0,0.15,4,,matheusinho,Matheusinho,Matheusinho,Matheus Leonardo Sales Cardoso,https://s.glbimg.com/es/sde/f/2022/02/24/d160f8f8c1464cbcc27b4195e6255175_FORMATO.png,Provável
162,"{'DS': 1, 'FC': 2, 'FS': 1, 'G': 1, 'PI': 3}",69034,6,264,4,5,0.0,10.81,0.0,2.93,3,,paulinho,Paulinho,Paulinho,José Paulo Bezerra Maciel Júnior,https://s.glbimg.com/es/sde/f/2022/04/27/1d79a755ea006081f316b2fad1097216_FORMATO.png,Contundido
163,"{'CA': 1, 'DS': 3, 'FC': 2, 'FF': 1, 'FS': 6, 'G': 1, 'PI': 33}",68808,6,354,2,6,8.5,6.52,1.83,2.1,5,,nino-paraiba,Nino Paraíba,N. Paraíba,Severino do Ramo Clementino da Silva,https://s.glbimg.com/es/sde/f/2022/02/22/7fc46375115ce0f0e27a2498bc10c3a2_FORMATO.png,Nulo
164,"{'A': 1, 'DS': 5, 'FD': 1, 'FF': 3, 'FS': 8, 'I': 1, 'PI': 17}",91151,6,327,5,5,0.0,9.01,0.0,5.6,3,,everaldo,Everaldo ,Everaldo ,Everaldo Silva do Nascimento,https://s.glbimg.com/es/sde/f/2022/02/25/561f3ca4238e82e1b2e1479a1a66c551_FORMATO.png,Contundido
165,"{'CA': 2, 'DS': 6, 'FC': 7, 'FD': 1, 'FF': 2, 'FS': 5, 'I': 1, 'PI': 15}",99815,6,266,4,6,2.2,5.33,-0.22,1.7,4,,arias,Arias,Arias,Jhon Adolfo Arias Andrade,https://s.glbimg.com/es/sde/f/2022/04/20/d97a4c4cc239d983ba72d755e77a671d_FORMATO.png,Nulo
166,"{'A': 1, 'CA': 2, 'DS': 2, 'FC': 6, 'FD': 1, 'FF': 1, 'FS': 5, 'G': 1, 'I': 1, 'PI': 10}",97062,6,327,4,6,-1.5,5.61,-1.29,3.0,5,,juan-ramirez,Juan Ramírez,J. Ramírez,Juan Pablo Ramírez Velásquez,https://s.glbimg.com/es/sde/f/2022/02/24/2e0263bb5e40212a4b61690039d26668_FORMATO.png,Nulo
167,{'PI': 1},90444,6,285,2,6,-0.1,5.05,-1.95,-0.1,1,,moises,Moisés,Moisés,Moisés Roberto Barbosa,https://s.glbimg.com/es/sde/f/2022/04/02/bc9c2d703de12aa0ab9a2ebf1a477872_FORMATO.png,Nulo
168,"{'DS': 3, 'FD': 1, 'FF': 1, 'FS': 2, 'FT': 1, 'G': 2, 'PI': 7}",53148,6,280,5,6,1.6,8.27,-0.28,4.15,6,,ytalo,Ytalo,Ytalo,Ytalo José Oliveira dos Santos,https://s.glbimg.com/es/sde/f/2022/05/05/c2e17a280e19cf13328cce44f755ed84_FORMATO.png,Nulo
169,"{'DS': 7, 'FC': 1, 'PI': 20, 'SG': 1}",38877,6,282,2,6,0.0,7.66,0.0,5.55,2,,mariano,Mariano,Mariano,Mariano Ferreira Filho,https://s.glbimg.com/es/sde/f/2021/05/02/cefb911612e5a3e04586a326c9c8647b_FORMATO.png,Nulo
170,"{'FC': 4, 'FD': 1, 'FS': 3, 'I': 1, 'PI': 11}",72524,6,290,5,6,-0.5,3.49,-0.28,0.08,4,,nicolas,Nicolas,Nicolas,Nicolas Godinho Johann,https://s.glbimg.com/es/sde/f/2022/03/10/28a598dad4f678bae3aec06052037f1c_FORMATO.png,Nulo
