,atleta_id,apelido,clube_id,xG_total,shots_total,jogos_num,goals_total,xG_per_match,xG_per_shot,shots_per_goal,clube,eficiência
207,107750,Vanderson,284,0.9511753459116346,15,9,2,0.10568614954573717,0.06341168972744231,7.5,Grêmio,1.0488246540883654
208,104521,Vinícius Zanocelo,277,0.9501401038149533,12,8,0,0.11876751297686916,0.07917834198457945,inf,Santos,-0.9501401038149533
209,77544,Jorginho,354,0.9469791685656743,8,7,1,0.1352827383665249,0.11837239607070929,8.0,Ceará,0.05302083143432568
210,70986,Léo Cittadini,293,0.9454673386403408,13,10,0,0.09454673386403409,0.07272825681848775,inf,Athlético-PR,-0.9454673386403408
211,96652,Allan,282,0.9415168799436024,20,12,0,0.0784597399953002,0.04707584399718012,inf,Atlético-MG,-0.9415168799436024
212,70523,Zárate,327,0.9396120801639496,14,6,1,0.15660201336065827,0.06711514858313926,14.0,América-MG,0.06038791983605041
213,71691,Óscar Ruíz,265,0.9303943313780492,8,5,0,0.18607886627560982,0.11629929142225615,inf,Bahia,-0.9303943313780492
214,103767,Gabriel Menino,275,0.9241051233607284,13,8,2,0.11551314042009105,0.0710850094892868,6.5,Palmeiras,1.0758948766392717
215,80583,Lucas Lima,356,0.923566954984373,11,5,1,0.18471339099687462,0.08396063227130664,11.0,Fortaleza,0.07643304501562698
216,107498,André,266,0.9152042799974449,12,8,1,0.11440053499968061,0.07626702333312041,12.0,Fluminense,0.08479572000255509
217,82640,Paulinho Moccelin,292,0.9142749389126575,13,10,2,0.09142749389126575,0.07032884145481981,6.5,Sport,1.0857250610873423
218,87470,Thaciano,265,0.9107133700657553,8,4,0,0.22767834251643881,0.11383917125821941,inf,Bahia,-0.9107133700657553
219,83528,Léo Pereira,262,0.9039105435224498,8,5,0,0.18078210870448996,0.11298881794030623,inf,Flamengo,-0.9039105435224498
220,104519,Camilo,1371,0.8944496816148199,10,8,0,0.11180621020185248,0.08944496816148198,inf,Cuiabá,-0.8944496816148199
221,93790,Marlon Freitas,373,0.8818840953304291,9,7,2,0.1259834421900613,0.09798712170338102,4.5,Atlético-GO,1.1181159046695708
222,106826,Danilo Gomes,1371,0.8723406854820822,11,8,0,0.10904258568526028,0.07930369868018929,inf,Cuiabá,-0.8723406854820822
223,73465,Luccas Claro,266,0.868052943966872,6,5,0,0.1736105887933744,0.14467549066114535,inf,Fluminense,-0.868052943966872
224,97145,Villasanti,284,0.8657314408165737,11,7,1,0.12367592011665339,0.07870285825605215,11.0,Grêmio,0.13426855918342628
225,80692,Luan,275,0.8615657483130506,6,5,1,0.1723131496626101,0.14359429138550842,6.0,Palmeiras,0.13843425168694945
226,38648,Hernanes,292,0.8550665446302985,15,8,0,0.10688331807878731,0.05700443630868657,inf,Sport,-0.8550665446302985
227,102464,Kelvyn,354,0.8465113607888527,10,7,1,0.12093019439840753,0.08465113607888528,10.0,Ceará,0.1534886392111473
228,89274,Andreas Pereira,262,0.8402231091360636,16,9,2,0.0933581232373404,0.05251394432100397,8.0,Flamengo,1.1597768908639363
229,68770,Camacho,277,0.8368688647542948,10,9,0,0.09298542941714387,0.08368688647542948,inf,Santos,-0.8368688647542948
230,85931,Hyoran,282,0.8367775030337368,12,7,0,0.11953964329053382,0.06973145858614473,inf,Atlético-MG,-0.8367775030337368
231,106002,Johnny,285,0.8315549280130574,8,8,0,0.10394436600163218,0.10394436600163218,inf,Internacional,-0.8315549280130574
232,109588,Gabriel Pereira,264,0.8283688118878841,9,7,2,0.11833840169826916,0.09204097909865379,4.5,Corinthians,1.1716311881121158
233,94288,Lima,315,0.8240534850093432,8,5,0,0.16481069700186862,0.1030066856261679,inf,Chapecoense,-0.8240534850093432
234,73800,Rodrigo Caio,262,0.820222783996168,5,3,0,0.27340759466538933,0.1640445567992336,inf,Flamengo,-0.820222783996168
235,79334,Ricardo Silva,327,0.7951160637162789,8,6,0,0.13251934395271314,0.09938950796453486,inf,América-MG,-0.7951160637162789
236,110303,Igor Torres,356,0.7900474843135461,11,7,3,0.11286392633050658,0.07182249857395874,3.6666666666666665,Fortaleza,2.209952515686454
237,42135,Willian,264,0.7887914153601945,7,3,0,0.2629304717867315,0.11268448790859921,inf,Corinthians,-0.7887914153601945
238,93797,Marcinho,293,0.7882851071583155,11,9,1,0.08758723412870172,0.07166228246893777,11.0,Athlético-PR,0.21171489284168454
239,70666,Marllon,1371,0.7756352106727096,6,6,1,0.12927253511211825,0.12927253511211825,6.0,Cuiabá,0.22436478932729043
240,86864,Marlon ,327,0.7752649399707009,14,9,1,0.08614054888563344,0.05537606714076435,14.0,América-MG,0.2247350600292991
241,105889,Geovane,327,0.7747283972921692,9,4,1,0.1936820993230423,0.08608093303246325,9.0,América-MG,0.22527160270783075
242,42140,Felipe Santana,315,0.7719005113141851,9,6,0,0.12865008521903085,0.0857667234793539,inf,Chapecoense,-0.7719005113141851
243,68808,Nino Paraíba,265,0.7716706463173167,15,11,0,0.07015187693793788,0.05144470975448778,inf,Bahia,-0.7716706463173167
244,78605,Gabriel,264,0.755047819826833,9,7,0,0.10786397426097614,0.08389420220298144,inf,Corinthians,-0.755047819826833
245,62130,William Matheus,286,0.7525310834704787,7,6,1,0.1254218472450798,0.10750444049578267,7.0,Juventude,0.2474689165295213
246,90917,Carlos Eduardo,293,0.7496781299588073,11,7,0,0.10709687570840105,0.06815255726898249,inf,Athlético-PR,-0.7496781299588073
247,100848,Luan Cândido,280,0.7491001527337886,14,7,2,0.10701430753339837,0.053507153766699185,7.0,Bragantino,1.2508998472662114
248,99253,Chico,292,0.735769689325624,7,4,1,0.183942422331406,0.1051099556179463,7.0,Sport,0.26423031067437597
249,101484,Thonny Anderson,265,0.726039171942609,7,6,0,0.1210065286571015,0.10371988170608701,inf,Bahia,-0.726039171942609
250,92182,Juninho,265,0.7224511611004446,7,5,0,0.14449023222008892,0.10320730872863494,inf,Bahia,-0.7224511611004446
251,101715,Alerrandro,280,0.7147939445184265,11,8,4,0.08934924306480331,0.06498126768349331,2.75,Bragantino,3.2852060554815736
252,86391,Sander,292,0.7043279615608129,9,7,1,0.10061828022297327,0.07825866239564588,9.0,Sport,0.2956720384391871
253,86686,Tchê Tchê,282,0.7030998644754443,16,12,1,0.05859165537295369,0.043943741529715266,16.0,Atlético-MG,0.29690013552455574
254,98740,Fernando Pacheco,286,0.7008131630691086,5,5,0,0.14016263261382172,0.14016263261382172,inf,Juventude,-0.7008131630691086
255,92193,Ravanelli,315,0.6941087019891288,17,8,1,0.0867635877486411,0.04082992364641934,17.0,Chapecoense,0.3058912980108712
256,78478,Willian Arão,262,0.6904621474808744,8,6,1,0.11507702458014574,0.0863077684351093,8.0,Flamengo,0.3095378525191256
257,94968,Juninho Capixaba,265,0.6884561586526313,13,9,0,0.07649512873918125,0.05295816605020241,inf,Bahia,-0.6884561586526313
258,91573,Arboleda,276,0.687943209515945,8,5,1,0.137588641903189,0.08599290118949313,8.0,São Paulo,0.312056790484055
259,97867,Léo Ortiz,280,0.6862176838352384,7,5,0,0.13724353676704767,0.09803109769074835,inf,Bragantino,-0.6862176838352384
260,106822,Rodrigo Nestor,276,0.6833469720288674,13,11,0,0.06212245200262431,0.05256515169452826,inf,São Paulo,-0.6833469720288674
261,109573,Martinelli,266,0.6827846363315516,11,8,0,0.08534807954144395,0.0620713305755956,inf,Fluminense,-0.6827846363315516
262,71602,João Paulo,327,0.6784626941112477,9,9,1,0.07538474379013864,0.07538474379013864,9.0,América-MG,0.3215373058887523
263,91733,Felipe,356,0.6780829506736759,10,7,0,0.09686899295338226,0.06780829506736759,inf,Fortaleza,-0.6780829506736759
264,108713,Galeano,276,0.6722214884177501,6,5,0,0.13444429768355,0.11203691473629168,inf,São Paulo,-0.6722214884177501
265,89637,Thiago Maia,262,0.6710258530252505,10,5,1,0.1342051706050501,0.06710258530252505,10.0,Flamengo,0.32897414697474947
266,78580,Jonathan Cafu,1371,0.670402674282191,5,4,2,0.16760066857054776,0.1340805348564382,2.5,Cuiabá,1.3295973257178089
267,82276,Marcelo Toscano,327,0.6676085685192612,7,7,0,0.09537265264560875,0.09537265264560875,inf,América-MG,-0.6676085685192612
268,78497,Arnaldo,373,0.6661075055316051,6,4,0,0.16652687638290128,0.11101791758860086,inf,Atlético-GO,-0.6661075055316051
269,111361,Cristiano,292,0.6641844961813834,4,2,0,0.3320922480906917,0.16604612404534586,inf,Sport,-0.6641844961813834
270,86841,Boschilia,285,0.6613524080026368,13,9,0,0.07348360088918188,0.050873262154048984,inf,Internacional,-0.6613524080026368
271,103695,Jadsom Silva,280,0.660720309061305,10,8,1,0.08259003863266312,0.0660720309061305,10.0,Bragantino,0.33927969093869503
272,81585,Fernando Canesin,293,0.6606112750918147,4,4,1,0.16515281877295368,0.16515281877295368,4.0,Athlético-PR,0.3393887249081853
273,90700,Anderson Jesus,327,0.6543376602815141,5,5,0,0.1308675320563028,0.1308675320563028,inf,América-MG,-0.6543376602815141
274,84523,Romarinho,356,0.6500478064421292,10,9,0,0.07222753404912546,0.06500478064421292,inf,Fortaleza,-0.6500478064421292
275,79113,Víctor Cuesta,285,0.6500218533671431,9,7,0,0.09286026476673473,0.07222465037412701,inf,Internacional,-0.6500218533671431
276,91639,Igor Cariús,373,0.6486452401893168,9,9,1,0.07207169335436853,0.07207169335436853,9.0,Atlético-GO,0.3513547598106832
277,103764,Gabriel Veron,275,0.6471897338866722,3,2,0,0.3235948669433361,0.2157299112955574,inf,Palmeiras,-0.6471897338866722
278,38909,Diego,262,0.6384228294337939,9,7,0,0.09120326134768485,0.07093586993708821,inf,Flamengo,-0.6384228294337939
279,107754,Guilherme Pato,1371,0.6351579139014248,7,4,0,0.1587894784753562,0.09073684484306069,inf,Cuiabá,-0.6351579139014248
280,107203,Max,1371,0.6270639699358642,7,4,1,0.15676599248396605,0.08958056713369489,7.0,Cuiabá,0.3729360300641358
281,100761,Liziero,276,0.6260869620246604,12,9,1,0.06956521800274004,0.05217391350205503,12.0,São Paulo,0.3739130379753396
282,92630,Claudinho,280,0.625150037547434,8,3,0,0.20838334584914467,0.07814375469342925,inf,Bragantino,-0.625150037547434
283,72007,Uillian Correia,1371,0.6168968458934926,7,6,1,0.10281614098224877,0.08812812084192752,7.0,Cuiabá,0.3831031541065074
284,74069,Matheus Barbosa,373,0.6141117609049553,7,4,1,0.15352794022623883,0.08773025155785076,7.0,Atlético-GO,0.38588823909504466
285,91689,Matheus Jussa,356,0.6132378102282919,9,8,0,0.07665472627853649,0.06813753446981022,inf,Fortaleza,-0.6132378102282919
286,109497,Marcos Leonardo,277,0.6120302758839582,6,5,1,0.12240605517679164,0.1020050459806597,6.0,Santos,0.3879697241160418
287,102909,Luan,276,0.6067631854214096,9,6,0,0.10112719757023493,0.06741813171348995,inf,São Paulo,-0.6067631854214096
288,100742,Matheus Henrique,284,0.5984956299104893,8,6,1,0.09974927165174823,0.07481195373881117,8.0,Grêmio,0.4015043700895107
289,91203,Éder,373,0.5974181509641558,5,5,0,0.11948363019283118,0.11948363019283118,inf,Atlético-GO,-0.5974181509641558
290,90061,Bruno Pacheco,354,0.5899928638066856,6,5,0,0.11799857276133711,0.09833214396778094,inf,Ceará,-0.5899928638066856
291,42500,Fagner,264,0.5776272208294198,10,10,0,0.057762722082941975,0.057762722082941975,inf,Corinthians,-0.5776272208294198
292,99815,Arias,266,0.5770816429816111,5,3,1,0.19236054766053703,0.11541632859632223,5.0,Fluminense,0.42291835701838887
293,98945,Derlan,315,0.5753279166594593,5,3,1,0.19177597221981976,0.11506558333189185,5.0,Chapecoense,0.42467208334054074
294,60852,Uendel,1371,0.5724528036426821,7,7,0,0.08177897194895459,0.08177897194895459,inf,Cuiabá,-0.5724528036426821
295,71695,Montenegro,373,0.5607463612868515,5,5,1,0.1121492722573703,0.1121492722573703,5.0,Atlético-GO,0.4392536387131485
296,61141,Ligger,265,0.5591376147927452,3,2,0,0.2795688073963726,0.18637920493091506,inf,Bahia,-0.5591376147927452
297,87262,Willian Maranhão,373,0.5585633037476408,8,6,0,0.09309388395794015,0.0698204129684551,inf,Atlético-GO,-0.5585633037476408
298,70925,Wescley,286,0.5573484464845004,13,10,0,0.05573484464845004,0.04287295742188465,inf,Juventude,-0.5573484464845004
299,105175,Khellven ,293,0.5572936545349086,7,4,1,0.13932341363372716,0.07961337921927267,7.0,Athlético-PR,0.44270634546509136
300,84674,Lucas Evangelista,280,0.5551398217254037,5,3,0,0.18504660724180122,0.11102796434508073,inf,Bragantino,-0.5551398217254037
301,72362,Rodrigo Lindoso,285,0.5512245365470279,4,3,1,0.1837415121823426,0.13780613413675696,4.0,Internacional,0.44877546345297215
302,108176,Gabriel Lacerda,354,0.5421586130010388,5,5,4,0.10843172260020777,0.10843172260020777,1.25,Ceará,3.457841386998961
303,62977,Ganso,266,0.5373667781755085,6,5,0,0.1074733556351017,0.08956112969591808,inf,Fluminense,-0.5373667781755085
304,111637,Kaiky,277,0.5362889093581651,4,3,0,0.17876296978605502,0.13407222733954127,inf,Santos,-0.5362889093581651
305,86759,Luan,264,0.5356902769084609,7,6,0,0.08928171281807683,0.07652718241549442,inf,Corinthians,-0.5356902769084609
306,38231,Diego Tardelli,277,0.5318924657361286,5,3,1,0.17729748857870953,0.10637849314722572,5.0,Santos,0.4681075342638714
307,110687,Vinícius Mello,285,0.5316932906669949,4,3,0,0.1772310968889983,0.13292332266674872,inf,Internacional,-0.5316932906669949
308,63110,Alan Ruschel,327,0.5162331195878928,6,4,0,0.1290582798969732,0.08603885326464879,inf,América-MG,-0.5162331195878928
309,87225,Pedro Henrique,293,0.5152160428479119,4,4,0,0.12880401071197797,0.12880401071197797,inf,Athlético-PR,-0.5152160428479119
310,87342,Kannemann,284,0.5094386944643381,4,4,0,0.12735967361608452,0.12735967361608452,inf,Grêmio,-0.5094386944643381
311,91856,Hayner,292,0.5039216996972434,7,5,0,0.10078433993944869,0.07198881424246335,inf,Sport,-0.5039216996972434
312,102302,Rafael Elias,1371,0.5033302836982628,4,3,1,0.16777676123275428,0.1258325709245657,4.0,Cuiabá,0.4966697163017372
313,38545,Felipe Melo,275,0.5029419397431523,6,4,1,0.12573548493578807,0.08382365662385871,6.0,Palmeiras,0.49705806025684773
314,105901,Edson,265,0.5010289566571733,4,2,0,0.25051447832858664,0.12525723916429332,inf,Bahia,-0.5010289566571733
315,81898,Osman,1371,0.4977070020267752,6,4,0,0.1244267505066938,0.08295116700446253,inf,Cuiabá,-0.4977070020267752
316,84791,Kenedy,262,0.49600079756397336,7,4,1,0.12400019939099334,0.07085725679485334,7.0,Flamengo,0.5039992024360267
317,78855,Thiago Santos,284,0.48790365044100437,4,4,1,0.12197591261025109,0.12197591261025109,4.0,Grêmio,0.5120963495589956
318,90444,Moisés,285,0.48423460207708235,10,8,0,0.060529325259635294,0.048423460207708234,inf,Internacional,-0.48423460207708235
319,68727,Dodô,282,0.4836228244117828,6,5,0,0.09672456488235656,0.08060380406863046,inf,Atlético-MG,-0.4836228244117828
320,101716,Bruninho,286,0.4832140858908242,7,3,0,0.16107136196360808,0.06903058369868917,inf,Juventude,-0.4832140858908242
321,91708,Nino,266,0.47872565588786176,3,3,2,0.15957521862928725,0.15957521862928725,1.5,Fluminense,1.5212743441121384
322,110568,Palacios,285,0.45846425480043507,5,5,0,0.09169285096008702,0.09169285096008702,inf,Internacional,-0.45846425480043507
323,38750,Filipe Luís,262,0.4562261237698181,5,5,0,0.09124522475396361,0.09124522475396361,inf,Flamengo,-0.4562261237698181
324,99151,Jordan,315,0.4506521694869684,4,4,0,0.1126630423717421,0.1126630423717421,inf,Chapecoense,-0.4506521694869684
325,82407,Chico,286,0.44917373132271887,7,7,0,0.06416767590324556,0.06416767590324556,inf,Juventude,-0.44917373132271887
326,37674,Wagner,286,0.44582981593793114,5,4,2,0.11145745398448278,0.08916596318758623,2.5,Juventude,1.5541701840620687
327,90715,Luiz Fernando ,284,0.4421092212165545,4,4,0,0.11052730530413862,0.11052730530413862,inf,Grêmio,-0.4421092212165545
328,63172,Paulão,1371,0.44205287732026066,5,4,0,0.11051321933006517,0.08841057546405214,inf,Cuiabá,-0.44205287732026066
329,86444,Pablo Dyego,373,0.4416481812707973,4,3,0,0.1472160604235991,0.11041204531769933,inf,Atlético-GO,-0.4416481812707973
330,92291,Bruno Viana,262,0.43886258494513175,3,3,0,0.1462875283150439,0.1462875283150439,inf,Flamengo,-0.43886258494513175
331,100969,Ronald,356,0.4374399601362865,5,5,0,0.0874879920272573,0.0874879920272573,inf,Fortaleza,-0.4374399601362865
332,94514,Oliveira,373,0.43605100253605145,3,3,1,0.14535033417868382,0.14535033417868382,3.0,Atlético-GO,0.5639489974639486
333,95335,Matheus Jesus,286,0.43582909031894773,11,7,0,0.06226129861699253,0.03962082639263161,inf,Juventude,-0.43582909031894773
334,102563,Kaio Nunes,315,0.43563733554657563,5,4,0,0.10890933388664391,0.08712746710931513,inf,Chapecoense,-0.43563733554657563
335,89493,Igor Rabello,282,0.4310191317543448,2,2,0,0.2155095658771724,0.2155095658771724,inf,Atlético-MG,-0.4310191317543448
336,81091,Jair,282,0.42644288760891436,3,3,1,0.14214762920297144,0.14214762920297144,3.0,Atlético-MG,0.5735571123910856
337,105585,Roni,264,0.4245349384935855,7,6,1,0.07075582308226425,0.0606478483562265,7.0,Corinthians,0.5754650615064145
338,100842,Ruan,284,0.42162585843177147,3,3,0,0.14054195281059048,0.14054195281059048,inf,Grêmio,-0.42162585843177147
339,38141,Miranda,276,0.41683413973297123,3,3,0,0.13894471324432375,0.13894471324432375,inf,São Paulo,-0.41683413973297123
340,73384,Samuel Xavier,266,0.41541678441560886,5,4,0,0.10385419610390222,0.08308335688312177,inf,Fluminense,-0.41541678441560886
341,107093,Luciano Juba,292,0.4084052765319865,6,4,0,0.10210131913299662,0.06806754608866442,inf,Sport,-0.4084052765319865
342,95466,Igor Vinícius,276,0.4003972021607093,6,6,0,0.06673286702678488,0.06673286702678488,inf,São Paulo,-0.4003972021607093
343,70784,Joao Rojas,276,0.39729995030812837,3,3,0,0.1324333167693761,0.1324333167693761,inf,São Paulo,-0.39729995030812837
344,90012,Velázquez,277,0.39550735050383345,3,2,0,0.19775367525191673,0.1318357835012778,inf,Santos,-0.39550735050383345
345,100943,Conti,265,0.389942093011051,3,3,0,0.12998069767035034,0.12998069767035034,inf,Bahia,-0.389942093011051
346,85315,Cantillo,264,0.3897717366271521,5,4,1,0.09744293415678802,0.07795434732543041,5.0,Corinthians,0.610228263372848
347,92225,Thiago Lopes,292,0.3878875729940477,6,4,0,0.09697189324851192,0.06464792883234129,inf,Sport,-0.3878875729940477
348,104513,Abner Vinícius,293,0.38609363981113914,5,5,0,0.07721872796222783,0.07721872796222783,inf,Athlético-PR,-0.38609363981113914
349,80129,Jadson,286,0.3849318828236329,6,6,0,0.06415531380393881,0.06415531380393881,inf,Juventude,-0.3849318828236329
350,81682,Cazares,266,0.3838220391120937,7,6,1,0.06397033985201563,0.05483171987315625,7.0,Fluminense,0.6161779608879063
351,91521,Eder,276,0.38345757156850013,6,5,0,0.07669151431370003,0.0639095952614167,inf,São Paulo,-0.38345757156850013
352,98619,Kuscevic,275,0.38060861267189205,3,2,0,0.19030430633594603,0.12686953755729735,inf,Palmeiras,-0.38060861267189205
353,95058,Moraes,277,0.3778521845765048,6,4,0,0.0944630461441262,0.06297536409608413,inf,Santos,-0.3778521845765048
354,87009,Nathan,282,0.3647642987933303,6,5,1,0.07295285975866606,0.06079404979888838,6.0,Atlético-MG,0.6352357012066697
355,104649,Heitor,285,0.36112318540960503,10,7,0,0.05158902648708643,0.0361123185409605,inf,Internacional,-0.36112318540960503
356,107898,Felipe Felício,282,0.35982549567072286,2,2,0,0.17991274783536143,0.17991274783536143,inf,Atlético-MG,-0.35982549567072286
357,79035,Luiz Felipe,277,0.3540157948346422,3,3,0,0.11800526494488073,0.11800526494488073,inf,Santos,-0.3540157948346422
358,77570,Auremir,1371,0.35401006354407283,6,6,0,0.059001677257345474,0.059001677257345474,inf,Cuiabá,-0.35401006354407283
359,69014,Manoel,266,0.35367084073652655,2,2,0,0.17683542036826327,0.17683542036826327,inf,Fluminense,-0.35367084073652655
360,95556,Raniele,265,0.35319162147704086,6,5,0,0.07063832429540817,0.058865270246173475,inf,Bahia,-0.35319162147704086
361,80853,Pedro Geromel,284,0.34599081024788253,3,3,0,0.11533027008262751,0.11533027008262751,inf,Grêmio,-0.34599081024788253
362,106824,Welington ,276,0.3450518012622009,5,5,0,0.06901036025244019,0.06901036025244019,inf,São Paulo,-0.3450518012622009
363,106371,Jhonata Robert,284,0.34386133386691864,4,2,0,0.17193066693345932,0.08596533346672966,inf,Grêmio,-0.34386133386691864
364,70132,Alan Santos,315,0.3429898477307919,4,4,0,0.08574746193269797,0.08574746193269797,inf,Chapecoense,-0.3429898477307919
365,98529,Pedro Naressi,354,0.3427510973311593,3,1,0,0.3427510973311593,0.11425036577705311,inf,Ceará,-0.3427510973311593
366,112708,Zé Vitor,327,0.334642549206164,3,2,0,0.167321274603082,0.11154751640205467,inf,América-MG,-0.334642549206164
367,98289,Churín,284,0.3314639272110602,2,1,0,0.3314639272110602,0.1657319636055301,inf,Grêmio,-0.3314639272110602
368,97133,Dudu,373,0.32625171788285523,3,3,0,0.1087505726276184,0.1087505726276184,inf,Atlético-GO,-0.32625171788285523
369,110995,Pedrinho,293,0.32514251457509585,2,2,0,0.16257125728754793,0.16257125728754793,inf,Athlético-PR,-0.32514251457509585
370,114335,Jader,293,0.32477435493104884,6,4,0,0.08119358873276221,0.054129059155174804,inf,Athlético-PR,-0.32477435493104884
371,50645,Eduardo,327,0.3216800570747408,3,3,0,0.10722668569158027,0.10722668569158027,inf,América-MG,-0.3216800570747408
372,84382,Danilo Barcelos,266,0.3213321126436538,5,3,0,0.10711070421455127,0.06426642252873076,inf,Fluminense,-0.3213321126436538
373,101885,Toró,373,0.31889736038993594,2,2,0,0.15944868019496797,0.15944868019496797,inf,Atlético-GO,-0.31889736038993594
374,106082,Ewerthon,292,0.3176667304895583,4,3,0,0.10588891016318609,0.07941668262238957,inf,Sport,-0.3176667304895583
375,106704,Carlos Alberto,327,0.31692233833844846,3,3,1,0.10564077944614948,0.10564077944614948,3.0,América-MG,0.6830776616615515
376,101596,Vitor Gabriel,262,0.3146900338418521,3,2,0,0.15734501692092606,0.10489667794728404,inf,Flamengo,-0.3146900338418521
377,70916,Diogo Barbosa,284,0.31331743139346335,2,2,0,0.15665871569673168,0.15665871569673168,inf,Grêmio,-0.31331743139346335
378,108712,Gustavo Maia,285,0.31286941547399183,3,3,1,0.10428980515799728,0.10428980515799728,3.0,Internacional,0.6871305845260082
379,96382,Quintero,286,0.31249136807981903,3,3,0,0.10416378935993968,0.10416378935993968,inf,Juventude,-0.31249136807981903
380,109461,Calebe,282,0.3121923617788125,4,4,0,0.07804809044470312,0.07804809044470312,inf,Atlético-MG,-0.3121923617788125
381,68773,Henrique Almeida,315,0.3108430382286353,2,1,0,0.3108430382286353,0.15542151911431765,inf,Chapecoense,-0.3108430382286353
382,114473,Gabriel Santos,354,0.3083513794246691,2,2,0,0.15417568971233456,0.15417568971233456,inf,Ceará,-0.3083513794246691
383,110948,Wendson,354,0.3073564460855934,2,1,1,0.3073564460855934,0.1536782230427967,2.0,Ceará,0.6926435539144066
384,102292,Marquinhos,264,0.30621997888038677,4,4,0,0.07655499472009669,0.07655499472009669,inf,Corinthians,-0.30621997888038677
385,101595,Luiz Henrique,356,0.3047781756693223,3,3,0,0.10159272522310743,0.10159272522310743,inf,Fortaleza,-0.3047781756693223
386,91251,Rodrigues,284,0.2996154580050025,3,2,0,0.14980772900250125,0.09987181933500083,inf,Grêmio,-0.2996154580050025
387,111688,Matheus Cadorini,285,0.2955475476425542,2,1,1,0.2955475476425542,0.1477737738212771,2.0,Internacional,0.7044524523574458
388,83772,Neilton,292,0.29056039300148956,2,2,0,0.14528019650074478,0.14528019650074478,inf,Sport,-0.29056039300148956
389,105102,Campaz,284,0.2899387958463149,8,4,0,0.07248469896157872,0.03624234948078936,inf,Grêmio,-0.2899387958463149
390,73620,Bruno Alves,276,0.2894425761286,2,2,0,0.1447212880643,0.1447212880643,inf,São Paulo,-0.2894425761286
391,89343,Júnior Tavares,292,0.28540556730925704,4,4,0,0.07135139182731426,0.07135139182731426,inf,Sport,-0.28540556730925704
392,94297,William Oliveira,354,0.2850695782377698,2,1,0,0.2850695782377698,0.1425347891188849,inf,Ceará,-0.2850695782377698
393,97780,Dawhan,286,0.2846514493784293,4,3,2,0.09488381645947642,0.07116286234460732,2.0,Juventude,1.7153485506215707
394,81776,Bruno Nazário,327,0.2807293771390117,2,2,0,0.14036468856950585,0.14036468856950585,inf,América-MG,-0.2807293771390117
395,38229,Fábio Santos,264,0.279592575631605,5,5,1,0.055918515126321,0.055918515126321,5.0,Corinthians,0.720407424368395
396,79701,Lucas Silva,284,0.2770359484000828,7,7,0,0.039576564057154685,0.039576564057154685,inf,Grêmio,-0.2770359484000828
397,82634,Matheus Galdezani,265,0.27451484876651233,7,4,0,0.06862871219162808,0.03921640696664462,inf,Bahia,-0.27451484876651233
398,86143,Wanderson,373,0.2729274382098391,2,2,0,0.13646371910491956,0.13646371910491956,inf,Atlético-GO,-0.2729274382098391
399,52253,Réver,282,0.27129445530968316,2,2,0,0.13564722765484158,0.13564722765484158,inf,Atlético-MG,-0.27129445530968316
400,69345,Isla,262,0.26552285906919953,1,1,0,0.26552285906919953,0.26552285906919953,inf,Flamengo,-0.26552285906919953
401,38315,Jadson,293,0.2649823893517966,2,1,0,0.2649823893517966,0.1324911946758983,inf,Athlético-PR,-0.2649823893517966
402,80393,Fabinho,354,0.26299584132982323,4,4,1,0.06574896033245581,0.06574896033245581,4.0,Ceará,0.7370041586701768
403,72951,Mercado,285,0.2624473511842118,2,2,1,0.1312236755921059,0.1312236755921059,2.0,Internacional,0.7375526488157882
404,71113,Felipe Baxola,315,0.2605204296143423,5,4,0,0.06513010740358557,0.05210408592286846,inf,Chapecoense,-0.2605204296143423
405,63013,Marcos Rocha,275,0.25826306512022257,3,2,0,0.12913153256011128,0.08608768837340752,inf,Palmeiras,-0.25826306512022257
406,101717,Marrony,282,0.25257129568153364,1,1,0,0.25257129568153364,0.25257129568153364,inf,Atlético-MG,-0.25257129568153364
407,102292,Marquinhos,292,0.2521237333156801,2,2,0,0.12606186665784005,0.12606186665784005,inf,Sport,-0.2521237333156801
408,104625,Weverton,280,0.25155871167104477,4,4,1,0.06288967791776119,0.06288967791776119,4.0,Bragantino,0.7484412883289553
409,86797,Raniel,277,0.25150160898200224,3,2,1,0.12575080449100112,0.08383386966066741,3.0,Santos,0.7484983910179978
410,42222,Osvaldo,356,0.24931898612298786,3,2,0,0.12465949306149393,0.08310632870766262,inf,Fortaleza,-0.24931898612298786
411,91242,Leandro Barcia,292,0.2487016858963218,3,3,1,0.0829005619654406,0.0829005619654406,3.0,Sport,0.7512983141036782
412,95770,Vitinho,280,0.2482111719463213,2,2,0,0.12410558597316065,0.12410558597316065,inf,Bragantino,-0.2482111719463213
413,104593,Darlan,284,0.246922744858005,5,4,0,0.06173068621450125,0.049384548971601,inf,Grêmio,-0.246922744858005
414,109246,Kawê,327,0.24340800763172327,2,1,0,0.24340800763172327,0.12170400381586163,inf,América-MG,-0.24340800763172327
415,105909,Vinicius Mingotti,293,0.2420466845730725,1,1,0,0.2420466845730725,0.2420466845730725,inf,Athlético-PR,-0.2420466845730725
416,104994,Wagner Leonardo,277,0.24013365273947074,2,1,1,0.24013365273947074,0.12006682636973537,2.0,Santos,0.7598663472605293
417,86519,Everton Felipe,292,0.23600327487748482,5,4,0,0.059000818719371205,0.04720065497549696,inf,Sport,-0.23600327487748482
