Codigo,Lance,Nome,Ocorrencia,PosicaoLance,TempoPartida,TimestampStr,atleta_id,apelido,sigla,posicao_id,match_id,tempo,tempo_2,clube_id,Codigo_SCT,match_id_sct,rodada_id,Torneio,Edicao,adversario_id,home_dummy,CampoPosicaoX,CampoPosicaoY,ContraAtaque,Metros,TravePosicaoX,TravePosicaoY,Goal,header,goal_x_px,goal_y_px,field_x_px,field_y_px,goal_x_metros,goal_y_metros,field_x_metros,field_y_metros,Center_dist,xG_angle_radians,xG_angle_degrees,xG_vertical_angle_radians,xG_vertical_angle_degrees,Timestamp,year,month,day,xG
20,Finalização,Dentro Área Fora,PT31M45S,35,2,2023-11-05T20:08:25,101027,Diego,VOL,2,302768.0,31:45,20:08:25,290,20.0,16097.0,32,Brasileiro,2023.0,294,0.0,601.0,99.0,0,15.0,539.0,199.0,0,0,539.0,199.0,601.0,99.0,14.721940298507464,4.760392156862745,48.58830845771145,16.176470588235293,15.0,0.045352911135030795,2.5985303966691404,0.35367802739533677,20.264258276265107,2023-11-05 20:08:25,2023,11,5,0.0013087764382362366
20,Finalização,Dentro Área Fora,PT51M30S,34,2,2023-11-05T20:28:14,107554,Natanael,LAD,2,302768.0,51:30,20:28:14,294,20.0,16097.0,32,Brasileiro,2023.0,290,1.0,546.0,26.0,0,5.0,564.0,207.0,0,0,564.0,207.0,546.0,26.0,15.404776119402985,4.951764705882353,44.14179104477612,4.248366013071895,5.0,0.01592064106813093,0.9121855403465533,0.35175734282913,20.15421115684554,2023-11-05 20:28:14,2023,11,5,0.0014033046318218112
20,Finalização,Dentro Área Fora,PT8M36S,32,1,2023-11-06T19:10:21,108946,Victor Sá,ATA,10,302762.0,08:36,19:10:21,263,20.0,16099.0,32,Brasileiro,2023.0,267,0.0,235.0,71.0,0,10.0,164.0,259.0,0,0,164.0,259.0,235.0,71.0,4.4794029850746275,6.195686274509804,18.998756218905474,11.601307189542483,10.0,0.1743437593995913,9.989161598040857,1.006318794232546,57.657819754218814,2023-11-06 19:10:21,2023,11,6,0.0013472383143380284
21,Finalização,Dentro Área Bloqueado,PT14M20S,35,1,2023-11-06T19:16:04,101002,Júnior Santos,ATA,10,302762.0,14:20,19:16:04,263,21.0,16099.0,32,Brasileiro,2023.0,267,0.0,569.0,96.0,0,15.0,0.0,0.0,0,0,0.0,0.0,569.0,96.0,0.0,0.0,46.00124378109453,15.686274509803923,15.0,0.04884760785179094,2.7987617692177222,0.0,0.0,2023-11-06 19:16:04,2023,11,6,0.001306832768023014
1,Finalização,Fora da Área Bloqueado,PT14M27S,27,1,2023-11-06T19:16:01,108946,Victor Sá,ATA,10,302762.0,14:27,19:16:01,263,1.0,16099.0,32,Brasileiro,2023.0,267,0.0,345.0,202.0,0,25.0,0.0,0.0,0,0,0.0,0.0,345.0,202.0,0.0,0.0,27.89179104477612,33.00653594771242,25.0,0.12958763114120203,7.424824341488952,0.0,0.0,2023-11-06 19:16:01,2023,11,6,0.0013089684071019292
23,Finalização,Fora da Área Gol,PT28M18S,28,1,2023-11-06T19:31:40,93716,Paulo Henrique,LAD,2,302762.0,28:18,19:31:40,267,23.0,16099.0,32,Brasileiro,2023.0,263,1.0,401.0,153.0,0,20.0,485.0,277.0,1,0,485.0,277.0,401.0,153.0,13.247014925373135,6.626274509803921,32.419154228855724,25.0,20.0,0.10962688392437268,6.281157770037126,0.5189240400773999,29.7321573843126,2023-11-06 19:31:40,2023,11,6,0.00477463798597455
13,Finalização,Fora da Área Defendido,PT36M42S,28,1,2023-11-06T19:38:15,93716,Paulo Henrique,LAD,2,302762.0,36:42,19:38:15,267,13.0,16099.0,32,Brasileiro,2023.0,263,1.0,391.0,145.0,0,20.0,312.0,276.0,0,0,312.0,276.0,391.0,145.0,8.52179104477612,6.602352941176471,31.610696517412936,23.69281045751634,20.0,0.11162845194223965,6.395839169869269,0.724250000748147,41.49646835521554,2023-11-06 19:38:15,2023,11,6,0.008035118691623211
18,Finalização Cabeça,Grande Área Para Fora,PT47M21S,33,1,2023-11-06T19:48:57,126182,Paulinho,MEC,9,302762.0,47:21,19:48:57,267,18.0,16099.0,32,Brasileiro,2023.0,263,1.0,324.0,46.0,0,10.0,228.0,216.0,0,1,228.0,216.0,324.0,46.0,6.227462686567165,5.167058823529412,26.194029850746272,7.516339869281046,10.0,0.07530654290791415,4.314747078344323,0.7583777142101835,43.45184230102203,2023-11-06 19:48:57,2023,11,6,0.0022102082148194313
21,Finalização,Dentro Área Bloqueado,PT1M4S,34,2,2023-11-06T20:08:45,98280,Bastos,ZAD,3,302762.0,01:04,20:08:45,263,21.0,16099.0,32,Brasileiro,2023.0,267,0.0,469.0,45.0,0,10.0,0.0,0.0,0,0,0.0,0.0,469.0,45.0,0.0,0.0,37.91666666666667,7.352941176470589,10.0,0.03639191922834581,2.0851033801652026,0.0,0.0,2023-11-06 20:08:45,2023,11,6,0.0013325904728844762
10,Finalização,Dentro Área Defendido,PT3M36S,33,2,2023-11-06T20:14:11,106199,Gabriel Pec,ATA,9,302762.0,03:36,20:14:11,267,10.0,16099.0,32,Brasileiro,2023.0,263,1.0,310.0,110.0,0,15.0,297.0,276.0,0,0,297.0,276.0,310.0,110.0,8.112089552238807,6.602352941176471,25.06218905472637,17.973856209150327,15.0,0.13938857540307792,7.986377082937403,0.7487653441734022,42.90109406679645,2023-11-06 20:14:11,2023,11,6,0.0015663234516978264
18,Finalização Cabeça,Grande Área Para Fora,PT19M58S,33,2,2023-11-06T21:38:26,101002,Júnior Santos,ATA,10,302762.0,19:58,21:38:26,263,18.0,16099.0,32,Brasileiro,2023.0,267,0.0,288.0,63.0,0,10.0,540.0,269.0,0,1,540.0,269.0,288.0,63.0,14.749253731343284,6.434901960784313,23.28358208955224,10.294117647058824,10.0,0.11816929985605505,6.770602149767841,0.4621650303984042,26.480105680363955,2023-11-06 21:38:26,2023,11,6,0.001387294614687562
18,Finalização Cabeça,Grande Área Para Fora,PT24M8S,34,2,2023-11-06T20:31:51,84042,Tiquinho Soares,ATA,10,302762.0,24:08,20:31:51,263,18.0,16099.0,32,Brasileiro,2023.0,267,0.0,425.0,88.0,0,15.0,188.0,269.0,0,1,188.0,269.0,425.0,88.0,5.134925373134329,6.434901960784313,34.35945273631841,14.379084967320262,15.0,0.076459043387451,4.380780491708588,0.9608192389506665,55.050887266844946,2023-11-06 20:31:51,2023,11,6,0.0015149133978411555
1,Finalização,Fora da Área Bloqueado,PT28M41S,27,2,2023-11-06T20:36:25,86686,Tchê Tchê,VOL,6,302762.0,28:41,20:36:25,263,1.0,16099.0,32,Brasileiro,2023.0,267,0.0,335.0,196.0,0,25.0,0.0,0.0,0,0,0.0,0.0,335.0,196.0,0.0,0.0,27.083333333333336,32.02614379084967,25.0,0.1334856730171769,7.64816568934757,0.0,0.0,2023-11-06 20:36:25,2023,11,6,0.0013089684071019292
21,Finalização,Dentro Área Bloqueado,PT31M42S,27,2,2023-11-06T20:40:44,107744,Praxedes,MEC,9,302762.0,31:42,20:40:44,267,21.0,16099.0,32,Brasileiro,2023.0,263,1.0,282.0,105.0,0,15.0,0.0,0.0,0,0,0.0,0.0,282.0,105.0,0.0,0.0,22.79850746268657,17.15686274509804,15.0,0.1555739338749471,8.913729813281819,0.0,0.0,2023-11-06 20:40:44,2023,11,6,0.001302541932091117
13,Finalização,Fora da Área Defendido,PT35M53S,29,2,2023-11-06T20:43:38,86686,Tchê Tchê,VOL,6,302762.0,35:53,20:43:38,263,13.0,16099.0,32,Brasileiro,2023.0,267,0.0,557.0,179.0,0,25.0,411.0,278.0,0,0,411.0,278.0,557.0,179.0,11.22582089552239,6.650196078431373,45.03109452736319,29.248366013071895,25.0,0.07446404094563043,4.2664752716739756,0.5947101608612398,34.07438225089532,2023-11-06 20:43:38,2023,11,6,0.0013085571117699146
21,Finalização,Dentro Área Bloqueado,PT38M6S,34,2,2023-11-06T20:46:04,126182,Paulinho,MEC,9,302762.0,38:06,20:46:04,267,21.0,16099.0,32,Brasileiro,2023.0,263,1.0,508.0,88.0,0,15.0,0.0,0.0,0,0,0.0,0.0,508.0,88.0,0.0,0.0,41.069651741293534,14.379084967320262,15.0,0.055925924327321165,3.20431942932352,0.0,0.0,2023-11-06 20:46:04,2023,11,6,0.0013070349814370275
1,Finalização,Fora da Área Bloqueado,PT38M44S,28,2,2023-11-06T20:47:50,110055,Segovinha,MEC,10,302762.0,38:44,20:47:50,263,1.0,16099.0,32,Brasileiro,2023.0,267,0.0,475.0,191.0,0,25.0,0.0,0.0,0,0,0.0,0.0,475.0,191.0,0.0,0.0,38.40174129353234,31.209150326797385,25.0,0.09353407000790355,5.359107452134048,0.0,0.0,2023-11-06 20:47:50,2023,11,6,0.0013057427713647485
1,Finalização,Fora da Área Bloqueado,PT39M6S,27,2,2023-11-06T20:47:18,86686,Tchê Tchê,VOL,6,302762.0,39:06,20:47:18,263,1.0,16099.0,32,Brasileiro,2023.0,267,0.0,355.0,192.0,0,25.0,0.0,0.0,0,0,0.0,0.0,355.0,192.0,0.0,0.0,28.700248756218908,31.372549019607845,25.0,0.1272777153730213,7.292475916941476,0.0,0.0,2023-11-06 20:47:18,2023,11,6,0.001350335543975234
1,Finalização,Fora da Área Bloqueado,PT39M12S,26,2,2023-11-06T20:47:11,86686,Tchê Tchê,VOL,6,302762.0,39:12,20:47:11,263,1.0,16099.0,32,Brasileiro,2023.0,267,0.0,286.0,184.0,0,25.0,0.0,0.0,0,0,0.0,0.0,286.0,184.0,0.0,0.0,23.121890547263682,30.065359477124183,25.0,0.15321427832109424,8.778531508941445,0.0,0.0,2023-11-06 20:47:11,2023,11,6,0.00130801135674119
18,Finalização Cabeça,Grande Área Para Fora,PT41M4S,34,2,2023-11-06T21:42:39,84042,Tiquinho Soares,ATA,10,302762.0,41:04,21:42:39,263,18.0,16099.0,32,Brasileiro,2023.0,267,0.0,413.0,73.0,0,10.0,572.0,268.0,0,1,572.0,268.0,413.0,73.0,15.623283582089552,6.410980392156863,33.38930348258707,11.928104575163399,10.0,0.07008814635025684,4.015754979764962,0.43815738050133746,25.104568665234346,2023-11-06 21:42:39,2023,11,6,0.0022335301619023085
20,Finalização,Dentro Área Fora,PT45M54S,34,2,2023-11-06T20:53:39,99198,Vegetti,ATA,10,302762.0,45:54,20:53:39,267,20.0,16099.0,32,Brasileiro,2023.0,263,1.0,504.0,53.0,0,10.0,337.0,121.0,0,0,337.0,121.0,504.0,53.0,9.204626865671642,2.8945098039215686,40.746268656716424,8.660130718954248,10.0,0.03679945772163746,2.1084536158199345,0.34471471468781695,19.75069828766824,2023-11-06 20:53:39,2023,11,6,0.0013325904728844762
18,Finalização Cabeça,Grande Área Para Fora,PT55S,35,1,2023-11-06T21:19:10,104257,João Lucas,LAD,2,302764.0,00:55,21:19:10,277,18.0,16100.0,32,Brasileiro,2023.0,1371,1.0,538.0,43.0,0,5.0,535.0,154.0,0,1,535.0,154.0,538.0,43.0,14.61268656716418,3.683921568627451,43.495024875621894,7.026143790849673,5.0,0.026672625706838874,1.5282288815340117,0.28027350297513454,16.05848882982253,2023-11-06 21:19:10,2023,11,6,0.0013052106369286776
20,Finalização,Dentro Área Fora,PT9M4S,34,1,2023-11-06T21:11:12,88033,Alan Empereur,ZAE,3,302764.0,09:04,21:11:12,1371,20.0,16100.0,32,Brasileiro,2023.0,277,0.0,481.0,94.0,0,15.0,355.0,135.0,0,0,355.0,135.0,481.0,94.0,9.696268656716418,3.2294117647058824,38.886815920398014,15.359477124183007,15.0,0.06472253535767652,3.708328115381109,0.3633931334952306,20.820892853310824,2023-11-06 21:11:12,2023,11,6,0.001301891403272748
10,Finalização,Dentro Área Defendido,PT14M20S,35,1,2023-11-06T21:16:50,104257,João Lucas,LAD,2,302764.0,14:20,21:16:50,277,10.0,16100.0,32,Brasileiro,2023.0,1371,1.0,581.0,91.0,0,15.0,478.0,271.0,0,0,478.0,271.0,581.0,91.0,13.05582089552239,6.482745098039215,46.97139303482587,14.869281045751634,15.0,0.04505755746531265,2.58160787793059,0.5157601226719718,29.550878270253587,2023-11-06 21:16:50,2023,11,6,0.001539223943836987
1,Finalização,Fora da Área Bloqueado,PT22M29S,28,1,2023-11-06T21:25:06,90031,Mendoza,ATA,10,302764.0,22:29,21:25:06,277,1.0,16100.0,32,Brasileiro,2023.0,1371,1.0,412.0,172.0,0,25.0,0.0,0.0,0,0,0.0,0.0,412.0,172.0,0.0,0.0,33.30845771144279,28.104575163398692,25.0,0.1086550474028583,6.225475638977677,0.0,0.0,2023-11-06 21:25:06,2023,11,6,0.0013047930551692843
20,Finalização,Dentro Área Fora,PT22M47S,33,1,2023-11-06T21:25:15,83817,Clayson,ATA,10,302764.0,22:47,21:25:15,1371,20.0,16100.0,32,Brasileiro,2023.0,277,0.0,311.0,106.0,0,15.0,547.0,199.0,0,0,547.0,199.0,311.0,106.0,14.940447761194031,4.760392156862745,25.14303482587065,17.320261437908496,15.0,0.13712778701657188,7.856843450018416,0.34891778180096533,19.991516294261878,2023-11-06 21:25:15,2023,11,6,0.0013035142328590155
20,Finalização,Dentro Área Fora,PT16M8S,35,2,2023-11-06T22:23:15,104257,João Lucas,LAD,2,302764.0,16:08,22:23:15,277,20.0,16100.0,32,Brasileiro,2023.0,1371,1.0,578.0,112.0,0,15.0,182.0,275.0,0,0,182.0,275.0,578.0,112.0,4.971044776119403,6.578431372549019,46.72885572139304,18.30065359477124,15.0,0.05342424788780128,3.060983927631716,0.9861578821286596,56.50268457953191,2023-11-06 22:23:15,2023,11,6,0.0015519727021455765
13,Finalização,Fora da Área Defendido,PT19M48S,28,2,2023-11-06T22:27:33,74187,Rincón,VOL,9,302764.0,19:48,22:27:33,277,13.0,16100.0,32,Brasileiro,2023.0,1371,1.0,422.0,169.0,0,25.0,380.0,272.0,0,0,380.0,272.0,422.0,169.0,10.379104477611941,6.506666666666667,34.116915422885576,27.61437908496732,25.0,0.10526773971392321,6.031397204489484,0.6212445105300607,35.59468849904311,2023-11-06 22:27:33,2023,11,6,0.0014928344171494246
20,Finalização,Dentro Área Fora,PT27M11S,33,2,2023-11-06T22:34:25,126216,Derik Lacerda,ATA,10,302764.0,27:11,22:34:25,1371,20.0,16100.0,32,Brasileiro,2023.0,277,0.0,271.0,40.0,0,5.0,536.0,278.0,0,0,536.0,278.0,271.0,40.0,14.64,6.650196078431373,21.909203980099505,6.5359477124183005,5.0,0.09365751618481337,5.366180397068006,0.47846134011270747,27.413815448631578,2023-11-06 22:34:25,2023,11,6,0.0018425846938043833
18,Finalização Cabeça,Grande Área Para Fora,PT30M39S,34,2,2023-11-06T22:38:33,108133,Isidro Pitta,ATA,10,302764.0,30:39,22:38:33,1371,18.0,16100.0,32,Brasileiro,2023.0,277,0.0,493.0,71.0,0,10.0,194.0,225.0,0,1,194.0,225.0,493.0,71.0,5.298805970149254,5.382352941176471,39.85696517412936,11.601307189542483,10.0,0.04962756415365456,2.8434499735191396,0.859249288967703,49.231357807466274,2023-11-06 22:38:33,2023,11,6,0.0013295910321176052
13,Finalização,Fora da Área Defendido,PT44M26S,28,2,2023-11-06T22:51:23,89883,Dodi,VOL,6,302764.0,44:26,22:51:23,277,13.0,16100.0,32,Brasileiro,2023.0,1371,1.0,575.0,189.0,0,25.0,396.0,244.0,0,0,396.0,244.0,575.0,189.0,10.816119402985075,5.836862745098039,46.486318407960205,30.88235294117647,25.0,0.0727629030214418,4.169007248248321,0.5522183627506319,31.639781555235515,2023-11-06 22:51:23,2023,11,6,0.0013887051027268171
18,Finalização Cabeça,Grande Área Para Fora,PT49M32S,34,2,2023-11-06T22:56:25,126216,Derik Lacerda,ATA,10,302764.0,49:32,22:56:25,1371,18.0,16100.0,32,Brasileiro,2023.0,277,0.0,476.0,58.0,0,10.0,531.0,208.0,0,1,531.0,208.0,476.0,58.0,14.503432835820897,4.975686274509804,38.48258706467662,9.477124183006536,10.0,0.04451640107758492,2.550601900857246,0.37334270936058445,21.390961558340823,2023-11-06 22:56:25,2023,11,6,0.0013238725950941443
8,Finalização Cabeça,Grande Área Defendido,PT13M31S,34,1,2023-11-04T17:15:51,79631,Cano,ATA,10,312368.0,13:31,17:15:51,266,8.0,18593.0,10,Libertadores,2023.0,290,0.0,442.0,72.0,0,10.0,425.0,275.0,0,1,425.0,275.0,442.0,72.0,11.608208955223882,6.578431372549019,35.733830845771145,11.764705882352942,10.0,0.061351296855180454,3.51517037745608,0.5743048301747018,32.9052429229879,2023-11-04 17:15:51,2023,11,4,0.003128304146230221
13,Finalização,Fora da Área Defendido,PT14M49S,29,1,2023-11-04T17:17:00,105934,Merentiel,ATA,10,312368.0,14:49,17:17:00,2409,13.0,18593.0,10,Libertadores,2023.0,0,0.0,495.0,147.0,0,20.0,447.0,253.0,0,0,447.0,253.0,495.0,147.0,12.209104477611941,6.052156862745099,40.018656716417915,24.019607843137255,20.0,0.08103250728369751,4.6428206707189705,0.5150408487313338,29.509666909141288,2023-11-04 17:17:00,2023,11,4,0.0019342720042914152
24,Finalização,Fora da Área Para Fora,PT20M41S,26,1,2023-11-04T17:22:46,79631,Cano,ATA,10,312368.0,20:41,17:22:46,266,24.0,18593.0,10,Libertadores,2023.0,290,0.0,198.0,183.0,0,25.0,770.0,278.0,0,0,770.0,278.0,198.0,183.0,21.031343283582093,6.650196078431373,16.007462686567166,29.901960784313726,25.0,0.19018689976620803,10.896906675281343,0.34647503600484614,19.851557269720924,2023-11-04 17:22:46,2023,11,4,0.00130801135674119
18,Finalização Cabeça,Grande Área Para Fora,PT34M17S,34,1,2023-11-04T17:36:26,91708,Nino,ZAD,3,312368.0,34:17,17:36:26,266,18.0,18593.0,10,Libertadores,2023.0,290,0.0,443.0,81.0,0,10.0,571.0,226.0,0,1,571.0,226.0,443.0,81.0,15.595970149253732,5.4062745098039215,35.81467661691543,13.23529411764706,10.0,0.06697097845019735,3.837154415057895,0.3768777265736486,21.593503125155497,2023-11-04 17:36:26,2023,11,4,0.001312800101004541
11,Finalização,Dentro Área Gol,PT35M38S,33,1,2023-11-04T17:38:32,79631,Cano,ATA,10,312368.0,35:38,17:38:32,266,11.0,18593.0,10,Libertadores,2023.0,290,0.0,412.0,102.0,0,15.0,312.0,278.0,1,0,312.0,278.0,412.0,102.0,8.52179104477612,6.650196078431373,33.30845771144279,16.666666666666668,15.0,0.08857014795305572,5.07469566855936,0.7278347089560729,41.7018570063156,2023-11-04 17:38:32,2023,11,4,0.998405396938324
24,Finalização,Fora da Área Para Fora,PT40M6S,26,1,2023-11-04T17:42:17,38402,Marcelo,LAE,5,312368.0,40:06,17:42:17,266,24.0,18593.0,10,Libertadores,2023.0,290,0.0,267.0,261.0,0,30.0,464.0,120.0,0,0,464.0,120.0,267.0,261.0,12.673432835820897,2.8705882352941177,21.58582089552239,42.64705882352941,30.0,0.13658675678458365,7.825844701136506,0.25307565216460226,14.500166766552566,2023-11-04 17:42:17,2023,11,4,0.001305124256759882
13,Finalização,Fora da Área Defendido,PT5M4S,28,2,2023-11-04T18:09:51,109987,Medina,VOL,9,312368.0,05:04,18:09:51,2409,13.0,18593.0,10,Libertadores,2023.0,0,0.0,441.0,175.0,0,25.0,343.0,273.0,0,0,343.0,273.0,441.0,175.0,9.368507462686567,6.530588235294117,35.65298507462687,28.594771241830067,25.0,0.10051472854499673,5.759069724531455,0.6722471818069637,38.516926307102764,2023-11-04 18:09:51,2023,11,4,0.0018166820518672466
20,Finalização,Dentro Área Fora,PT10M36S,35,2,2023-11-04T18:15:30,77486,Advíncula,LAD,2,312368.0,10:36,18:15:30,2409,20.0,18593.0,10,Libertadores,2023.0,0,0.0,599.0,128.0,0,20.0,531.0,277.0,0,0,531.0,277.0,599.0,128.0,14.503432835820897,6.626274509803921,48.42661691542289,20.915032679738562,20.0,0.055230186114777716,3.1644565660988047,0.4808229177058836,27.54912387771323,2023-11-04 18:15:30,2023,11,4,0.001372136757709086
13,Finalização,Fora da Área Defendido,PT23M48S,28,2,2023-11-04T18:28:39,107498,André,VOL,6,312368.0,23:48,18:28:39,266,13.0,18593.0,10,Libertadores,2023.0,290,0.0,443.0,201.0,0,25.0,455.0,278.0,0,0,455.0,278.0,443.0,201.0,12.427611940298508,6.650196078431373,35.81467661691543,32.84313725490196,25.0,0.10203586242885071,5.846224276150631,0.5484604977565944,31.42447175109722,2023-11-04 18:28:39,2023,11,4,0.0014214253751561046
13,Finalização,Fora da Área Defendido,PT24M18S,27,2,2023-11-04T18:29:23,109989,Ezequiel Fernández,VOL,6,312368.0,24:18,18:29:23,2409,13.0,18593.0,10,Libertadores,2023.0,0,0.0,397.0,189.0,0,25.0,406.0,220.0,0,0,406.0,220.0,397.0,189.0,11.089253731343284,5.262745098039216,32.09577114427861,30.88235294117647,25.0,0.11422435353685047,6.544573375271749,0.49658143318774556,28.45202030621549,2023-11-04 18:29:23,2023,11,4,0.0015760582173243165
23,Finalização,Fora da Área Gol,PT26M50S,29,2,2023-11-04T18:31:53,77486,Advíncula,LAD,2,312368.0,26:50,18:31:53,2409,23.0,18593.0,10,Libertadores,2023.0,0,0.0,523.0,158.0,0,20.0,272.0,265.0,1,0,272.0,265.0,523.0,158.0,7.429253731343284,6.3392156862745095,42.28233830845772,25.81699346405229,20.0,0.07726772338249528,4.427114442401285,0.7723635199008555,44.25316994018759,2023-11-04 18:31:53,2023,11,4,0.9879513382911682
1,Finalização,Fora da Área Bloqueado,PT40M14S,28,2,2023-11-04T18:45:12,110759,John Kennedy,ATA,10,312368.0,40:14,18:45:12,266,1.0,18593.0,10,Libertadores,2023.0,290,0.0,432.0,211.0,0,30.0,0.0,0.0,0,0,0.0,0.0,432.0,211.0,0.0,0.0,34.92537313432836,34.47712418300654,30.0,0.10498478438601515,6.015185058409612,0.0,0.0,2023-11-04 18:45:12,2023,11,4,0.0013031823327764869
24,Finalização,Fora da Área Para Fora,PT43M8S,28,2,2023-11-04T18:48:11,105934,Merentiel,ATA,10,312368.0,43:08,18:48:11,2409,24.0,18593.0,10,Libertadores,2023.0,0,0.0,381.0,218.0,0,30.0,532.0,238.0,0,0,532.0,238.0,381.0,218.0,14.530746268656717,5.693333333333333,30.802238805970152,35.62091503267974,30.0,0.11774577195073163,6.7463357882867925,0.420663349133035,24.102234501161142,2023-11-04 18:48:11,2023,11,4,0.00151826161891222
56,Falta,Fora,PT47M10S,27,2,2023-11-04T18:52:04,99815,Arias,MEC,9,312368.0,47:10,18:52:04,266,56.0,18593.0,10,Libertadores,2023.0,290,0.0,260.0,230.0,0,30.0,546.0,132.0,0,0,546.0,132.0,260.0,230.0,14.91313432835821,3.1576470588235295,21.019900497512438,37.58169934640523,30.0,0.14834498302936366,8.499541439522359,0.23720679888364404,13.590948447841331,2023-11-04 18:52:04,2023,11,4,0.00130551028996706
1,Finalização,Fora da Área Bloqueado,PT47M44S,26,2,2023-11-04T18:52:43,70916,Diogo Barbosa,LAE,5,312368.0,47:44,18:52:43,266,1.0,18593.0,10,Libertadores,2023.0,290,0.0,221.0,209.0,0,30.0,0.0,0.0,0,0,0.0,0.0,221.0,209.0,0.0,0.0,17.866915422885572,34.150326797385624,30.0,0.1682102326889938,9.63773640399286,0.0,0.0,2023-11-04 18:52:43,2023,11,4,0.0013059941120445728
20,Finalização,Dentro Área Fora,PT48M29S,32,2,2023-11-04T18:53:34,70916,Diogo Barbosa,LAE,5,312368.0,48:29,18:53:34,266,20.0,18593.0,10,Libertadores,2023.0,290,0.0,224.0,76.0,0,10.0,586.0,278.0,0,0,586.0,278.0,224.0,76.0,16.005671641791047,6.650196078431373,18.10945273631841,12.418300653594772,10.0,0.1915383401865731,10.974338507631646,0.442960905220962,25.379790358455594,2023-11-04 18:53:34,2023,11,4,0.0013372532557696104
13,Finalização,Fora da Área Defendido,PT1M3S,27,3,2023-11-04T19:01:18,86485,Keno,ATA,10,312368.0,01:03,19:01:18,266,13.0,18593.0,10,Libertadores,2023.0,290,0.0,443.0,240.0,0,30.0,453.0,216.0,0,0,453.0,216.0,443.0,240.0,12.372985074626866,5.167058823529412,35.81467661691543,39.21568627450981,30.0,0.10190509447313406,5.8387318241925135,0.44493321653791845,25.49279547280309,2023-11-04 19:01:18,2023,11,4,0.0013529828283935785
23,Finalização,Fora da Área Gol,PT8M53S,27,3,2023-11-04T19:10:36,110759,John Kennedy,ATA,10,312368.0,08:53,19:10:36,266,23.0,18593.0,10,Libertadores,2023.0,290,0.0,352.0,146.0,0,20.0,488.0,271.0,1,0,488.0,271.0,352.0,146.0,13.328955223880598,6.482745098039215,28.45771144278607,23.856209150326798,20.0,0.12718900324231344,7.287393086260304,0.5069245005660089,29.044634414209423,2023-11-04 19:10:36,2023,11,4,0.33928772807121277
24,Finalização,Fora da Área Para Fora,PT14M52S,29,3,2023-11-04T19:14:59,96679,Figal,ZAD,3,312368.0,14:52,19:14:59,2409,24.0,18593.0,10,Libertadores,2023.0,0,0.0,566.0,172.0,0,25.0,449.0,160.0,0,0,449.0,160.0,566.0,172.0,12.263731343283583,3.827450980392157,45.758706467661696,28.104575163398692,25.0,0.0715507431510871,4.099555603581872,0.34231832382880734,19.61339520538326,2023-11-04 19:14:59,2023,11,4,0.0013115847250446677
1,Finalização,Fora da Área Bloqueado,PT2M9S,27,4,2023-11-04T19:48:01,77486,Advíncula,LAD,2,312368.0,02:09,19:48:01,2409,1.0,18593.0,10,Libertadores,2023.0,0,0.0,413.0,183.0,0,25.0,0.0,0.0,0,0,0.0,0.0,413.0,183.0,0.0,0.0,33.38930348258707,29.901960784313726,25.0,0.10924702573120712,6.259393498755275,0.0,0.0,2023-11-04 19:48:01,2023,11,4,0.0013047930551692843
24,Finalização,Fora da Área Para Fora,PT2M58S,27,4,2023-11-04T19:28:21,83274,Benedetto,ATA,10,312368.0,02:58,19:28:21,2409,24.0,18593.0,10,Libertadores,2023.0,0,0.0,352.0,150.0,0,20.0,566.0,223.0,0,0,566.0,223.0,352.0,150.0,15.459402985074627,5.334509803921569,28.45771144278607,24.50980392156863,20.0,0.12771136898272087,7.317322438547875,0.37531716850175073,21.504089733950675,2023-11-04 19:28:21,2023,11,4,0.001324193668551743
1,Finalização,Fora da Área Bloqueado,PT5M19S,27,4,2023-11-04T19:31:09,96679,Figal,ZAD,3,312368.0,05:19,19:31:09,2409,1.0,18593.0,10,Libertadores,2023.0,0,0.0,415.0,193.0,0,25.0,0.0,0.0,0,0,0.0,0.0,415.0,193.0,0.0,0.0,33.550995024875625,31.535947712418302,25.0,0.10913567660646448,6.253013663855045,0.0,0.0,2023-11-04 19:31:09,2023,11,4,0.0013047930551692843
13,Finalização,Fora da Área Defendido,PT5M34S,27,4,2023-11-04T19:31:02,126579,Taborda,MEC,10,312368.0,05:34,19:31:02,2409,13.0,18593.0,10,Libertadores,2023.0,0,0.0,327.0,191.0,0,25.0,467.0,248.0,0,0,467.0,248.0,327.0,191.0,12.755373134328359,5.932549019607843,26.436567164179106,31.209150326797385,25.0,0.13680206573461723,7.838180995264823,0.48817737485726753,27.97050323309734,2023-11-04 19:31:02,2023,11,4,0.011690733954310417
12,Finalização,Dentro Área Trave,PT8M56S,34,4,2023-11-04T19:34:48,101319,Guga,LAD,2,312368.0,08:56,19:34:48,266,12.0,18593.0,10,Libertadores,2023.0,290,0.0,442.0,105.0,1,15.0,255.0,276.0,0,0,255.0,276.0,442.0,105.0,6.964925373134329,6.602352941176471,35.733830845771145,17.15686274509804,15.0,0.08044144362288322,4.608955217530759,0.8249255870134637,47.26475454822342,2023-11-04 19:34:48,2023,11,4,0.0019088654080405831
