,Codigo,Lance,Nome,Ocorrencia,PosicaoLance,TempoPartida,TimestampStr,atleta_id,apelido,sigla,posicao_id,match_id,tempo,tempo_2,clube_id,Codigo_SCT,match_id_sct,rodada_id,Torneio,Edicao,adversario_id,home_dummy,CampoPosicaoX,CampoPosicaoY,ContraAtaque,Metros,TravePosicaoX,TravePosicaoY,Goal,header,goal_x_px,goal_y_px,field_x_px,field_y_px,goal_x_metros,goal_y_metros,field_x_metros,field_y_metros,Center_dist,xG_angle_radians,xG_angle_degrees,xG_vertical_angle_radians,xG_vertical_angle_degrees,Timestamp,year,month,day,xG
608535,10,Finalização,Dentro Área Defendido,PT15M55S,34,1,2023-11-01T20:17:30,94583,Pedro,ATA,10,302727.0,15:55,20:17:30,262,10.0,15651.0,31,Brasileiro,2023.0,277,1.0,491.0,67.0,0,10.0,451.0,264.0,0,0,451.0,264.0,491.0,67.0,12.318358208955225,6.315294117647059,39.6952736318408,10.947712418300654,10.0,0.047603179034243485,2.727461250067798,0.5295895987820763,30.34324888423958,2023-11-01 20:17:30,2023,11,1,0.0008644525078125298
608536,1,Finalização,Fora da Área Bloqueado,PT17M23S,28,1,2023-11-01T20:20:12,87863,Arrascaeta,MEC,9,302727.0,17:23,20:20:12,262,1.0,15651.0,31,Brasileiro,2023.0,277,1.0,414.0,196.0,0,25.0,0.0,0.0,0,0,0.0,0.0,414.0,196.0,0.0,0.0,33.47014925373134,32.02614379084967,25.0,0.10949149368808522,6.273400480910576,0.0,0.0,2023-11-01 20:20:12,2023,11,1,0.000557853258214891
608537,21,Finalização,Dentro Área Bloqueado,PT17M44S,35,1,2023-11-01T22:41:52,115239,Wesley,LAD,2,302727.0,17:44,22:41:52,262,21.0,15651.0,31,Brasileiro,2023.0,277,1.0,569.0,115.0,0,15.0,0.0,0.0,0,0,0.0,0.0,569.0,115.0,0.0,0.0,46.00124378109453,18.790849673202615,15.0,0.055951064731907724,3.2057598684015813,0.0,0.0,2023-11-01 22:41:52,2023,11,1,0.0005616890848614275
608538,11,Finalização,Dentro Área Gol,PT20M11S,34,1,2023-11-01T20:22:13,94583,Pedro,ATA,10,302727.0,20:11,20:22:13,262,11.0,15651.0,31,Brasileiro,2023.0,277,1.0,452.0,23.0,0,5.0,457.0,229.0,1,0,457.0,229.0,452.0,23.0,12.48223880597015,5.478039215686275,36.542288557213936,3.758169934640523,5.0,0.02058722754304334,1.1795612500918666,0.4645224994162528,26.61517870541953,2023-11-01 20:22:13,2023,11,1,0.9873563051223755
608539,1,Finalização,Fora da Área Bloqueado,PT23M,27,1,2023-11-01T20:25:08,100987,Nonato,VOL,6,302727.0,23:00,20:25:08,277,1.0,15651.0,31,Brasileiro,2023.0,262,0.0,406.0,159.0,0,20.0,0.0,0.0,0,0,0.0,0.0,406.0,159.0,0.0,0.0,32.82338308457712,25.980392156862745,20.0,0.1089293180293691,6.241190188321155,0.0,0.0,2023-11-01 20:25:08,2023,11,1,0.0005582875455729663
608540,22,Finalização,Fora da Área Trave,PT26M13S,27,1,2023-11-01T21:02:46,88393,Ayrton Lucas,LAE,5,302727.0,26:13,21:02:46,262,22.0,15651.0,31,Brasileiro,2023.0,277,1.0,312.0,192.0,0,25.0,489.0,194.0,0,0,489.0,194.0,312.0,192.0,13.356268656716418,4.64078431372549,25.223880597014926,31.372549019607845,25.0,0.14193573549424107,8.132318605905208,0.37768252298755617,21.639614563039665,2023-11-01 21:02:46,2023,11,1,0.0005614736583083868
608541,11,Finalização,Dentro Área Gol,PT32M13S,28,1,2023-11-01T20:36:17,100987,Nonato,VOL,6,302727.0,32:13,20:36:17,277,11.0,15651.0,31,Brasileiro,2023.0,262,0.0,426.0,125.0,0,20.0,275.0,278.0,1,0,275.0,278.0,426.0,125.0,7.5111940298507465,6.650196078431373,34.44029850746269,20.42483660130719,20.0,0.0937607749905599,5.3720966908348435,0.7908230649713817,45.31082396446026,2023-11-01 20:36:17,2023,11,1,0.9991414546966553
608542,13,Finalização,Fora da Área Defendido,PT39M1S,27,1,2023-11-01T20:40:29,87258,Soteldo,ATA,10,302727.0,39:01,20:40:29,277,13.0,15651.0,31,Brasileiro,2023.0,262,0.0,311.0,183.0,0,25.0,315.0,254.0,0,0,315.0,254.0,311.0,183.0,8.603731343283583,6.076078431372549,25.14303482587065,29.901960784313726,25.0,0.14368003340599272,8.232259514462061,0.6786004367614237,38.880941002163894,2023-11-01 20:40:29,2023,11,1,0.0007324548787437379
608543,8,Finalização Cabeça,Grande Área Defendido,PT42M52S,34,1,2023-11-01T20:46:40,94583,Pedro,ATA,10,302727.0,42:52,20:46:40,262,8.0,15651.0,31,Brasileiro,2023.0,277,1.0,454.0,64.0,0,10.0,268.0,267.0,0,1,268.0,267.0,454.0,64.0,7.32,6.3870588235294115,36.70398009950249,10.457516339869281,10.0,0.0529934862040744,3.0363031011782167,0.7835290066957334,44.89290520974315,2023-11-01 20:46:40,2023,11,1,0.002362716943025589
608544,20,Finalização,Dentro Área Fora,PT47M16S,32,1,2023-11-01T20:48:54,87258,Soteldo,ATA,10,302727.0,47:16,20:48:54,277,20.0,15651.0,31,Brasileiro,2023.0,262,0.0,191.0,113.0,0,15.0,191.0,268.0,0,0,191.0,268.0,191.0,113.0,5.216865671641791,6.410980392156863,15.441542288557216,18.4640522875817,15.0,0.23441667671144928,13.431086223048698,0.9516065366358282,54.5230383062943,2023-11-01 20:48:54,2023,11,1,0.0005816485499963164
608545,20,Finalização,Dentro Área Fora,PT48M10S,34,1,2023-11-01T20:49:51,100987,Nonato,VOL,6,302727.0,48:10,20:49:51,277,20.0,15651.0,31,Brasileiro,2023.0,262,0.0,472.0,132.0,0,20.0,489.0,145.0,0,0,489.0,145.0,472.0,132.0,13.356268656716418,3.4686274509803923,38.159203980099505,21.568627450980394,20.0,0.08256227717980788,4.730470029392261,0.28826431706081684,16.516328751805816,2023-11-01 20:49:51,2023,11,1,0.0005633654654957354
608546,24,Finalização,Fora da Área Para Fora,PT51M15S,26,1,2023-11-01T20:52:46,98517,Jean Lucas,VOL,6,302727.0,51:15,20:52:46,277,24.0,15651.0,31,Brasileiro,2023.0,262,0.0,242.0,152.0,0,20.0,388.0,155.0,0,0,388.0,155.0,242.0,152.0,10.597611940298508,3.707843137254902,19.564676616915424,24.836601307189543,20.0,0.18229437274240812,10.44469818712466,0.38006193269718425,21.775944697133802,2023-11-01 20:52:46,2023,11,1,0.0005574535462073982
608547,18,Finalização Cabeça,Grande Área Para Fora,PT52M8S,33,1,2023-11-01T20:53:54,109563,Joaquim,ZAD,3,302727.0,52:08,20:53:54,277,18.0,15651.0,31,Brasileiro,2023.0,262,0.0,335.0,82.0,0,10.0,244.0,119.0,0,1,244.0,119.0,335.0,82.0,6.664477611940299,2.8466666666666667,27.083333333333336,13.398692810457517,10.0,0.10859122857122018,6.221819089271357,0.4537632521676805,25.998719247338595,2023-11-01 20:53:54,2023,11,1,0.0006240122020244598
608548,10,Finalização,Dentro Área Defendido,PT1M16S,35,2,2023-11-01T21:13:52,101727,Matheuzinho,LAD,2,302727.0,01:16,21:13:52,262,10.0,15651.0,31,Brasileiro,2023.0,277,1.0,588.0,41.0,0,5.0,462.0,243.0,0,0,462.0,243.0,588.0,41.0,12.618805970149255,5.812941176470589,47.53731343283582,6.699346405228758,5.0,0.021399257720724485,1.2260871521102548,0.48421026309052473,27.743204472006287,2023-11-01 21:13:52,2023,11,1,0.0028055307921022177
608549,10,Finalização,Dentro Área Defendido,PT5M26S,33,2,2023-11-01T21:17:52,87402,Messias,ZAD,3,302727.0,05:26,21:17:52,277,10.0,15651.0,31,Brasileiro,2023.0,262,0.0,414.0,77.0,0,10.0,368.0,273.0,0,0,368.0,273.0,414.0,77.0,10.05134328358209,6.530588235294117,33.47014925373134,12.581699346405228,10.0,0.0726677057680979,4.163552847410478,0.6382632693083654,36.56979154959119,2023-11-01 21:17:52,2023,11,1,0.02228127233684063
608550,21,Finalização,Dentro Área Bloqueado,PT7M58S,34,2,2023-11-01T21:20:26,83276,Julio Furch,ATA,10,302727.0,07:58,21:20:26,277,21.0,15651.0,31,Brasileiro,2023.0,262,0.0,521.0,45.0,0,10.0,0.0,0.0,0,0,0.0,0.0,521.0,45.0,0.0,0.0,42.12064676616916,7.352941176470589,10.0,0.029649103365608626,1.698768489196499,0.0,0.0,2023-11-01 21:20:26,2023,11,1,0.0005574564565904438
608551,24,Finalização,Fora da Área Para Fora,PT10M31S,25,2,2023-11-01T21:23:04,98517,Jean Lucas,VOL,6,302727.0,10:31,21:23:04,277,24.0,15651.0,31,Brasileiro,2023.0,262,0.0,186.0,180.0,0,25.0,589.0,210.0,0,0,589.0,210.0,186.0,180.0,16.08761194029851,5.023529411764706,15.037313432835822,29.411764705882355,25.0,0.19716242846873616,11.296575029808572,0.3424860747238624,19.623006623679455,2023-11-01 21:23:04,2023,11,1,0.0005577569827437401
608552,24,Finalização,Fora da Área Para Fora,PT28M8S,27,2,2023-11-01T21:41:25,90285,Bruno Henrique,ATA,10,302727.0,28:08,21:41:25,262,24.0,15651.0,31,Brasileiro,2023.0,277,1.0,269.0,166.0,0,25.0,498.0,119.0,0,0,498.0,119.0,269.0,166.0,13.602089552238807,2.8466666666666667,21.747512437810947,27.124183006535947,25.0,0.16460786885151676,9.431336159834876,0.23455743926127903,13.439151323067442,2023-11-01 21:41:25,2023,11,1,0.0005578949931077659
608553,8,Finalização Cabeça,Grande Área Defendido,PT39M27S,34,2,2023-11-01T21:52:00,109563,Joaquim,ZAD,3,302727.0,39:27,21:52:00,277,8.0,15651.0,31,Brasileiro,2023.0,262,0.0,477.0,76.0,0,10.0,395.0,251.0,0,1,395.0,251.0,477.0,76.0,10.788805970149255,6.004313725490197,38.5634328358209,12.418300653594772,10.0,0.05578013805998711,3.195966491494313,0.5660736948379846,32.433633607593016,2023-11-01 21:52:00,2023,11,1,0.0019401311874389648
608554,24,Finalização,Fora da Área Para Fora,PT40M41S,27,2,2023-11-01T21:53:19,87258,Soteldo,ATA,10,302727.0,40:41,21:53:19,277,24.0,15651.0,31,Brasileiro,2023.0,262,0.0,324.0,151.0,0,20.0,542.0,209.0,0,0,542.0,209.0,324.0,151.0,14.803880597014926,4.999607843137255,26.194029850746272,24.673202614379086,20.0,0.1400127336644167,8.022138717060338,0.36803899242080246,21.087080961959273,2023-11-01 21:53:19,2023,11,1,0.0005589688080362976
608555,23,Finalização,Fora da Área Gol,PT43M29S,28,2,2023-11-01T21:56:28,109563,Joaquim,ZAD,3,302727.0,43:29,21:56:28,277,23.0,15651.0,31,Brasileiro,2023.0,262,0.0,377.0,206.0,0,30.0,275.0,277.0,1,0,275.0,277.0,377.0,206.0,7.5111940298507465,6.626274509803921,30.47885572139304,33.66013071895425,30.0,0.11970023799195814,6.858318443650713,0.7890213359489087,45.207592495646324,2023-11-01 21:56:28,2023,11,1,0.9824429750442505
608591,21,Finalização,Dentro Área Bloqueado,PT2M28S,35,1,2023-11-04T19:35:48,78117,Everaldo,ATA,10,302767.0,02:28,19:35:48,265,21.0,16103.0,32,Brasileiro,2023.0,284,0.0,586.0,103.0,0,15.0,0.0,0.0,0,0,0.0,0.0,586.0,103.0,0.0,0.0,47.375621890547265,16.830065359477125,15.0,0.04895890818600499,2.8051388086265834,0.0,0.0,2023-11-04 19:35:48,2023,11,4,0.0005705427029170096
608734,21,Finalização,Dentro Área Bloqueado,PT16M31S,32,1,2023-11-04T19:47:51,69318,Luis Suárez,ATA,10,302767.0,16:31,19:47:51,284,21.0,16103.0,32,Brasileiro,2023.0,265,1.0,224.0,115.0,0,15.0,0.0,0.0,0,0,0.0,0.0,224.0,115.0,0.0,0.0,18.10945273631841,18.790849673202615,15.0,0.20317612597520776,11.641134516197742,0.0,0.0,2023-11-04 19:47:51,2023,11,4,0.0005578027339652181
608832,10,Finalização,Dentro Área Defendido,PT23M59S,32,1,2023-11-04T19:54:31,78850,Reinaldo,LAE,5,302767.0,23:59,19:54:31,284,10.0,16103.0,32,Brasileiro,2023.0,265,1.0,191.0,79.0,0,10.0,277.0,253.0,0,0,277.0,253.0,191.0,79.0,7.565820895522388,6.052156862745099,15.441542288557216,12.908496732026144,10.0,0.23672324296578942,13.563242734589686,0.7401460582295915,42.40724535979966,2023-11-04 19:54:31,2023,11,4,0.0007156633655540645
608837,21,Finalização,Dentro Área Bloqueado,PT24M37S,32,1,2023-11-04T19:54:56,89846,Cristaldo,MEC,9,302767.0,24:37,19:54:56,284,21.0,16103.0,32,Brasileiro,2023.0,265,1.0,219.0,114.0,0,15.0,0.0,0.0,0,0,0.0,0.0,219.0,114.0,0.0,0.0,17.705223880597018,18.627450980392158,15.0,0.2076878800802213,11.89963898461584,0.0,0.0,2023-11-04 19:54:56,2023,11,4,0.0005578027339652181
608849,1,Finalização,Fora da Área Bloqueado,PT25M21S,27,1,2023-11-04T19:55:56,104783,Acevedo,VOL,9,302767.0,25:21,19:55:56,265,1.0,16103.0,32,Brasileiro,2023.0,284,0.0,370.0,212.0,0,30.0,0.0,0.0,0,0,0.0,0.0,370.0,212.0,0.0,0.0,29.91293532338309,34.64052287581699,30.0,0.12123126739099553,6.946039966526007,0.0,0.0,2023-11-04 19:55:56,2023,11,4,0.000558198953513056
608854,21,Finalização,Dentro Área Bloqueado,PT25M32S,35,1,2023-11-04T19:56:05,123360,Cauly,MEC,9,302767.0,25:32,19:56:05,265,21.0,16103.0,32,Brasileiro,2023.0,284,0.0,595.0,109.0,0,15.0,0.0,0.0,0,0,0.0,0.0,595.0,109.0,0.0,0.0,48.103233830845774,17.81045751633987,15.0,0.049762398850308434,2.8511754325693333,0.0,0.0,2023-11-04 19:56:05,2023,11,4,0.0005611887318082154
608999,13,Finalização,Fora da Área Defendido,PT39M59S,28,1,2023-11-04T20:10:23,87747,Yago Felipe,VOL,6,302767.0,39:59,20:10:23,265,13.0,16103.0,32,Brasileiro,2023.0,284,0.0,427.0,158.0,0,20.0,448.0,247.0,0,0,448.0,247.0,427.0,158.0,12.236417910447763,5.908627450980393,34.52114427860697,25.81699346405229,20.0,0.10208171150450672,5.848851234680296,0.5038708717804473,28.869674372597082,2023-11-04 20:10:23,2023,11,4,0.0012629914563149214
609022,12,Finalização,Dentro Área Trave,PT41M30S,32,1,2023-11-04T20:11:50,123360,Cauly,MEC,9,302767.0,41:30,20:11:50,265,12.0,16103.0,32,Brasileiro,2023.0,284,0.0,236.0,104.0,0,15.0,274.0,190.0,0,0,274.0,190.0,236.0,104.0,7.483880597014926,4.545098039215686,19.079601990049753,16.99346405228758,15.0,0.19214109607913665,11.00887387635218,0.6063033888008061,34.73862528276562,2023-11-04 20:11:50,2023,11,4,0.0005641348543576896
609113,18,Finalização Cabeça,Grande Área Para Fora,PT1M33S,33,2,2023-11-04T20:37:01,91254,Carballo,VOL,9,302767.0,01:33,20:37:01,284,18.0,16103.0,32,Brasileiro,2023.0,265,1.0,362.0,46.0,0,10.0,565.0,250.0,0,1,565.0,250.0,362.0,46.0,15.432089552238807,5.980392156862745,29.26616915422886,7.516339869281046,10.0,0.06108342256014543,3.499822310910531,0.4165809456847953,23.868330013307354,2023-11-04 20:37:01,2023,11,4,0.000892738054972142
609163,8,Finalização Cabeça,Grande Área Defendido,PT4M18S,33,2,2023-11-04T20:39:35,78117,Everaldo,ATA,10,302767.0,04:18,20:39:35,265,8.0,16103.0,32,Brasileiro,2023.0,284,0.0,320.0,81.0,0,10.0,331.0,222.0,0,1,331.0,222.0,320.0,81.0,9.040746268656717,5.310588235294118,25.870646766169155,13.23529411764706,10.0,0.11605193468159719,6.649286061583425,0.5907861732545828,33.84955432217223,2023-11-04 20:39:35,2023,11,4,0.0005785363027825952
609168,24,Finalização,Fora da Área Para Fora,PT5M6S,27,2,2023-11-04T20:40:26,111428,Camilo Cándido,LAE,5,302767.0,05:06,20:40:26,265,24.0,16103.0,32,Brasileiro,2023.0,284,0.0,274.0,154.0,0,20.0,568.0,211.0,0,0,568.0,211.0,274.0,154.0,15.514029850746269,5.047450980392157,22.15174129353234,25.163398692810457,20.0,0.1643711034657705,9.417770502496827,0.3556800871031887,20.378967847858217,2023-11-04 20:40:26,2023,11,4,0.0005577811971306801
609277,13,Finalização,Fora da Área Defendido,PT14M6S,27,2,2023-11-04T20:49:25,78117,Everaldo,ATA,10,302767.0,14:06,20:49:25,265,13.0,16103.0,32,Brasileiro,2023.0,284,0.0,377.0,190.0,0,25.0,350.0,240.0,0,0,350.0,240.0,377.0,190.0,9.559701492537314,5.741176470588235,30.47885572139304,31.045751633986928,25.0,0.12033440452102294,6.894653509274587,0.6010737544977492,34.43898930880361,2023-11-04 20:49:25,2023,11,4,0.0006140361074358225
609298,13,Finalização,Fora da Área Defendido,PT15M29S,26,2,2023-11-04T20:50:53,123360,Cauly,MEC,9,302767.0,15:29,20:50:53,265,13.0,16103.0,32,Brasileiro,2023.0,284,0.0,246.0,170.0,0,25.0,377.0,253.0,0,0,377.0,253.0,246.0,170.0,10.297164179104477,6.052156862745099,19.88805970149254,27.77777777777778,25.0,0.17444641861715188,9.995043537935194,0.5910569617952665,33.86506936269391,2023-11-04 20:50:53,2023,11,4,0.0005613687681034207
609327,13,Finalização,Fora da Área Defendido,PT17M42S,27,2,2023-11-04T20:53:00,78850,Reinaldo,LAE,5,302767.0,17:42,20:53:00,284,13.0,16103.0,32,Brasileiro,2023.0,265,1.0,346.0,204.0,0,30.0,393.0,276.0,0,0,393.0,276.0,346.0,204.0,10.734179104477613,6.602352941176471,27.9726368159204,33.333333333333336,30.0,0.1290532827632376,7.3942084346419295,0.6122612753630161,35.07998703759795,2023-11-04 20:53:00,2023,11,4,0.000604698434472084
609364,24,Finalização,Fora da Área Para Fora,PT20M51S,26,2,2023-11-06T14:26:29,87747,Yago Felipe,VOL,6,302767.0,20:51,14:26:29,265,24.0,16103.0,32,Brasileiro,2023.0,284,0.0,225.0,173.0,0,25.0,207.0,213.0,0,0,207.0,213.0,225.0,173.0,5.6538805970149255,5.095294117647059,18.19029850746269,28.26797385620915,25.0,0.18324018117743138,10.498889018679366,0.7996829059848449,45.818455461688615,2023-11-06 14:26:29,2023,11,6,0.0005870627355761826
609372,18,Finalização Cabeça,Grande Área Para Fora,PT22M3S,33,2,2023-11-04T20:57:20,78117,Everaldo,ATA,10,302767.0,22:03,20:57:20,265,18.0,16103.0,32,Brasileiro,2023.0,284,0.0,332.0,60.0,0,10.0,344.0,149.0,0,1,344.0,149.0,332.0,60.0,9.39582089552239,3.564313725490196,26.8407960199005,9.803921568627452,10.0,0.08911742139482999,5.1060521270126245,0.4087446568874311,23.41934373817274,2023-11-04 20:57:20,2023,11,4,0.0005746902897953987
609397,11,Finalização,Dentro Área Gol,PT24M22S,33,2,2023-11-04T20:59:42,69318,Luis Suárez,ATA,10,302767.0,24:22,20:59:42,284,11.0,16103.0,32,Brasileiro,2023.0,265,1.0,271.0,39.0,0,5.0,499.0,219.0,1,0,499.0,219.0,271.0,39.0,13.629402985074627,5.238823529411765,21.909203980099505,6.372549019607844,5.0,0.0917069000029834,5.254418322399226,0.4135662674985722,23.695601676646618,2023-11-04 20:59:42,2023,11,4,0.9987114667892456
609439,24,Finalização,Fora da Área Para Fora,PT28M37S,29,2,2023-11-04T21:07:45,101201,Vitor Jacaré,ATA,10,302767.0,28:37,21:07:45,265,24.0,16103.0,32,Brasileiro,2023.0,284,0.0,579.0,164.0,0,25.0,552.0,273.0,0,0,552.0,273.0,579.0,164.0,15.077014925373135,6.530588235294117,46.809701492537314,26.797385620915033,25.0,0.06763385919794264,3.875134684224176,0.4592903381015087,26.315397944353077,2023-11-04 21:07:45,2023,11,4,0.0008014670456759632
609467,1,Finalização,Fora da Área Bloqueado,PT30M30S,26,2,2023-11-04T21:06:12,123360,Cauly,MEC,9,302767.0,30:30,21:06:12,265,1.0,16103.0,32,Brasileiro,2023.0,284,0.0,253.0,152.0,0,20.0,0.0,0.0,0,0,0.0,0.0,253.0,152.0,0.0,0.0,20.453980099502488,24.836601307189543,20.0,0.17607801513953728,10.088527132536099,0.0,0.0,2023-11-04 21:06:12,2023,11,4,0.0005575558170676231
609473,13,Finalização,Fora da Área Defendido,PT30M45S,29,2,2023-11-04T21:07:15,105373,Gabriel Xavier,ZAD,3,302767.0,30:45,21:07:15,265,13.0,16103.0,32,Brasileiro,2023.0,284,0.0,533.0,186.0,0,25.0,461.0,224.0,0,0,461.0,224.0,533.0,186.0,12.591492537313433,5.35843137254902,43.0907960199005,30.3921568627451,25.0,0.08022577851451958,4.596598517033291,0.4523042910064982,25.915126930329347,2023-11-04 21:07:15,2023,11,4,0.0005609430372714996
609477,18,Finalização Cabeça,Grande Área Para Fora,PT31M47S,34,2,2023-11-04T21:07:30,90449,Rezende,VOL,6,302767.0,31:47,21:07:30,265,18.0,16103.0,32,Brasileiro,2023.0,284,0.0,492.0,85.0,0,10.0,284.0,154.0,0,1,284.0,154.0,492.0,85.0,7.757014925373134,3.683921568627451,39.77611940298508,13.88888888888889,10.0,0.05764725816194112,3.302944593180314,0.49687637097413134,28.468918996594326,2023-11-04 21:07:30,2023,11,4,0.02883731573820114
609498,24,Finalização,Fora da Área Para Fora,PT34M38S,28,2,2023-11-04T21:09:52,101201,Vitor Jacaré,ATA,10,302767.0,34:38,21:09:52,265,24.0,16103.0,32,Brasileiro,2023.0,284,0.0,413.0,154.0,0,20.0,427.0,126.0,0,0,427.0,126.0,413.0,154.0,11.662835820895523,3.0141176470588236,33.38930348258707,25.163398692810457,20.0,0.10579008825355479,6.061325571245195,0.2869387529307695,16.44037952168017,2023-11-04 21:09:52,2023,11,4,0.0005582487210631371
609511,18,Finalização Cabeça,Grande Área Para Fora,PT37M18S,33,2,2023-11-04T21:12:40,87470,Thaciano,VOL,6,302767.0,37:18,21:12:40,265,18.0,16103.0,32,Brasileiro,2023.0,284,0.0,404.0,89.0,0,15.0,276.0,130.0,0,1,276.0,130.0,404.0,89.0,7.538507462686567,3.1098039215686275,32.66169154228856,14.542483660130719,15.0,0.08396147940780738,4.810638411741933,0.440191501154682,25.221115193691382,2023-11-04 21:12:40,2023,11,4,0.0007556547061540186
609616,20,Finalização,Dentro Área Fora,PT47M42S,35,2,2023-11-04T21:23:00,110760,Biel,ATA,9,302767.0,47:42,21:23:00,265,20.0,16103.0,32,Brasileiro,2023.0,284,0.0,568.0,33.0,0,5.0,536.0,227.0,0,0,536.0,227.0,568.0,33.0,14.64,5.430196078431373,45.920398009950254,5.392156862745098,5.0,0.01857782904006961,1.0644311965115663,0.40060577598567965,22.95302021254275,2023-11-04 21:23:00,2023,11,4,0.0005588212516158819
609724,13,Finalização,Fora da Área Defendido,PT5M,28,1,2023-11-04T21:35:28,94509,Raphael Veiga,MEC,9,302763.0,05:00,21:35:28,275,13.0,16101.0,32,Brasileiro,2023.0,293,1.0,488.0,151.0,0,20.0,369.0,278.0,0,0,369.0,278.0,488.0,151.0,10.07865671641791,6.650196078431373,39.452736318407965,24.673202614379086,20.0,0.0837336334184149,4.797583798170762,0.6456656075775149,36.99391429094163,2023-11-04 21:35:28,2023,11,4,0.0012781925033777952
609730,11,Finalização,Dentro Área Gol,PT5M31S,34,1,2023-11-04T21:36:24,115959,Endrick,ATA,10,302763.0,05:31,21:36:24,275,11.0,16101.0,32,Brasileiro,2023.0,293,1.0,453.0,72.0,0,10.0,391.0,243.0,1,0,391.0,243.0,453.0,72.0,10.679552238805972,5.812941176470589,36.62313432835821,11.764705882352942,10.0,0.05866520167288157,3.3612684601399305,0.5560665093389726,31.860264113695106,2023-11-04 21:36:24,2023,11,4,0.9992765784263611
609773,24,Finalização,Fora da Área Para Fora,PT8M49S,28,1,2023-11-04T21:39:24,69138,Pablo,ATA,10,302763.0,08:49,21:39:24,293,24.0,16101.0,32,Brasileiro,2023.0,275,0.0,444.0,192.0,0,25.0,567.0,218.0,0,0,567.0,218.0,444.0,192.0,15.486716417910449,5.214901960784314,35.8955223880597,31.372549019607845,25.0,0.10129599710042193,5.803833115423601,0.36705564447944794,21.03073927512678,2023-11-04 21:39:24,2023,11,4,0.0005580095457844436
609859,20,Finalização,Dentro Área Fora,PT20M11S,34,1,2023-11-04T21:50:56,87552,Vitor Bueno,MEC,9,302763.0,20:11,21:50:56,293,20.0,16101.0,32,Brasileiro,2023.0,275,0.0,502.0,102.0,0,15.0,190.0,272.0,0,0,190.0,272.0,502.0,102.0,5.1895522388059705,6.506666666666667,40.584577114427866,16.666666666666668,15.0,0.0637380996662599,3.6519241050608935,0.9610580164055365,55.064568207251874,2023-11-04 21:50:56,2023,11,4,0.0005625852500088513
609863,18,Finalização Cabeça,Grande Área Para Fora,PT20M49S,32,1,2023-11-04T21:51:21,38394,Thiago Heleno,ZAE,3,302763.0,20:49,21:51:21,293,18.0,16101.0,32,Brasileiro,2023.0,275,0.0,326.0,49.0,0,10.0,328.0,161.0,0,1,328.0,161.0,326.0,49.0,8.958805970149255,3.851372549019608,26.355721393034827,8.006535947712418,10.0,0.07847162276805472,4.496092796152234,0.45630379977614965,26.144281902955935,2023-11-04 21:51:21,2023,11,4,0.0006375790690071881
609938,24,Finalização,Fora da Área Para Fora,PT26M7S,31,1,2023-11-04T22:29:38,107111,Richard Ríos,VOL,9,302763.0,26:07,22:29:38,275,24.0,16101.0,32,Brasileiro,2023.0,293,1.0,109.0,112.0,0,15.0,464.0,131.0,0,0,464.0,131.0,109.0,112.0,12.673432835820897,3.1337254901960785,8.81218905472637,18.30065359477124,15.0,0.3237853966182282,18.551536694193913,0.2751657661308664,15.765837065782497,2023-11-04 22:29:38,2023,11,4,0.000557549181394279
609968,20,Finalização,Dentro Área Fora,PT28M38S,35,1,2023-11-05T00:31:53,72775,Fernandinho,VOL,6,302763.0,28:38,00:31:53,293,20.0,16101.0,32,Brasileiro,2023.0,275,0.0,535.0,53.0,0,10.0,10.0,278.0,0,0,10.0,278.0,535.0,53.0,0.27313432835820894,6.650196078431373,43.25248756218906,8.660130718954248,10.0,0.03279346342045133,1.8789270496085098,1.534840606474297,87.93988897627688,2023-11-05 00:31:53,2023,11,5,0.0005612547975033522
610001,20,Finalização,Dentro Área Fora,PT30M49S,34,1,2023-11-04T22:01:24,125926,Zapelli,MEC,10,302763.0,30:49,22:01:24,293,20.0,16101.0,32,Brasileiro,2023.0,275,0.0,465.0,116.0,0,15.0,540.0,194.0,0,0,540.0,194.0,465.0,116.0,14.749253731343284,4.64078431372549,37.593283582089555,18.954248366013072,15.0,0.07870880843261452,4.509682533692516,0.34489967092895457,19.76129549968003,2023-11-04 22:01:24,2023,11,4,0.0005643730983138084
610100,20,Finalização,Dentro Área Fora,PT39M50S,32,1,2023-11-04T22:51:06,102130,Piquerez,LAE,5,302763.0,39:50,22:51:06,275,20.0,16101.0,32,Brasileiro,2023.0,293,1.0,229.0,32.0,0,5.0,181.0,209.0,0,0,181.0,209.0,229.0,32.0,4.9437313432835825,4.999607843137255,18.513681592039802,5.228758169934641,5.0,0.10689247829741676,6.124487868135728,0.8570700596534857,49.10649716517043,2023-11-04 22:51:06,2023,11,4,0.0005680407048203051
610170,19,Finalização Cabeça,Grande Área Bloqueado,PT45M6S,34,1,2023-11-04T22:16:21,115959,Endrick,ATA,10,302763.0,45:06,22:16:21,275,19.0,16101.0,32,Brasileiro,2023.0,293,1.0,439.0,85.0,0,10.0,0.0,0.0,0,1,0.0,0.0,439.0,85.0,0.0,0.0,35.49129353233831,13.88888888888889,10.0,0.07052699403184184,4.040899099768883,0.0,0.0,2023-11-04 22:16:21,2023,11,4,0.0005662398762069643
